SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2110.15,2110.15,2056.90,2086.20,2086.20,2102.35,1244,10801,22429738.00,
500003,AEGIS LOGIS ,A ,Q,203.70,204.40,201.50,202.05,202.40,198.15,1261,35332,7173313.00,
500008,AMAR RAJA BA,A ,Q,642.00,645.65,631.65,634.35,634.35,640.60,6671,101578,64933115.00,
500009,A.SARABHAI  ,X ,Q,29.15,29.30,28.45,28.75,28.75,28.20,487,134393,3870281.00,
500010,HDFC        ,A ,Q,2907.95,2923.65,2865.00,2880.55,2872.75,2907.95,2811,24746,71874717.00,
500012,ANDHRA PETRO,X ,Q,128.10,131.85,122.25,123.20,123.20,127.05,2310,334519,42142346.00,
500013,ANSAL INFRAS,T ,Q,11.50,12.49,11.50,12.06,12.10,11.90,126,29951,360881.00,
500014,UTIQUE      ,X ,Q,3.10,3.19,2.73,3.00,3.00,3.01,148,34266,99812.00,
500016,ARUNAHTEL   ,XT,Q,9.35,9.35,9.35,9.35,9.35,8.95,49,15509,145009.00,
500020,BOM DYEING  ,A ,Q,90.85,93.15,90.55,91.05,91.05,90.05,2689,347217,31926575.00,
500023,ASIANHOTNR  ,B ,Q,84.90,84.90,78.00,78.60,80.15,78.95,149,12480,1004459.00,
500027,ATUL LTD.   ,A ,Q,8719.00,8719.00,8502.25,8563.20,8563.20,8643.55,348,644,5562730.00,
500028,ATV PROJECTS,XT,Q,12.00,12.07,11.02,12.04,11.95,11.50,106,43137,517902.00,
500031,BAJAJ ELECT.,A ,Q,1093.00,1093.00,1050.05,1056.15,1056.15,1074.40,1742,10616,11323897.00,
500032,BAJAJHIND   ,T ,Q,13.90,13.99,13.30,13.74,13.74,13.42,1601,448228,6178885.00,
500033,FORCE MOTR  ,A ,Q,1453.85,1459.85,1426.00,1429.90,1431.95,1443.50,1068,4581,6595966.00,
500034,BAJFINANCE  ,A ,Q,7211.10,7319.00,7067.65,7163.50,7163.50,7111.45,5725,39495,284604866.00,
500038,BALRAM.CHINI,A ,Q,322.00,334.00,318.40,322.85,322.85,318.85,3563,117161,38463257.00,
500039,BANCO PROD. ,B ,Q,184.95,184.95,173.00,177.30,176.40,172.35,1570,35180,6310130.00,
500040,CENTURY TEXT,A ,Q,819.00,847.25,819.00,823.40,830.00,808.55,1178,15915,13278945.00,
500041,BANNARI AMAN,A ,Q,2266.90,2355.00,2230.00,2247.80,2247.80,2228.60,64,289,656551.00,
500042,BASF INDIA  ,A ,Q,2831.90,2864.50,2768.00,2786.15,2786.15,2799.00,980,4109,11602177.00,
500043,BATA INDIA  ,A ,Q,2054.50,2102.60,2019.00,2035.55,2038.95,2069.20,2408,101696,211651431.00,
500048,BEML LTD    ,A ,Q,1569.90,1578.00,1552.35,1557.65,1559.90,1563.45,992,10896,17079878.00,
500049,BHARAT ELECT,A ,Q,212.75,212.75,206.90,208.45,208.45,211.00,6394,559795,117773053.00,
500052,BHANSALI ENG,A ,Q,173.30,175.00,171.00,171.65,172.00,173.30,830,40193,6970741.00,
500058,BIHAR SPONGE,XT,Q,8.57,8.80,8.18,8.63,8.69,8.57,229,69746,584139.00,
500060,BIRLACABLE  ,B ,Q,79.10,83.20,79.10,82.60,82.60,82.35,239,4528,374458.00,
500067,BLUE STAR   ,A ,Q,1025.10,1027.40,1004.20,1010.70,1011.00,1027.95,755,3891,3951401.00,
500068,DISA INDIA  ,X ,Q,5455.00,5560.00,5402.00,5511.95,5547.75,5422.00,55,257,1418057.00,
500069,BNK CAPITAL ,X ,Q,262.85,262.85,257.05,262.85,262.85,250.35,32,1092,286395.00,
500074,BPL LTD.    ,T ,Q,71.60,72.20,71.35,72.20,72.20,68.80,206,22875,1645607.00,
500078,OAL         ,B ,Q,730.00,789.90,730.00,754.70,756.00,744.45,411,1474,1115724.00,
500083,CENTURY EXT ,B ,Q,8.36,8.82,8.36,8.52,8.52,8.53,87,25414,218869.00,
500084,CESC LTD.   ,A ,Q,91.30,93.20,90.35,91.05,91.05,90.00,2333,213798,19605396.00,
500085,CHAMBAL FERT,A ,Q,363.45,389.90,363.45,379.15,379.15,366.55,7127,283295,108148073.00,
500086,EXIDE IND.  ,A ,Q,173.30,173.30,171.00,171.35,171.35,171.55,4142,167015,28752726.00,
500087,CIPLA LTD.  ,A ,Q,912.95,915.45,891.05,893.50,893.50,909.15,1693,36460,32862615.00,
500089,DIC INDIA   ,B ,Q,405.95,405.95,393.10,396.80,393.10,401.55,57,370,147012.00,
500092,CRISIL LTD  ,A ,Q,3260.00,3327.35,3194.45,3218.75,3224.65,3246.65,854,2428,7933620.00,
500093,CGPOWER     ,T ,Q,156.95,158.95,152.00,155.80,155.80,155.80,1062,87630,13681203.00,
