SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2435.00,2435.00,2138.45,2228.55,2228.55,2399.95,6145,37289,83721851.00,
500003,AEGIS LOGIS ,A ,Q,201.90,209.80,198.00,202.50,202.50,203.05,2351,64705,13270857.00,
500008,AMAR RAJA BA,A ,Q,605.00,606.65,592.55,598.95,598.95,606.80,9270,134220,80279981.00,
500009,A.SARABHAI  ,X ,Q,43.00,43.45,41.40,42.55,42.55,43.15,1251,306575,13027382.00,
500010,HDFC        ,A ,Q,2513.80,2515.00,2448.45,2503.90,2503.90,2528.15,5650,73542,181677998.00,
500012,ANDHRA PETRO,B ,Q,115.55,115.55,111.00,111.35,111.35,115.95,2630,275739,30899800.00,
500013,ANSAL INFRAS,B ,Q,16.60,16.60,15.63,15.80,15.80,16.15,215,45353,727797.00,
500014,UTIQUE      ,XT,Q,5.59,6.17,5.59,6.17,6.17,5.88,757,269657,1550707.00,
500016,ARUNAHTEL   ,XT,Q,9.19,9.62,8.90,9.22,9.01,9.19,62,52193,479547.00,
500020,BOM DYEING  ,A ,Q,103.10,106.15,100.90,105.35,105.35,104.25,3444,962355,98767890.00,
500023,ASIANHOTNR  ,B ,Q,78.80,79.55,76.30,78.15,78.15,79.55,29,305,23773.00,
500027,ATUL LTD.   ,A ,Q,9450.00,9494.05,9250.65,9403.60,9410.00,9576.90,991,1522,14244778.00,
500028,ATV PROJECTS,XT,Q,16.60,17.01,15.50,16.13,16.13,16.20,254,102470,1677432.00,
500031,BAJAJ ELECT.,A ,Q,1156.40,1161.00,1114.85,1119.30,1119.30,1156.30,1471,8603,9722969.00,
500032,BAJAJHIND   ,A ,Q,15.35,16.20,14.90,16.20,16.20,15.45,3674,2035883,31544654.00,
500033,FORCE MOTR  ,A ,Q,1202.20,1244.05,1202.20,1220.30,1220.30,1218.80,906,4644,5698457.00,
500034,BAJFINANCE  ,A ,Q,6830.00,6902.25,6710.00,6839.10,6855.00,6961.05,11853,58206,396922388.00,
500038,BALRAM.CHINI,A ,Q,410.00,418.10,402.45,415.45,418.00,413.70,4595,126464,52117163.00,
500039,BANCO PROD. ,B ,Q,176.00,178.80,171.90,175.30,176.40,177.40,477,6919,1210264.00,
500040,CENTURY TEXT,A ,Q,856.00,883.95,842.00,858.50,857.00,856.05,2927,23825,20566872.00,
500041,BANNARI AMAN,A ,Q,2693.95,2849.50,2693.90,2822.60,2822.60,2740.70,103,255,700587.00,
500042,BASF INDIA  ,A ,Q,3170.00,3195.00,3012.10,3100.45,3115.70,3033.45,1215,3716,11543495.00,
500043,BATA INDIA  ,A ,Q,2015.00,2015.00,1912.05,1955.60,1954.95,2027.00,5085,33635,65575007.00,
500048,BEML LTD    ,A ,Q,1754.30,1808.90,1741.30,1786.35,1786.35,1780.60,1481,7212,12832442.00,
500049,BHARAT ELECT,A ,Q,203.00,206.25,198.10,204.85,204.85,204.25,6384,1221810,248727572.00,
500052,BHANSALI ENG,A ,Q,138.20,142.50,136.75,137.45,138.50,140.80,3475,86789,12042568.00,
500058,BIHAR SPONGE,XT,Q,12.74,12.95,12.01,12.82,12.93,12.49,236,59890,754820.00,
500060,BIRLACABLE  ,B ,Q,93.00,97.40,93.00,95.85,95.85,97.05,393,11758,1121519.00,
500067,BLUE STAR   ,A ,Q,916.90,916.90,873.20,881.40,880.10,922.05,1002,5418,4841454.00,
500068,DISA INDIA  ,X ,Q,6767.05,6997.95,6600.00,6832.85,6849.95,6952.85,82,520,3558778.00,
500069,BNK CAPITAL ,X ,Q,270.05,292.85,270.05,281.15,281.00,283.05,34,478,133051.00,
500074,BPL LTD.    ,B ,Q,68.50,68.50,62.90,66.15,66.25,65.90,679,24213,1584491.00,
