SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,994.80,995.55,968.00,971.25,973.55,980.65,538,3383,3323551.00,
500003,AEGIS LOGIS ,A ,Q,192.00,207.50,191.85,205.05,205.05,191.55,2664,95148,19247294.00,
500008,AMAR RAJA BA,A ,Q,745.00,752.65,742.20,744.35,745.75,740.35,808,17607,13163696.00,
500009,A.SARABHAI  ,X ,Q,25.35,25.35,25.35,25.35,25.35,26.65,80,34899,884689.00,
500010,HDFC        ,A ,Q,1819.65,1848.85,1816.95,1828.85,1828.15,1802.00,4708,73184,134290264.00,
500012,ANDHRA PETRO,X ,Q,29.75,34.00,29.50,33.70,33.70,29.20,1466,423551,13728207.00,
500013,ANSAL INFRAS,B ,Q,4.39,4.64,4.30,4.64,4.64,4.42,36,33239,151969.00,
500014,UTIQUE      ,X ,Q,1.20,1.32,1.20,1.20,1.20,1.26,10,2024,2462.00,
500020,BOM DYEING  ,A ,Q,72.00,72.50,70.40,70.70,70.70,71.20,1386,3188172,227019220.00,
500023,ASIANHOTNR  ,B ,Q,64.25,65.45,63.70,64.45,64.45,63.85,167,13758,886520.00,
500027,ATUL LTD.   ,A ,Q,5820.00,5853.95,5657.00,5847.00,5847.00,5696.10,623,1885,10917663.00,
500028,ATV PROJECTS,XT,Q,3.07,3.09,2.82,2.98,2.98,2.95,94,122982,362407.00,
500029,AUTOLITE(I) ,B ,Q,21.40,22.15,20.00,21.35,21.30,21.75,68,2893,62086.00,
500031,BAJAJ ELECT.,A ,Q,475.00,487.50,472.20,481.30,481.30,472.95,1909,46345,22365313.00,
500032,BAJAJHIND   ,B ,Q,6.32,6.39,6.22,6.26,6.26,6.26,1329,1019913,6427130.00,
500033,FORCE MOTR  ,A ,Q,1102.35,1111.00,1056.15,1089.45,1089.25,1090.65,1498,17670,19208430.00,
500034,BAJFINANCE  ,A ,Q,3393.20,3512.75,3393.20,3490.65,3490.65,3390.10,35831,353080,1224686123.00,
500038,BALRAM.CHINI,A ,Q,161.00,165.35,158.50,163.95,163.95,158.50,4028,261519,42566770.00,
500039,BANCO PROD. ,B ,Q,97.05,100.65,95.80,96.20,96.20,96.95,801,38241,3756148.00,
500040,CENTURY TEXT,A ,Q,346.00,346.10,334.40,335.90,335.90,340.50,1372,71253,24234417.00,
500041,BANNARI AMAN,B ,Q,1349.00,1349.00,1318.00,1322.15,1338.40,1308.00,59,218,289238.00,
500042,BASF INDIA  ,A ,Q,1680.00,1870.00,1600.50,1628.55,1628.55,1617.15,8071,71669,125698095.00,
500043,BATA INDIA  ,A ,Q,1324.90,1338.70,1313.15,1324.80,1324.80,1306.35,7507,111589,148087046.00,
500048,BEML LTD    ,A ,Q,725.95,734.40,718.25,722.10,722.10,718.75,1995,52453,38039384.00,
500049,BHARAT ELECT,A ,Q,112.10,115.00,110.90,114.50,114.50,112.10,8370,1138347,129094564.00,
500052,BHANSALI ENG,B ,Q,65.90,65.90,59.50,60.40,60.40,64.30,2481,320151,19909727.00,
500055,TATASTLBSL  ,B ,Q,25.60,25.95,25.45,25.55,25.55,25.50,197,95943,2459384.00,
500058,BIHAR SPONGE,XT,Q,0.90,0.90,0.82,0.83,0.82,0.86,31,24367,20709.00,
