TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-01,2024-11-01,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7436.85,7500.00,7379.05,7427.85,7423.65,7436.80,,7430.20,,,2849,21218835.00,941,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,805.00,816.95,794.65,807.75,798.00,800.75,,808.10,,,17968,14575502.00,1614,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1409.90,1421.00,1398.60,1404.25,1404.25,1389.30,,1405.20,,,13834,19473724.00,1670,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,55.40,56.71,55.24,56.40,56.63,54.46,,56.40,,,36042,2023978.00,244,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,87.90,87.98,86.51,87.04,87.04,86.77,,87.04,,,23210,2022752.00,524,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.96,11.50,10.51,10.67,10.67,10.96,,10.56,,,26895,287387.00,26,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.00,8.00,6.93,7.00,7.00,6.93,,7.00,,,24951,177730.00,212,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.45,11.66,10.73,11.65,11.65,11.28,,11.65,,,2631,30333.00,26,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,235.75,237.50,234.80,235.30,235.00,234.85,,235.45,,,55538,13104376.00,1709,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,195.50,195.50,194.70,194.70,194.70,199.65,,197.35,,,35,6815.00,3,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7900.00,7931.95,7827.85,7849.65,7863.95,7853.60,,7851.80,,,401,3148293.00,148,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,32.50,34.50,32.20,34.05,34.50,32.86,,34.05,,,8819,300771.00,122,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,890.00,894.80,855.00,873.25,874.00,872.55,,872.60,,,1848,1619326.00,316,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,34.98,35.43,34.98,35.30,35.30,34.82,,35.29,,,124507,4394149.00,1176,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,7940.00,7991.15,7865.45,7912.40,7924.00,7862.85,,7914.95,,,1637,12982256.00,463,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6949.85,6949.85,6909.80,6923.80,6923.80,6891.55,,6923.65,,,6802,47112131.00,2176,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,629.90,633.50,627.20,628.40,630.10,627.35,,628.50,,,6412,4036300.00,541,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,713.05,739.95,713.05,736.10,735.10,725.10,,736.20,,,3034,2237038.00,399,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2755.00,2787.25,2752.70,2766.30,2766.60,2746.65,,2767.90,,,2744,7608436.00,453,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3547.00,3547.00,3488.05,3493.80,3490.00,3531.30,,3513.00,,,137,479581.00,31,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,7827.10,8386.45,7742.05,8308.25,8295.00,7636.20,,8310.25,,,1806,14801104.00,588,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1383.00,1385.85,1351.80,1356.90,1357.00,1355.85,,1356.75,,,5868,7968225.00,829,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,4099.95,4099.95,4042.30,4065.45,4065.45,4067.85,,4063.10,,,2240,9133766.00,524,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,287.65,290.45,286.60,288.75,288.75,284.85,,288.65,,,248866,71882633.00,7182,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,136.70,138.85,136.00,137.00,137.00,135.50,,136.85,,,35860,4916624.00,1013,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,17.20,17.30,16.55,17.22,17.22,16.50,,17.22,,,33511,575550.00,115,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,15.92,16.45,15.92,16.40,16.40,16.24,,16.15,,,955,15674.00,9,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,229.90,233.00,223.15,228.10,227.75,222.85,,228.40,,,10091,2318908.00,428,F1,1,,,,,
2024-11-01,2024-11-01,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1872.05,1924.10,1872.05,1917.95,1920.80,1868.00,,1917.15,,,2829,5405681.00,650,F1,1,,,,,
