TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-23,2024-09-23,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7739.00,7955.00,7739.00,7936.25,7936.25,7708.95,,7939.50,,,13028,102968834.00,2831,F1,1,,,,,
2024-09-23,2024-09-23,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,759.90,772.25,745.00,767.10,768.65,745.50,,766.35,,,5383,4103993.00,490,F1,1,,,,,
2024-09-23,2024-09-23,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1408.00,1412.80,1373.00,1375.40,1379.00,1380.55,,1375.20,,,32943,45884600.00,2953,F1,1,,,,,
2024-09-23,2024-09-23,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,61.87,61.87,60.00,60.73,60.73,61.23,,60.73,,,153510,9351839.00,543,F1,1,,,,,
2024-09-23,2024-09-23,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,96.26,98.90,96.26,97.42,97.75,97.93,,97.42,,,74089,7226545.00,948,F1,1,,,,,
2024-09-23,2024-09-23,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,15.58,15.59,14.11,14.12,14.35,14.85,,14.13,,,236993,3583892.00,391,F1,1,,,,,
2024-09-23,2024-09-23,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.95,8.03,7.66,7.70,7.76,7.81,,7.70,,,23793,185497.00,236,F1,1,,,,,
2024-09-23,2024-09-23,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,12.10,12.31,11.71,12.12,12.12,11.97,,12.12,,,12988,155363.00,50,F1,1,,,,,
2024-09-23,2024-09-23,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,208.80,214.05,206.40,213.50,213.50,206.40,,213.53,,,108475,22988785.00,2198,F1,1,,,,,
2024-09-23,2024-09-23,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,172.10,178.70,171.95,173.30,178.70,172.10,,177.64,,,1094,192947.00,239,F1,1,,,,,
