SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1885.00,1894.35,1866.00,1872.00,1866.00,1877.25,528,1765,3322814.00,
500003,AEGIS LOGIS ,A ,Q,232.25,232.95,227.10,228.65,228.65,230.15,2059,63799,14744683.00,
500008,AMAR RAJA BA,A ,Q,769.90,769.90,746.65,751.15,751.15,765.30,1753,42709,32278024.00,
500009,A.SARABHAI  ,X ,Q,30.15,30.85,30.15,30.35,30.35,30.55,780,164338,5001117.00,
500010,HDFC        ,A ,Q,2737.70,2794.00,2719.50,2748.15,2743.10,2740.90,5809,80666,222847717.00,
500012,ANDHRA PETRO,XT,Q,144.30,148.95,141.00,143.85,143.95,143.95,1419,182858,26509635.00,
500013,ANSAL INFRAS,B ,Q,9.06,9.10,8.96,8.98,8.98,8.99,68,11367,102604.00,
500014,UTIQUE      ,X ,Q,2.64,2.76,2.64,2.73,2.76,2.74,119,66592,178698.00,
500016,ARUNAHTEL   ,XT,Q,14.00,14.95,13.55,13.80,13.55,14.25,58,13390,194901.00,
500020,BOM DYEING  ,A ,Q,95.50,98.70,94.45,95.15,95.15,95.00,5994,1010407,97643799.00,
500023,ASIANHOTNR  ,B ,Q,90.55,91.65,87.00,87.75,87.00,90.55,138,3618,320953.00,
500027,ATUL LTD.   ,A ,Q,9992.00,10447.45,9633.70,9803.60,9798.00,9917.00,1927,4944,49381849.00,
500028,ATV PROJECTS,XT,Q,8.30,8.74,8.30,8.56,8.46,8.50,62,13340,113210.00,
500031,BAJAJ ELECT.,A ,Q,1285.00,1296.25,1256.00,1264.15,1256.00,1284.10,2342,16090,20496629.00,
500032,BAJAJHIND   ,T ,Q,17.25,17.35,16.40,16.40,16.40,17.25,3703,959178,15865905.00,
500033,FORCE MOTR  ,A ,Q,1518.40,1555.40,1482.00,1494.65,1494.65,1481.50,1430,9354,14211186.00,
500034,BAJFINANCE  ,A ,Q,7820.00,7880.00,7687.00,7736.65,7736.65,7722.90,6352,39286,305516240.00,
500038,BALRAM.CHINI,A ,Q,384.60,388.00,373.85,378.90,378.90,384.55,5650,168970,63941317.00,
