SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,926.00,962.75,919.40,953.25,959.55,943.60,1401,13267,12470696.00,
500003,AEGIS LOGIS ,A ,Q,180.00,180.00,173.50,174.70,174.70,175.25,789,11813,2084336.00,
500008,AMAR RAJA BA,A ,Q,651.80,665.75,647.45,660.40,658.00,650.05,957,21061,13887904.00,
500009,A.SARABHAI  ,X ,Q,16.95,17.00,16.30,16.40,16.40,16.65,64,31063,521021.00,
500010,HDFC        ,A ,Q,1768.90,1840.95,1761.00,1835.25,1835.25,1754.65,19509,258139,468439305.00,
500012,ANDHRA PETRO,X ,Q,20.80,21.40,20.00,20.45,20.45,20.35,358,199199,4099566.00,
500013,ANSAL INFRAS,T ,Q,4.74,4.74,4.42,4.42,4.42,4.65,64,45046,201174.00,
500014,UTIQUE      ,XT,Q,1.71,1.71,1.70,1.71,1.71,1.63,22,11250,19212.00,
500016,ARUNAHTEL   ,XT,Q,5.97,5.97,5.42,5.42,5.42,5.69,5,802,4732.00,
500020,BOM DYEING  ,A ,Q,72.50,73.40,71.25,72.35,72.35,72.30,1605,171853,12422093.00,
500023,ASIANHOTNR  ,B ,Q,53.00,56.00,52.50,53.50,53.50,52.20,44,1220,65417.00,
500027,ATUL LTD.   ,A ,Q,4555.00,4555.00,4479.80,4505.05,4506.00,4540.65,133,282,1273134.00,
500028,ATV PROJECTS,XT,Q,4.00,4.16,4.00,4.16,4.16,3.97,31,23477,97648.00,
500029,AUTOLITE(I) ,B ,Q,17.50,17.50,16.25,17.30,17.30,17.00,10,182,2995.00,
500031,BAJAJ ELECT.,A ,Q,394.00,394.80,386.00,388.00,388.10,391.50,491,5527,2156208.00,
500032,BAJAJHIND   ,B ,Q,6.99,7.00,6.99,6.99,6.99,7.35,899,378927,2648705.00,
500033,FORCE MOTR  ,A ,Q,954.00,954.00,936.00,940.50,940.85,932.30,528,4265,4020154.00,
500034,BAJFINANCE  ,A ,Q,2830.00,2969.00,2806.30,2954.15,2954.15,2828.90,31682,537508,1565036204.00,
500038,BALRAM.CHINI,A ,Q,135.60,136.70,133.10,133.55,133.55,134.10,2588,110884,14906616.00,
500039,BANCO PROD. ,B ,Q,71.60,79.15,71.60,77.30,77.05,73.30,993,45967,3522412.00,
500040,CENTURY TEXT,A ,Q,294.95,304.00,291.65,302.65,302.65,294.95,3300,161264,48016486.00,
500041,BANNARI AMAN,B ,Q,1034.00,1050.80,1030.00,1030.00,1030.00,1015.40,18,70,72324.00,
500042,BASF INDIA  ,A ,Q,1150.00,1189.00,1142.40,1181.10,1181.10,1136.25,677,2986,3492026.00,
500043,BATA INDIA  ,A ,Q,1323.40,1323.40,1273.75,1284.80,1284.80,1305.70,3240,46539,60220444.00,
500048,BEML LTD    ,A ,Q,642.00,642.00,626.65,630.30,630.30,638.00,680,12930,8183858.00,
500049,BHARAT ELECT,A ,Q,88.90,89.30,87.30,88.70,88.70,88.65,6372,1012372,89505157.00,
500052,BHANSALI ENG,B ,Q,45.85,49.85,45.30,49.20,49.20,46.00,1483,269139,13065819.00,
500055,TATASTLBSL  ,B ,Q,21.30,21.30,20.10,20.25,20.30,20.50,453,138013,2805313.00,
500058,BIHAR SPONGE,XT,Q,0.86,0.86,0.86,0.86,0.86,0.85,6,5500,4730.00,
500060,BIRLACABLE  ,B ,Q,50.00,50.90,48.00,50.10,50.20,49.40,350,31244,1550116.00,
500067,BLUE STAR   ,A ,Q,499.40,504.50,495.80,496.60,496.70,499.40,205,944,470249.00,
500068,DISA INDIA  ,X ,Q,3448.00,3448.00,3350.00,3352.00,3352.00,3362.75,57,215,725655.00,
500069,BNK CAPITAL ,X ,Q,62.20,62.20,58.65,58.65,58.65,59.25,4,97,5692.00,
500074,BPL LTD.    ,B ,Q,21.20,21.20,21.20,21.20,21.20,22.30,14,2868,60801.00,
500078,OAL         ,B ,Q,190.00,216.80,188.60,210.75,210.75,187.45,1109,12641,2598387.00,
500083,CENTURY EXT ,B ,Q,4.92,4.92,4.92,4.92,4.92,5.17,52,10529,51802.00,
500084,CESC LTD.   ,A ,Q,625.00,645.00,620.60,641.75,641.75,621.60,913,10223,6500951.00,
500085,CHAMBAL FERT,A ,Q,142.00,151.25,142.00,150.10,150.00,141.90,2478,97757,14467081.00,
500086,EXIDE IND.  ,A ,Q,149.00,150.20,147.75,148.80,148.75,148.15,2172,114930,17133788.00,
500087,CIPLA LTD.  ,A ,Q,643.75,643.75,621.50,627.10,627.10,640.05,4100,166247,104446174.00,
500089,DIC INDIA   ,B ,Q,327.90,341.00,326.95,334.00,334.00,334.70,101,871,291685.00,
500092,CRISIL LTD  ,A ,Q,1625.00,1693.15,1617.15,1659.30,1670.30,1616.05,351,1671,2763604.00,
500093,CGPOWER     ,B ,Q,9.12,9.12,9.12,9.12,9.12,8.69,263,278722,2541944.00,
500096,DABUR (I)   ,A ,Q,470.50,471.05,465.70,466.60,466.60,465.75,1281,51753,24229195.00,
500097,DALMIASUG   ,B ,Q,112.00,112.00,107.35,107.80,107.80,109.40,461,14034,1519145.00,
500101,ARVIND Ltd  ,A ,Q,32.10,33.30,31.75,32.70,32.70,32.45,1064,166613,5413271.00,
500102,BALARPUR IND,T ,Q,1.17,1.17,1.17,1.17,1.17,1.12,118,655771,767252.00,
500103,BHEL        ,A ,Q,36.10,36.65,35.40,36.05,36.05,35.70,8708,4417474,158765964.00,
500104,HIND.PETRO  ,A ,Q,217.50,223.25,214.60,222.40,222.40,216.40,6250,330806,72348567.00,
500106,IFCI LTD    ,A ,Q,7.60,7.60,7.19,7.24,7.24,7.54,129820,1229844,8956559.00,
500108,MAHA.TELE   ,B ,Q,9.19,9.25,8.91,9.01,9.01,9.09,37003,231836,2096722.00,
500109,MRPL        ,A ,Q,36.80,37.60,36.20,36.85,36.85,36.65,825,124870,4619396.00,
500110,CHENNAI PET.,A ,Q,78.30,78.30,75.20,76.55,76.70,77.60,1847,174164,13370514.00,
500111,REL.CAP.    ,T ,Q,13.35,13.35,12.09,13.35,13.35,12.72,6986,5864543,77303187.00,
500112,STATE BANK  ,A ,Q,179.70,185.40,178.85,184.80,184.80,178.40,15008,2367244,432588257.00,
500113,STEEL AUTH. ,A ,Q,30.80,30.80,30.00,30.35,30.35,30.45,6014,1382706,41981606.00,
500114,TITAN       ,A ,Q,958.70,968.00,945.20,948.60,948.60,950.05,5637,108000,102995631.00,
