SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4350.00,4367.20,4259.10,4269.05,4263.05,4367.20,1840,10539,45284699.00,
500003,AEGIS LOGIS ,A ,Q,336.35,340.95,323.00,326.65,326.65,339.50,3125,67115,22157948.00,
500008,AMAR RAJA BA,A ,Q,641.55,653.30,628.45,634.35,634.35,641.50,3987,86578,55883292.00,
500009,A.SARABHAI  ,X ,Q,29.01,30.00,28.60,29.78,29.78,29.12,574,241899,7101800.00,
500010,HDFC        ,A ,Q,2719.90,2738.60,2708.90,2715.10,2715.10,2701.90,6538,98728,268533255.00,
500012,ANDHRA PETRO,X ,Q,59.68,61.40,58.65,60.94,60.94,59.68,602,96093,5786631.00,
500013,ANSAL INFRAS,T ,Q,9.20,9.40,9.00,9.37,9.38,9.39,42,20389,190839.00,
500014,UTIQUE      ,X ,Q,5.01,5.98,5.01,5.44,5.45,5.18,354,130842,715829.00,
500016,ARUNAHTEL   ,XT,Q,17.87,19.72,17.86,19.72,19.72,18.79,266,76843,1471462.00,
500020,BOM DYEING  ,B ,Q,104.30,108.00,103.15,105.89,105.89,104.16,3160,860184,91265852.00,
500023,ASIANHOTNR  ,T ,Q,176.00,176.60,176.00,176.60,176.60,184.95,2,46,8120.00,
500027,ATUL LTD.   ,A ,Q,7056.95,7105.00,7010.85,7069.35,7076.50,7058.20,367,876,6178603.00,
500028,ATV PROJECTS,XT,Q,9.98,9.98,9.34,9.51,9.51,9.57,95,13161,126456.00,
500031,BAJAJ ELECT.,A ,Q,1202.60,1220.95,1201.40,1218.00,1213.55,1208.40,188,1358,1644340.00,
500032,BAJAJHIND   ,A ,Q,16.26,17.34,16.20,16.89,16.89,16.25,10085,10686141,180539727.00,
500033,FORCE MOTR  ,B ,Q,2288.80,2288.80,2175.30,2182.60,2184.60,2256.15,577,2827,6260990.00,
500034,BAJFINANCE  ,A ,Q,7205.00,7208.00,7019.30,7033.80,7033.80,7203.25,4910,43361,307123519.00,
500038,BALRAM.CHINI,A ,Q,398.05,415.90,398.05,407.10,407.10,399.80,8160,377238,154528820.00,
500039,BANCO PROD. ,B ,Q,315.00,315.00,308.55,309.55,309.55,311.70,1014,18445,5728587.00,
500040,CENTURY TEXT,A ,Q,834.95,837.05,807.80,811.85,811.85,827.80,1136,19126,15735805.00,
500041,BANNARI AMAN,B ,Q,2800.60,2851.00,2793.00,2800.75,2805.00,2749.10,64,198,562156.00,
500042,BASF INDIA  ,A ,Q,2601.00,2617.10,2570.00,2582.35,2571.75,2605.20,272,874,2269882.00,
500043,BATA INDIA  ,A ,Q,1659.80,1659.80,1630.75,1634.90,1636.30,1650.30,3000,34932,57506623.00,
500048,BEML LTD    ,A ,Q,1650.00,1670.95,1606.00,1622.25,1620.55,1641.20,1139,11982,19646586.00,
500049,BHARAT ELECT,A ,Q,123.80,127.35,123.00,123.45,123.45,122.80,10498,1314464,164351724.00,
500052,BHANSALI ENG,A ,Q,130.00,130.00,126.50,127.40,127.15,129.00,1177,52500,6711242.00,
500058,BIHAR SPONGE,XT,Q,9.31,9.97,9.06,9.33,9.33,9.50,216,159339,1538338.00,
500059,BINANI IND. ,T ,Q,19.25,19.25,18.90,19.20,19.20,19.03,22,2415,46312.00,
500060,BIRLACABLE  ,B ,Q,174.45,174.45,167.80,169.70,171.90,174.00,1564,63736,10845368.00,
500067,BLUE STAR   ,A ,Q,800.35,803.70,785.90,798.10,802.75,799.85,473,4340,3452781.00,
500068,DISA INDIA  ,B ,Q,9900.00,10050.00,9826.05,9997.00,9997.00,9860.10,84,617,6160213.00,
500069,QUESTCAP    ,X ,Q,255.50,263.50,255.00,260.00,263.50,259.35,12,624,161714.00,
500074,BPL LTD.    ,B ,Q,60.51,61.48,59.00,59.40,59.00,60.72,133,8766,530097.00,
500078,OAL         ,B ,Q,359.80,359.80,351.00,351.05,351.05,353.90,53,319,112915.00,
500083,CENTURY EXT ,B ,Q,9.97,10.09,9.87,9.94,9.90,10.00,211,12471,124572.00,
500084,CESC LTD.   ,A ,Q,73.02,73.40,72.63,72.90,72.80,73.01,531,86596,6312250.00,
500085,CHAMBAL FERT,A ,Q,278.85,280.70,272.55,273.55,273.55,279.00,2163,122144,34029792.00,
500086,EXIDE IND.  ,A ,Q,231.15,235.70,228.10,229.15,229.15,230.30,18199,832991,192962173.00,
500087,CIPLA LTD.  ,A ,Q,1007.85,1007.85,990.45,998.65,998.65,1008.70,4649,48001,47963617.00,
500089,DIC INDIA   ,B ,Q,432.95,438.00,423.45,425.85,425.85,437.95,79,611,263447.00,
500092,CRISIL LTD  ,A ,Q,3865.40,3942.40,3803.05,3825.95,3825.95,3908.50,584,1750,6744667.00,
500093,CGPOWER     ,A ,Q,378.85,379.20,371.10,373.95,371.10,376.65,617,115857,43336736.00,
500096,DABUR (I)   ,A ,Q,566.05,567.10,560.20,562.10,561.90,566.95,2112,43531,24547042.00,
500097,DALMIASUG   ,A ,Q,370.05,395.30,370.00,392.55,391.15,369.70,2858,58535,22688011.00,
500101,ARVIND Ltd  ,A ,Q,130.00,139.00,130.00,137.80,138.20,131.40,3379,208973,28452335.00,
500102,BALARPUR IND,Z ,Q,0.93,0.93,0.85,0.89,0.86,0.89,390,2438541,2174672.00,
500103,BHEL        ,A ,Q,87.00,87.21,85.19,85.78,85.78,86.87,3267,742604,64053011.00,
500104,HIND.PETRO  ,A ,Q,271.10,276.10,270.70,275.00,275.00,274.05,2186,118481,32476613.00,
500106,IFCI LTD    ,A ,Q,12.30,12.34,11.85,11.93,11.93,12.27,2258,3218602,38790435.00,
500108,MAHA.TELE   ,B ,Q,20.70,20.94,20.14,20.35,20.35,20.74,1129,1282523,26278886.00,
500109,MRPL        ,A ,Q,76.51,78.86,75.65,76.61,76.61,76.83,2260,652181,50358459.00,
500110,CHENNAI PET.,A ,Q,389.70,392.15,383.35,384.25,384.25,389.65,2319,86090,33283887.00,
500111,REL.CAP.    ,T ,Q,8.90,9.05,8.85,8.97,8.96,9.07,260,90173,807112.00,
500112,STATE BANK  ,A ,Q,566.40,568.90,561.10,563.05,563.05,566.40,17320,433310,244757670.00,
500113,STEEL AUTH. ,A ,Q,85.40,86.08,84.50,85.13,85.13,85.95,5071,1312634,111655237.00,
