SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,8580.30,8666.60,8410.05,8514.50,8527.10,8581.70,1387,5913,50520377.00,
500003,AEGIS LOGIS ,A ,Q,857.10,873.00,844.85,851.95,851.95,856.30,1976,23841,20465919.00,
500008,ARE&M       ,A ,Q,1719.40,1727.00,1672.50,1681.05,1681.05,1713.35,5143,80298,135953759.00,
500009,A.SARABHAI  ,X ,Q,48.03,48.85,46.00,46.41,46.41,48.03,613,224863,10598330.00,
500012,ANDHRA PETRO,X ,Q,115.15,116.00,114.00,114.40,114.40,114.50,1431,177400,20354143.00,
500013,ANSAL INFRAS,Z ,Q,9.10,9.38,9.00,9.34,9.34,9.21,42,56682,524101.00,
500014,UTIQUE      ,X ,Q,8.50,8.50,8.20,8.29,8.27,8.26,177,13756,113895.00,
500016,ARUNAHTEL   ,XT,Q,11.16,11.30,10.72,11.04,11.18,11.04,53,11544,128830.00,
500020,BOM DYEING  ,A ,Q,213.95,219.30,208.00,216.50,216.50,214.50,5759,450485,96252912.00,
500023,ASIANHOTNR  ,T ,Q,145.75,152.70,145.75,152.70,152.70,145.45,58,6725,1023834.00,
500027,ATUL LTD.   ,A ,Q,6629.95,6723.85,6532.45,6566.25,6566.70,6590.25,1064,3354,22265096.00,
500028,ATV PROJECTS,XT,Q,28.35,29.30,28.20,29.10,29.30,27.91,297,114096,3319673.00,
500031,BAJAJ ELECT.,A ,Q,1070.00,1074.85,1048.30,1059.20,1061.90,1059.30,632,3001,3182159.00,
500032,BAJAJHIND   ,A ,Q,41.53,43.08,40.43,41.91,41.91,41.31,12105,3855687,160419459.00,
500033,FORCE MOTR  ,A ,Q,9043.60,9250.00,9032.00,9186.80,9198.45,8907.25,779,1914,17561656.00,
500034,BAJFINANCE  ,A ,Q,7284.95,7284.95,7122.10,7162.55,7162.55,7274.80,7974,39799,285349258.00,
500038,BALRAM.CHINI,A ,Q,439.05,443.90,427.00,435.90,435.90,434.15,1583,42874,18677931.00,
500039,BANCO PROD. ,B ,Q,705.75,709.10,675.95,680.70,682.20,699.90,1120,11680,8054334.00,
500040,CENTURY TEXT,A ,Q,2314.95,2419.20,2303.60,2382.95,2393.90,2301.40,3667,26838,63984747.00,
500041,BANNARI AMAN,B ,Q,3170.00,3190.00,3115.00,3125.60,3125.00,3163.65,218,586,1840114.00,
500042,BASF INDIA  ,A ,Q,5148.10,5242.15,5111.15,5124.90,5166.65,5109.80,379,1362,7049811.00,
500043,BATA INDIA  ,A ,Q,1509.95,1509.95,1481.15,1493.90,1495.65,1495.40,1639,20919,31216122.00,
500048,BEML LTD    ,A ,Q,4549.60,4575.00,4442.75,4479.80,4479.95,4534.00,5332,26887,121382792.00,
500049,BHARAT ELECT,A ,Q,309.00,309.15,303.05,305.90,305.90,307.90,29892,2276928,696489129.00,
500052,BHANSALI ENG,B ,Q,128.05,131.90,126.80,130.80,130.80,128.60,3204,206418,26815871.00,
