SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1911.50,1970.95,1829.45,1848.10,1848.10,1911.30,3350,25358,47873653.00,
500003,AEGIS LOGIS ,A ,Q,212.55,213.00,207.35,209.00,209.00,210.25,877,37001,7711366.00,
500008,AMAR RAJA BA,A ,Q,699.00,703.10,685.00,691.35,691.35,698.95,2320,52545,36481911.00,
500009,A.SARABHAI  ,X ,Q,30.35,30.85,29.50,29.65,29.65,30.30,768,183274,5468888.00,
500010,HDFC        ,A ,Q,2905.55,2918.30,2857.00,2896.25,2896.25,2902.75,3638,29479,85181509.00,
500012,ANDHRA PETRO,XT,Q,144.50,144.50,131.20,134.70,135.00,138.10,956,124812,17005244.00,
500013,ANSAL INFRAS,B ,Q,11.58,11.83,11.01,11.78,11.82,11.22,106,29787,340917.00,
500014,UTIQUE      ,X ,Q,3.65,3.88,3.25,3.33,3.30,3.55,337,148111,518716.00,
500016,ARUNAHTEL   ,XT,Q,16.45,16.45,15.20,15.20,15.20,15.95,36,6286,96958.00,
500020,BOM DYEING  ,A ,Q,98.15,98.95,94.05,94.55,94.55,98.15,3635,590552,56674092.00,
500023,ASIANHOTNR  ,B ,Q,83.00,83.00,71.15,80.65,81.50,84.35,118,5107,401082.00,
500027,ATUL LTD.   ,A ,Q,9650.00,9706.00,9066.65,9140.75,9140.75,9646.75,1542,2653,24592273.00,
500028,ATV PROJECTS,XT,Q,10.99,11.15,10.18,10.80,10.80,10.71,94,35443,379830.00,
500031,BAJAJ ELECT.,A ,Q,1183.00,1183.00,1110.05,1157.10,1156.00,1161.35,3331,24053,27356680.00,
500032,BAJAJHIND   ,A ,Q,14.35,14.35,13.35,13.55,13.50,13.75,895,505021,6846661.00,
500033,FORCE MOTR  ,A ,Q,1451.00,1468.50,1416.30,1454.05,1465.00,1466.00,1178,4266,6141181.00,
