SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2329.70,2329.70,2278.00,2296.25,2288.80,2313.15,851,6778,15608073.00,
500003,AEGIS LOGIS ,A ,Q,209.50,212.25,205.90,208.60,209.25,209.10,655,15385,3206884.00,
500008,AMAR RAJA BA,A ,Q,470.50,470.50,457.70,458.75,458.00,467.10,801,10446,4825773.00,
500009,A.SARABHAI  ,X ,Q,32.70,32.70,31.85,32.20,32.20,32.75,242,48868,1577768.00,
500010,HDFC        ,A ,Q,2151.00,2193.00,2151.00,2163.55,2163.55,2176.70,6937,130355,283377092.00,
500012,ANDHRA PETRO,B ,Q,79.00,80.75,78.25,78.90,78.90,79.05,521,44360,3530314.00,
500013,ANSAL INFRAS,B ,Q,13.49,13.49,12.28,12.45,12.45,12.92,126,73690,915899.00,
500014,UTIQUE      ,X ,Q,5.20,5.32,4.60,4.74,4.74,5.29,338,112438,555661.00,
500016,ARUNAHTEL   ,X ,Q,12.90,12.90,11.51,11.56,11.95,12.20,75,7922,92798.00,
500020,BOM DYEING  ,A ,Q,97.65,97.90,94.65,95.35,95.00,96.25,1500,134957,12913882.00,
500023,ASIANHOTNR  ,B ,Q,82.50,82.80,82.50,82.75,82.75,82.50,33,81,6705.00,
500027,ATUL LTD.   ,A ,Q,8085.10,8110.00,7889.50,8039.05,8011.75,8047.40,605,914,7321703.00,
500028,ATV PROJECTS,XT,Q,8.23,8.30,8.18,8.30,8.30,7.91,55,7811,64666.00,
500031,BAJAJ ELECT.,A ,Q,977.00,1046.00,966.50,1016.55,1016.55,958.50,1923,18771,18801704.00,
500032,BAJAJHIND   ,A ,Q,13.30,13.41,12.92,12.98,12.98,13.30,1379,390970,5123867.00,
500033,FORCE MOTR  ,A ,Q,1034.15,1055.00,1014.15,1024.65,1024.65,1027.75,2014,13737,14194249.00,
500034,BAJFINANCE  ,A ,Q,5511.00,5536.25,5380.00,5400.45,5400.45,5510.45,5126,33097,180313371.00,
500038,BALRAM.CHINI,A ,Q,369.80,369.80,356.80,359.55,359.55,366.50,1289,47258,17119822.00,
500039,BANCO PROD. ,B ,Q,184.95,188.95,176.00,176.75,176.75,183.70,1843,34719,6266743.00,
500040,CENTURY TEXT,A ,Q,809.90,817.95,796.80,802.55,807.70,806.65,501,2608,2098467.00,
500041,BANNARI AMAN,A ,Q,2181.95,2191.40,2151.25,2175.90,2151.25,2196.80,10,14,30484.00,
500042,BASF INDIA  ,A ,Q,2654.70,2750.80,2641.05,2731.90,2718.90,2669.90,413,1318,3540747.00,
500043,BATA INDIA  ,A ,Q,1683.40,1691.15,1660.40,1668.05,1666.50,1678.55,520,2792,4673546.00,
500048,BEML LTD    ,A ,Q,1277.90,1295.15,1250.00,1253.65,1253.65,1283.40,3241,25806,32918929.00,
500049,BHARAT ELECT,A ,Q,234.05,239.15,231.70,234.10,233.45,236.30,3328,144057,33867729.00,
500052,BHANSALI ENG,A ,Q,109.60,110.30,106.15,106.55,106.30,108.30,635,11915,1285302.00,
500058,BIHAR SPONGE,XT,Q,8.25,8.54,8.25,8.49,8.53,8.23,56,7063,59677.00,
500060,BIRLACABLE  ,B ,Q,109.50,111.40,106.70,107.55,107.55,109.40,467,6442,701496.00,
500067,BLUE STAR   ,A ,Q,912.50,920.00,895.50,904.85,911.85,924.40,1072,7597,6887034.00,
500068,DISA INDIA  ,X ,Q,6279.95,6279.95,6076.10,6237.90,6239.85,6231.05,17,64,396615.00,
500069,QUESTCAP    ,X ,Q,248.05,248.05,234.00,236.00,234.00,241.20,80,1454,345691.00,
500074,BPL LTD.    ,B ,Q,61.20,65.10,61.20,62.50,62.50,63.70,141,7451,474032.00,
500078,OAL         ,B ,Q,573.55,589.35,555.15,568.30,555.15,576.05,302,1746,1004263.00,
500083,CENTURY EXT ,B ,Q,10.00,10.20,9.60,9.72,9.80,9.86,111,11442,112559.00,
500084,CESC LTD.   ,A ,Q,70.90,71.75,70.80,71.20,71.20,70.90,950,44489,3169984.00,
500085,CHAMBAL FERT,A ,Q,273.30,273.50,264.55,266.05,266.05,272.75,3324,83785,22434310.00,
500086,EXIDE IND.  ,A ,Q,139.35,141.25,137.20,137.65,137.65,139.35,3268,142103,19724798.00,
500087,CIPLA LTD.  ,A ,Q,948.00,948.00,911.05,915.20,915.20,945.60,2784,37584,34740817.00,
500089,DIC INDIA   ,B ,Q,355.75,385.00,355.00,382.90,382.90,355.75,50,1343,485947.00,
