TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-25,2024-11-25,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7045.00,7299.00,7045.00,7271.15,7271.15,6905.05,,7260.00,,,19429,140155035.00,5186,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,794.30,853.75,794.30,847.70,852.00,800.05,,847.40,,,21787,18197783.00,1096,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1254.00,1276.95,1240.00,1242.75,1242.75,1229.00,,1241.95,,,68745,86235253.00,4846,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,56.50,58.75,55.30,56.70,56.70,55.13,,56.70,,,126051,7172114.00,488,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,74.00,77.00,74.00,74.73,75.00,72.73,,74.73,,,57647,4326799.00,638,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,11.11,11.30,11.10,11.13,11.13,11.67,,11.15,,,1862,20683.00,19,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,6.95,7.47,6.95,7.08,7.06,7.05,,7.08,,,27943,197443.00,279,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.99,10.99,10.91,10.91,10.91,10.99,,10.91,,,204,2235.00,5,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,209.85,214.00,207.95,209.95,209.95,205.25,,209.55,,,152197,32040485.00,2182,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,200.50,203.05,195.05,198.85,195.50,200.10,,198.00,,,396,78939.00,112,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7079.90,7528.00,7079.90,7483.90,7498.55,7261.00,,7473.00,,,752,5561839.00,247,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,39.99,40.68,36.89,37.42,37.35,38.83,,37.42,,,125419,4913329.00,1026,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,765.00,766.50,746.00,750.10,750.40,751.05,,749.55,,,3537,2665768.00,616,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,31.11,32.12,31.05,31.16,31.25,30.78,,31.13,,,453444,14304455.00,1727,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,6892.60,7070.00,6818.25,6956.65,6975.00,6693.10,,6960.35,,,3527,24584630.00,873,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6747.60,6859.90,6670.00,6686.50,6705.00,6685.45,,6685.40,,,33230,225080018.00,5792,F1,1,,,,,
2024-11-25,2024-11-25,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,524.95,543.65,522.10,536.00,534.10,514.90,,536.10,,,28808,15351691.00,1083,F1,1,,,,,
