TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-05,2024-09-05,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7674.90,7679.85,7601.05,7649.95,7649.95,7642.25,,7650.10,,,7285,55641274.00,1269,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,857.95,858.00,842.00,849.70,849.40,847.50,,849.75,,,8939,7603671.00,537,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1444.95,1480.90,1420.00,1447.60,1447.60,1488.10,,1447.50,,,140171,202986779.00,13141,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,62.95,67.49,62.00,65.79,65.79,62.27,,65.79,,,523239,34565780.00,1610,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,99.45,101.00,98.50,100.58,100.50,98.41,,100.58,,,152342,15210009.00,1109,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.39,10.39,10.11,10.24,10.20,9.90,,10.22,,,22139,228967.00,48,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.10,8.10,7.85,7.95,7.91,7.94,,7.95,,,49581,393733.00,200,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,12.29,12.70,11.87,12.16,12.20,12.13,,12.16,,,13400,163993.00,57,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,213.70,215.70,208.85,209.20,209.20,211.35,,209.44,,,80252,16950806.00,2089,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,185.25,188.50,184.90,186.80,186.90,181.85,,187.42,,,507,94895.00,72,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7928.05,8038.00,7918.25,7986.35,7965.85,7912.30,,7990.40,,,2323,18523203.00,783,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,35.80,35.80,35.80,35.80,35.80,35.10,,35.80,,,18740,670892.00,39,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,989.00,989.00,975.90,977.15,978.00,971.65,,976.60,,,896,877415.00,121,F1,1,,,,,
2024-09-05,2024-09-05,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,40.33,40.71,40.00,40.05,40.05,40.14,,40.06,,,728571,29280658.00,2596,F1,1,,,,,
