TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-06,2024-09-06,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7697.95,7697.95,7505.00,7518.20,7525.00,7649.95,,7516.45,,,2971,22450322.00,895,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,849.70,867.10,812.30,816.90,814.30,849.70,,817.00,,,12065,10123098.00,866,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1458.95,1468.50,1414.00,1418.05,1418.05,1447.60,,1417.70,,,109047,156046012.00,11207,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,66.89,67.20,64.51,64.77,64.77,65.79,,64.77,,,336427,22150315.00,1090,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,101.60,102.45,98.60,99.56,99.56,100.58,,99.56,,,133843,13425697.00,1256,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.73,10.73,9.82,10.08,10.08,10.24,,10.08,,,76064,771226.00,184,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.09,8.15,7.51,7.80,7.85,7.95,,7.80,,,61510,480649.00,222,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,12.39,12.39,12.00,12.19,12.28,12.16,,12.19,,,12869,156283.00,80,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,211.00,213.70,206.00,207.85,208.00,209.20,,208.04,,,70443,14676375.00,1021,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,186.80,186.80,185.50,185.90,185.90,186.80,,184.67,,,35,6507.00,9,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7989.90,8002.00,7780.70,7888.60,7876.00,7986.35,,7886.60,,,1268,9978631.00,550,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,36.51,36.51,36.51,36.51,36.51,35.80,,36.51,,,27726,1012276.00,52,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,981.00,1021.70,980.95,1003.95,1001.30,977.15,,1003.90,,,31967,32211936.00,2548,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,40.34,40.34,39.00,39.07,39.07,40.05,,39.07,,,1102103,43489099.00,4042,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,8001.95,8045.00,7679.75,7708.75,7708.75,8003.75,,7711.05,,,7157,55831145.00,2636,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7250.00,7396.75,7250.00,7317.65,7317.65,7243.40,,7317.15,,,37930,277999040.00,6141,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,585.15,589.10,565.20,567.70,569.00,586.95,,568.00,,,123029,70508469.00,4817,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,680.00,690.45,670.00,680.50,683.75,683.30,,680.65,,,6338,4314348.00,385,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500040,INE055A01016,CENTURYTEX,A,,,,,CENTURY TEXTILES & INDUSTRIES,2350.00,2429.95,2345.00,2407.65,2407.65,2374.20,,2408.20,,,15052,35946738.00,1926,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3441.15,3509.45,3350.00,3480.55,3509.45,3420.70,,3478.80,,,1063,3661636.00,229,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,6690.00,6886.85,6690.00,6777.00,6720.00,6683.40,,6778.15,,,3468,23639594.00,1285,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1436.60,1448.75,1404.20,1406.65,1406.65,1439.15,,1406.30,,,20088,28499222.00,3679,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,4040.00,4044.75,3924.10,3955.40,3955.40,4060.95,,3956.60,,,36741,145783970.00,4930,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,290.05,290.35,282.10,283.65,283.65,290.60,,283.60,,,2402985,683364619.00,47813,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,172.85,172.85,161.40,163.35,163.35,172.25,,163.29,,,668069,110598089.00,6674,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,24.70,25.15,23.48,24.47,24.47,23.96,,24.47,,,462883,11430568.00,801,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500059,INE071A01013,BINANIIND,B,,,,,BINANI INDUSTRIES LTD.,14.21,14.93,14.21,14.79,14.79,14.55,,14.60,,,503,7394.00,17,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,275.00,275.00,262.60,263.60,263.35,271.10,,263.65,,,17765,4743903.00,905,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1680.00,1743.00,1680.00,1723.50,1726.95,1693.30,,1724.45,,,9062,15591766.00,1115,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,18050.00,18179.00,17750.00,17950.05,17950.05,18013.45,,17950.05,,,194,3475107.00,30,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,490.00,490.00,465.00,468.70,474.95,492.00,,468.70,,,8782,4253811.00,58,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500074,INE110A01019,BPL,T,,,,,BPL LTD.,118.05,119.85,115.00,116.30,116.80,119.15,,116.38,,,15160,1773203.00,193,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,520.00,520.00,497.00,507.85,512.80,517.65,,509.90,,,9718,4914316.00,851,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500083,INE281A01026,CENTEXT,T,,,,,CENTURY EXTRUSIONS LTD.,26.00,26.95,25.65,25.92,25.99,26.09,,25.91,,,26319,684678.00,179,F1,1,,,,,
2024-09-06,2024-09-06,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,194.65,197.75,187.10,187.85,187.90,193.60,,187.93,,,250480,47631739.00,2688,F1,1,,,,,
