SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4250.00,4286.35,4206.30,4236.70,4233.15,4239.60,766,3641,15448868.00,
500003,AEGIS LOGIS ,A ,Q,315.45,315.45,310.80,312.45,312.95,310.25,592,14980,4685111.00,
500008,ARE&M       ,A ,Q,632.05,639.00,632.05,638.50,638.90,628.35,2610,25788,16440907.00,
500009,A.SARABHAI  ,XT,Q,37.00,37.60,35.27,36.82,37.30,37.00,222,83557,3045140.00,
500012,ANDHRA PETRO,X ,Q,84.39,84.78,83.00,84.27,84.27,82.85,407,46277,3896041.00,
500014,UTIQUE      ,X ,Q,6.35,6.48,6.22,6.35,6.38,6.20,83,23901,152178.00,
500016,ARUNAHTEL   ,X ,Q,14.06,15.09,14.01,14.92,14.92,14.06,68,11343,168631.00,
500020,BOM DYEING  ,A ,Q,152.30,156.55,152.30,155.70,155.95,154.65,812,60937,9463042.00,
500023,ASIANHOTNR  ,B ,Q,192.15,207.00,192.15,198.80,207.00,201.90,50,1199,237301.00,
500027,ATUL LTD.   ,A ,Q,6643.05,6684.00,6631.30,6664.50,6649.70,6650.25,76,204,1359733.00,
500028,ATV PROJECTS,XT,Q,13.23,13.23,13.18,13.23,13.23,12.60,70,29791,393939.00,
500031,BAJAJ ELECT.,A ,Q,1030.00,1030.00,1007.35,1018.75,1018.75,1009.30,258,1755,1789156.00,
500032,BAJAJHIND   ,A ,Q,32.98,33.34,32.60,33.16,33.16,32.35,2290,473581,15701386.00,
500033,FORCE MOTR  ,B ,Q,4255.90,4255.90,4255.90,4255.90,4255.90,4053.25,762,20198,85960668.00,
500034,BAJFINANCE  ,A ,Q,7487.95,7515.45,7447.70,7458.05,7458.05,7445.60,2055,7416,55381727.00,
500038,BALRAM.CHINI,A ,Q,435.55,439.95,435.55,436.50,437.00,437.35,319,4949,2163154.00,
500039,BANCO PROD. ,B ,Q,538.05,558.90,538.05,549.80,552.60,532.30,918,12455,6815934.00,
500040,CENTURY TEXT,A ,Q,1184.75,1191.00,1179.25,1182.40,1184.50,1171.35,516,4255,5041334.00,
500041,BANNARI AMAN,B ,Q,2631.25,2651.65,2553.05,2600.70,2602.45,2599.65,32,75,194908.00,
500042,BASF INDIA  ,A ,Q,2842.00,2870.20,2808.40,2849.75,2857.20,2841.95,165,630,1791686.00,
500043,BATA INDIA  ,A ,Q,1586.95,1592.50,1562.50,1579.40,1581.50,1562.45,200,1106,1748374.00,
500048,BEML LTD    ,A ,Q,2193.80,2217.65,2193.80,2202.85,2205.00,2168.15,238,1201,2648756.00,
500049,BHARAT ELECT,A ,Q,140.45,140.45,139.30,139.55,139.55,138.80,5253,203375,28408142.00,
500052,BHANSALI ENG,B ,Q,88.38,89.65,88.38,89.01,89.01,87.98,542,10960,976572.00,
500058,BIHAR SPONGE,XT,Q,9.99,10.23,9.70,10.15,10.23,9.75,164,104630,1054804.00,
500059,BINANI IND. ,T ,Q,17.00,17.30,16.12,16.15,16.15,16.48,12,2006,33998.00,
500060,BIRLACABLE  ,B ,Q,273.60,282.50,272.30,277.35,277.35,277.95,626,12404,3444657.00,
500067,BLUE STAR   ,A ,Q,960.90,981.00,942.20,951.55,953.00,949.45,554,4783,4580331.00,
500068,DISA INDIA  ,B ,Q,13010.00,13299.00,12600.00,12911.85,12880.00,13093.05,33,152,1960928.00,
500069,QUESTCAP    ,X ,Q,275.00,275.00,268.00,269.05,268.00,265.10,11,117,31598.00,
500074,BPL LTD.    ,T ,Q,90.05,90.05,90.05,90.05,90.05,85.77,135,31355,2823517.00,
500078,OAL         ,B ,Q,349.05,358.85,343.00,356.40,353.60,342.20,65,651,230005.00,
500083,CENTURY EXT ,T ,Q,16.80,17.10,16.50,16.74,16.90,16.59,91,16688,278988.00,
500084,CESC LTD.   ,A ,Q,89.08,90.00,89.08,89.55,89.55,89.07,1226,86784,7772908.00,
500085,CHAMBAL FERT,A ,Q,310.90,312.35,309.00,309.70,309.70,307.80,4684,87904,27240721.00,
500086,EXIDE IND.  ,A ,Q,271.95,272.00,268.65,269.95,269.65,268.05,1382,32958,8925390.00,
500087,CIPLA LTD.  ,A ,Q,1249.40,1249.40,1240.00,1244.20,1240.00,1240.00,627,4169,5193586.00,
500089,DIC INDIA   ,B ,Q,430.00,440.55,418.90,421.05,427.80,435.40,49,537,228992.00,
500092,CRISIL LTD  ,A ,Q,4180.55,4229.95,4146.20,4193.60,4215.00,4098.55,125,334,1395332.00,
500093,CGPOWER     ,A ,Q,394.95,394.95,386.85,387.70,387.90,388.45,781,20418,7951115.00,
500096,DABUR (I)   ,A ,Q,539.85,539.85,535.00,535.70,535.75,533.25,514,4107,2201682.00,
500097,DALMIASUG   ,B ,Q,454.60,454.60,449.70,450.40,450.10,448.20,300,3938,1775841.00,
500101,ARVIND Ltd  ,A ,Q,214.95,217.25,211.70,213.40,212.80,211.90,692,21464,4608923.00,
500103,BHEL        ,A ,Q,129.85,129.85,128.55,128.95,128.95,129.00,3889,159077,20550289.00,
500104,HIND.PETRO  ,A ,Q,300.15,305.00,299.25,300.15,300.15,299.70,1899,60102,18090824.00,
500106,IFCI LTD    ,A ,Q,23.39,23.39,22.93,23.17,23.17,22.82,1438,516532,11963856.00,
500108,MAHA.TELE   ,A ,Q,27.49,27.90,27.30,27.43,27.43,27.23,447,118568,3257140.00,
500109,MRPL        ,A ,Q,114.55,115.25,111.50,112.80,112.85,113.75,1154,121763,13757074.00,
500110,CHENNAI PET.,A ,Q,594.95,594.95,580.00,585.75,585.90,586.15,1304,34698,20336997.00,
500112,STATE BANK  ,A ,Q,586.30,586.30,580.40,581.20,581.20,579.40,5391,113571,66099426.00,
500113,STEEL AUTH. ,A ,Q,90.16,90.50,88.32,89.59,89.59,88.07,4071,579528,51836038.00,
500114,TITAN       ,A ,Q,3318.95,3318.95,3272.05,3279.25,3280.00,3256.35,1544,14571,47843051.00,
500116,IDBI BANK L ,A ,Q,63.66,63.95,63.59,63.78,63.78,63.29,1923,123033,7849238.00,
500117,DCW LTD.    ,A ,Q,53.50,53.72,53.00,53.12,53.15,52.93,844,68907,3668648.00,
500119,DHAMPUR SUGA,A ,Q,263.00,264.95,262.00,262.80,263.40,261.15,134,1531,403178.00,
500120,DIAMINES&CHM,B ,Q,475.00,478.50,465.00,468.40,468.40,474.55,239,1643,772281.00,
500123,ELANTAS     ,B ,Q,7775.00,7894.95,7655.35,7751.15,7751.15,7741.10,57,164,1273040.00,
500124,DR.REDDY'S  ,A ,Q,5496.95,5496.95,5430.85,5451.35,5451.35,5426.20,564,2023,11024566.00,
500125,E.I.D.PAR   ,A ,Q,511.30,515.30,510.75,512.15,512.15,504.45,1444,23303,11960076.00,
500126,PGHL        ,A ,Q,5056.05,5400.00,5056.05,5195.75,5215.00,5211.55,140,328,1709965.00,
500128,ELEC.CASTING,A ,Q,98.98,102.90,97.90,100.84,100.84,96.17,2768,388607,38865867.00,
500133,ESAB INDIA  ,A ,Q,6542.60,6542.65,6077.45,6119.10,6100.20,6394.50,133,356,2189403.00,
500135,EPL         ,A ,Q,197.00,197.70,191.75,194.40,194.40,192.95,665,19493,3812512.00,
500136,ESTER INDUS.,B ,Q,86.52,87.76,84.65,86.55,86.55,86.80,280,15722,1361437.00,
500142,FGP LTD.    ,X ,Q,5.82,5.83,5.56,5.83,5.83,5.56,12,286,1627.00,
500143,P.H.CAPITAL ,X ,Q,85.85,85.85,85.85,85.85,85.85,81.77,13,3116,267508.00,
500144,FINOL. CABLE,A ,Q,944.75,945.65,919.70,931.95,929.45,932.95,386,4658,4358477.00,
500147,COCKERILL   ,X ,Q,2989.95,2994.00,2913.00,2947.75,2960.00,2956.60,167,1594,4713002.00,
500148,UFLEX LTD   ,A ,Q,444.00,444.00,432.00,437.70,440.00,431.60,68,655,286209.00,
500150,FOSECO INDIA,B ,Q,3670.00,3700.00,3513.30,3555.10,3514.10,3669.30,163,840,3015180.00,
500151,GOLDEN TOB  ,Z ,Q,50.93,54.00,50.93,53.83,53.00,51.97,11,153,7872.00,
500153,GANESH BENZO,B ,Q,147.25,150.00,146.00,147.90,148.10,147.20,148,8278,1224229.00,
500159,METROGLOBL  ,X ,Q,109.00,109.00,105.90,107.90,107.00,103.85,48,2081,224929.00,
500160,GTL LTD.    ,T ,Q,8.75,8.75,8.75,8.75,8.75,8.92,41,17288,151270.00,
500163,GODFREY PH  ,A ,Q,2114.95,2114.95,2092.10,2101.80,2107.00,2076.35,161,554,1162901.00,
500164,GODREJ IND  ,A ,Q,679.95,690.00,678.75,684.40,680.00,667.70,859,10611,7261208.00,
500165,KANSAI NERO ,A ,Q,305.05,309.00,305.05,308.65,308.90,304.70,569,7057,2175775.00,
500166,GOODRICKE   ,X ,Q,198.00,201.00,196.00,199.85,200.00,198.15,106,34292,6840224.00,
500168,GOODYEAR (I),B ,Q,1336.00,1336.00,1316.25,1325.85,1325.85,1310.10,389,2993,3972158.00,
500170,GTN INDUS   ,X ,Q,38.99,38.99,36.52,38.00,37.25,37.12,9,286,10803.00,
500171,GHCL LTD    ,A ,Q,534.75,539.25,531.55,537.75,538.00,531.95,185,2605,1398808.00,
500173,GFLLIMITED  ,B ,Q,95.50,101.25,95.50,100.61,100.61,97.65,511,15178,1523777.00,
500174,GUJ.LEASE   ,B ,Q,4.20,4.20,4.20,4.20,4.20,4.05,1,100,420.00,
