TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-10-16,2024-10-16,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,8623.25,8941.45,8623.25,8769.00,8757.80,8642.85,,8769.35,,,12655,111488575.00,3409,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,735.90,735.90,702.45,721.35,728.00,727.80,,722.15,,,11200,8001333.00,1281,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1408.95,1408.95,1382.55,1396.95,1396.95,1392.60,,1398.60,,,11491,16033674.00,1005,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,60.68,60.68,57.69,58.08,58.08,60.47,,58.08,,,112075,6543823.00,600,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,90.74,91.24,86.50,90.81,90.81,90.56,,90.81,,,151619,13516895.00,1650,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.25,7.34,7.02,7.22,7.23,7.16,,7.22,,,26175,187911.00,153,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.82,11.82,11.30,11.41,11.60,11.71,,11.41,,,2652,30311.00,26,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,229.00,239.50,227.50,237.65,237.65,228.85,,237.80,,,191272,44958846.00,3070,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,204.95,204.95,193.20,193.20,193.20,202.50,,197.65,,,411,81663.00,30,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7788.05,7966.65,7708.05,7887.60,7812.00,7831.75,,7890.30,,,1806,14122615.00,749,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,37.45,37.68,36.05,37.68,37.68,35.89,,37.68,,,68728,2559279.00,298,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,909.95,909.95,881.95,885.00,885.00,894.75,,883.75,,,2471,2197686.00,524,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,38.60,38.94,38.08,38.37,38.37,38.60,,38.39,,,1074019,41223392.00,3762,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,7077.30,7119.95,6963.35,6983.90,6978.00,7039.15,,6980.30,,,1753,12310654.00,683,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7013.00,7057.05,6920.00,6957.25,6957.25,7013.10,,6956.35,,,29195,203039151.00,4171,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,660.05,663.90,634.00,648.95,647.15,666.35,,649.05,,,37806,24394097.00,1600,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,740.00,740.00,725.00,727.80,727.00,735.75,,728.10,,,2242,1636230.00,324,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2914.95,2964.00,2879.55,2926.80,2926.80,2857.80,,2925.05,,,23319,68071359.00,2537,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3882.10,3882.10,3762.20,3775.15,3790.00,3893.85,,3787.00,,,76,289923.00,49,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,8649.95,8692.25,8297.95,8313.55,8297.95,8550.65,,8314.65,,,1267,10697082.00,582,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1450.05,1450.65,1419.70,1422.65,1425.00,1450.05,,1424.65,,,10271,14707137.00,878,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3788.95,4009.25,3775.00,3870.15,3870.15,3719.60,,3871.85,,,58847,229628920.00,6782,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,288.65,291.00,284.75,285.65,285.65,288.80,,285.70,,,833172,238843471.00,8247,F1,1,,,,,
2024-10-16,2024-10-16,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,153.05,161.60,153.05,160.40,161.00,156.00,,160.70,,,64184,10155030.00,1344,F1,1,,,,,
