TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-29,2024-11-29,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7400.00,7469.00,7380.10,7427.30,7400.00,7392.40,,7421.30,,,2285,16966176.00,1035,F1,1,,,,,
2024-11-29,2024-11-29,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,876.30,919.90,876.30,908.20,912.00,873.15,,907.95,,,96036,86567861.00,4282,F1,1,,,,,
2024-11-29,2024-11-29,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1266.80,1285.00,1258.45,1280.75,1280.75,1265.80,,1280.70,,,47702,60662261.00,2975,F1,1,,,,,
2024-11-29,2024-11-29,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,59.08,59.88,55.50,57.16,57.16,59.08,,57.16,,,95021,5497576.00,599,F1,1,,,,,
2024-11-29,2024-11-29,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,74.90,75.50,74.00,74.61,74.61,75.06,,74.61,,,73187,5480439.00,706,F1,1,,,,,
2024-11-29,2024-11-29,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,9.75,10.14,9.75,9.89,9.90,10.14,,9.88,,,19384,191789.00,65,F1,1,,,,,
2024-11-29,2024-11-29,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.08,7.17,6.94,7.11,7.13,6.94,,7.11,,,67617,477318.00,236,F1,1,,,,,
2024-11-29,2024-11-29,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.26,11.26,10.90,11.05,11.25,11.23,,11.05,,,20909,232634.00,52,F1,1,,,,,
2024-11-29,2024-11-29,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,217.85,217.85,210.75,211.30,211.30,213.95,,211.30,,,34544,7345697.00,791,F1,1,,,,,
2024-11-29,2024-11-29,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,192.00,201.60,192.00,201.45,201.60,192.00,,200.80,,,465,92166.00,156,F1,1,,,,,
