SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2160.00,2203.00,2139.75,2162.30,2162.30,2139.70,884,7060,15421367.00,
500003,AEGIS LOGIS ,A ,Q,239.70,239.70,227.50,228.30,228.30,239.80,1375,76686,17753900.00,
500008,AMAR RAJA BA,A ,Q,570.80,575.00,564.20,570.05,570.05,570.80,1222,22310,12732493.00,
500009,A.SARABHAI  ,X ,Q,37.45,37.55,35.70,35.85,35.85,37.40,711,179918,6570445.00,
500010,HDFC        ,A ,Q,2189.00,2242.00,2186.00,2206.40,2206.40,2230.75,11935,143843,318932478.00,
500012,ANDHRA PETRO,B ,Q,125.00,128.50,124.15,125.20,125.20,126.00,2198,256928,32362452.00,
500013,ANSAL INFRAS,T ,Q,18.50,19.46,18.00,19.38,19.45,18.54,168,41492,785693.00,
500014,UTIQUE      ,X ,Q,6.08,6.25,5.87,6.00,6.03,6.05,237,43472,263690.00,
500016,ARUNAHTEL   ,X ,Q,11.70,11.70,11.15,11.34,11.25,11.57,215,14557,166519.00,
500020,BOM DYEING  ,A ,Q,104.00,121.70,103.75,117.85,117.85,104.75,19687,2779019,321839694.00,
500023,ASIANHOTNR  ,B ,Q,92.40,95.15,85.50,86.35,86.70,91.80,487,51395,4627559.00,
500027,ATUL LTD.   ,A ,Q,9773.30,9992.00,9759.85,9865.20,9865.20,9911.80,508,1080,10695402.00,
500028,ATV PROJECTS,XT,Q,10.30,10.70,10.00,10.34,10.15,10.30,70,13748,143042.00,
500031,BAJAJ ELECT.,A ,Q,1103.90,1106.00,1081.90,1090.10,1090.10,1095.10,567,4397,4816745.00,
500032,BAJAJHIND   ,A ,Q,20.95,22.58,19.90,21.84,21.84,20.53,22849,30391325,673062934.00,
500033,FORCE MOTR  ,A ,Q,1121.90,1165.60,1112.95,1129.80,1120.65,1124.00,416,2069,2337719.00,
500034,BAJFINANCE  ,A ,Q,7100.00,7207.45,7068.20,7109.35,7109.35,7137.10,2551,111114,793159904.00,
500038,BALRAM.CHINI,A ,Q,495.00,508.45,491.20,494.00,494.00,496.35,2561,144938,72611985.00,
500039,BANCO PROD. ,B ,Q,143.90,151.95,142.35,148.10,148.15,145.20,459,23105,3414750.00,
500040,CENTURY TEXT,A ,Q,870.10,890.00,869.35,879.15,876.45,879.60,489,5989,5262103.00,
500041,BANNARI AMAN,A ,Q,2774.00,2839.15,2741.95,2760.85,2752.10,2736.50,101,441,1235329.00,
500042,BASF INDIA  ,A ,Q,2666.45,2738.95,2666.45,2688.60,2694.70,2669.60,291,1353,3658761.00,
500043,BATA INDIA  ,A ,Q,1925.00,1943.65,1909.25,1913.20,1919.00,1945.90,986,225680,439624108.00,
500048,BEML LTD    ,A ,Q,1774.00,1817.20,1746.90,1761.00,1764.20,1777.30,892,6354,11305439.00,
500049,BHARAT ELECT,A ,Q,252.70,256.60,251.00,251.55,251.70,252.85,2825,139431,35365661.00,
500052,BHANSALI ENG,A ,Q,138.00,140.40,135.85,136.60,136.60,138.90,1555,81480,11223806.00,
500058,BIHAR SPONGE,XT,Q,10.98,11.00,10.50,10.73,10.75,10.69,172,67450,728221.00,
500060,BIRLACABLE  ,B ,Q,149.25,149.25,144.05,145.25,145.90,148.15,692,21365,3131604.00,
500067,BLUE STAR   ,A ,Q,1145.60,1163.80,1130.50,1139.00,1139.00,1163.35,1662,13340,15440195.00,
500068,DISA INDIA  ,X ,Q,6469.00,6469.00,6206.00,6241.05,6225.00,6307.50,43,135,848777.00,
500069,QUESTCAP    ,X ,Q,273.00,280.00,265.00,270.60,270.60,270.50,14,266,73948.00,
500074,BPL LTD.    ,B ,Q,78.00,80.95,75.15,80.55,80.55,77.10,940,111063,8925913.00,
500078,OAL         ,B ,Q,689.00,708.55,686.00,695.50,698.85,693.30,144,753,523149.00,
500083,CENTURY EXT ,B ,Q,12.14,12.14,11.83,11.83,11.83,11.86,96,7456,88478.00,
500084,CESC LTD.   ,A ,Q,84.10,85.35,83.75,84.15,84.40,84.10,1372,127182,10758470.00,
500085,CHAMBAL FERT,A ,Q,468.00,480.60,458.80,469.25,469.25,476.75,2349,124717,58853906.00,
500086,EXIDE IND.  ,A ,Q,156.40,157.80,155.05,156.40,156.40,156.40,1268,81503,12770303.00,
500087,CIPLA LTD.  ,A ,Q,998.55,998.55,959.35,967.00,967.00,998.20,6431,178090,173813177.00,
500089,DIC INDIA   ,B ,Q,379.40,391.10,376.80,390.90,390.90,385.60,22,83,32072.00,
500092,CRISIL LTD  ,A ,Q,3380.00,3444.95,3296.50,3377.90,3358.75,3246.15,2066,12333,41443154.00,
500093,CGPOWER     ,B ,Q,194.00,201.00,191.45,193.45,193.45,194.30,1510,93166,18264732.00,
