SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2228.15,2247.15,2205.00,2227.50,2209.20,2219.70,1003,4698,10484100.00,
500003,AEGIS LOGIS ,A ,Q,218.00,221.95,212.35,214.70,214.70,217.85,2431,80051,17228935.00,
500008,AMAR RAJA BA,A ,Q,638.85,638.85,631.00,634.40,634.40,636.30,1219,22640,14385017.00,
500009,A.SARABHAI  ,X ,Q,35.85,37.00,35.15,35.30,35.30,35.45,1239,282932,10142252.00,
500010,HDFC        ,A ,Q,2675.00,2695.00,2652.00,2672.85,2673.15,2675.05,2898,24009,64237250.00,
500012,ANDHRA PETRO,B ,Q,122.90,122.90,119.00,120.05,120.05,120.55,1602,268811,32408589.00,
500013,ANSAL INFRAS,B ,Q,12.80,13.51,12.65,13.34,13.33,12.87,221,85225,1133141.00,
500014,UTIQUE      ,XT,Q,11.92,11.92,11.92,11.92,11.92,12.54,325,50640,603628.00,
500016,ARUNAHTEL   ,XT,Q,9.30,9.74,9.01,9.51,9.51,9.33,74,25624,242431.00,
500020,BOM DYEING  ,A ,Q,107.25,111.45,107.10,108.45,108.45,107.45,3815,455245,49741861.00,
500023,ASIANHOTNR  ,B ,Q,83.00,83.30,80.60,82.35,82.90,86.15,46,561,46304.00,
500027,ATUL LTD.   ,A ,Q,9340.00,9380.00,9175.00,9196.70,9175.00,9298.35,620,132678,1223366073.00,
500028,ATV PROJECTS,XT,Q,13.30,13.70,12.81,12.96,13.10,13.35,166,58517,764517.00,
500031,BAJAJ ELECT.,A ,Q,1289.95,1316.95,1255.05,1264.35,1264.35,1290.70,1641,9283,11890598.00,
500032,BAJAJHIND   ,A ,Q,16.60,16.60,16.25,16.60,16.60,15.85,4265,6713187,111369381.00,
500033,FORCE MOTR  ,A ,Q,1258.30,1298.25,1241.00,1245.45,1245.45,1248.60,1425,7834,9935651.00,
500034,BAJFINANCE  ,A ,Q,7425.00,7689.00,7425.00,7668.55,7668.55,7342.75,13473,114137,864646037.00,
500038,BALRAM.CHINI,A ,Q,423.50,431.00,413.45,417.55,417.55,427.35,8819,295765,124666722.00,
500039,BANCO PROD. ,B ,Q,179.30,192.55,179.05,185.10,185.10,179.05,1466,28589,5336720.00,
500040,CENTURY TEXT,A ,Q,917.40,919.35,902.25,912.90,912.90,914.65,728,5377,4885730.00,
500041,BANNARI AMAN,A ,Q,2879.05,2885.55,2765.20,2781.25,2766.60,2919.75,340,1240,3483805.00,
500042,BASF INDIA  ,A ,Q,2989.65,3020.70,2921.60,2944.40,2925.00,2981.80,983,3553,10522732.00,
500043,BATA INDIA  ,A ,Q,1846.00,1850.55,1810.05,1813.30,1813.30,1845.20,1323,12563,22880872.00,
500048,BEML LTD    ,A ,Q,1720.00,1853.90,1708.00,1840.75,1840.75,1731.85,7771,67461,120838228.00,
500049,BHARAT ELECT,A ,Q,215.05,216.85,212.80,213.60,213.00,216.25,3675,226058,48584331.00,
500052,BHANSALI ENG,A ,Q,175.45,176.95,173.50,174.85,174.85,171.15,2685,133148,23329132.00,
500058,BIHAR SPONGE,XT,Q,12.12,12.14,11.00,12.14,12.14,11.57,571,303278,3613869.00,
