TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-02-21,2025-02-21,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5344.30,5362.15,5185.50,5287.20,5287.20,5345.05,,5291.30,,,19135,100778179.00,4753,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,733.05,768.05,730.45,748.55,745.70,728.10,,749.80,,,182391,136481976.00,4497,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1043.70,1068.35,1010.40,1015.35,1015.35,1044.65,,1015.20,,,77795,80899625.00,3804,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,43.61,44.64,42.50,42.96,42.96,43.91,,42.96,,,156871,6852458.00,494,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,58.50,59.95,57.60,58.13,58.13,58.74,,58.13,,,51972,3037451.00,465,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,7.70,7.86,7.62,7.85,7.85,7.50,,7.78,,,18760,147194.00,36,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.33,5.70,5.06,5.32,5.28,5.34,,5.32,,,41715,221692.00,159,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.51,10.97,10.50,10.80,10.80,10.84,,10.80,,,11609,124438.00,22,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,144.35,147.65,140.75,141.45,141.45,144.35,,141.45,,,62601,8962508.00,1376,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,372.30,372.30,369.90,369.90,369.90,365.00,,369.90,,,347,128819.00,8,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,5599.95,5599.95,5445.05,5496.65,5491.90,5559.15,,5495.00,,,4432,24433611.00,1592,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,32.75,33.30,31.00,32.81,32.81,31.77,,32.81,,,38867,1273550.00,330,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,661.95,749.35,659.00,666.80,666.80,659.00,,669.90,,,47929,33990348.00,4128,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,22.24,22.99,21.60,21.71,21.71,22.26,,21.70,,,950619,21116151.00,3665,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,6824.95,7084.95,6740.30,6949.00,6945.20,6815.60,,6948.35,,,4884,33943996.00,1586,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,8350.25,8418.15,8290.00,8396.25,8390.05,8398.05,,8396.70,,,13969,116918228.00,2772,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,470.90,484.75,468.95,481.10,484.75,477.55,,480.35,,,38051,18142176.00,1543,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,325.40,331.10,320.00,325.70,322.60,320.55,,325.30,,,28674,9382939.00,2187,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1990.05,2098.90,1990.05,2058.50,2058.50,2026.95,,2062.35,,,6754,13882248.00,776,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3502.55,3555.00,3455.00,3486.30,3486.30,3573.00,,3500.40,,,57,199645.00,12,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4427.55,4543.45,4354.45,4403.10,4381.50,4453.00,,4405.10,,,2378,10512913.00,770,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1261.25,1324.10,1261.25,1297.65,1295.10,1264.20,,1298.10,,,28223,36914769.00,2657,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,2626.35,2728.95,2615.55,2632.75,2632.75,2626.35,,2634.10,,,33641,89765785.00,3496,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,260.00,262.60,254.50,256.05,256.05,260.20,,256.10,,,1037944,266605342.00,8074,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,106.50,109.45,104.05,104.85,104.85,106.80,,104.80,,,60869,6469658.00,1746,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,12.82,13.20,12.20,12.92,12.89,12.50,,12.92,,,11625,147651.00,119,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500059,INE071A01013,BINANIIND,B,,,,,BINANI INDUSTRIES LTD.,12.89,12.90,12.25,12.30,12.90,12.41,,12.45,,,2847,35129.00,32,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,165.70,165.70,158.10,158.70,158.10,161.30,,158.60,,,4359,701033.00,308,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1900.00,1932.05,1884.15,1912.90,1914.00,1911.85,,1913.75,,,5435,10398917.00,666,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,14624.00,14624.00,14398.00,14400.65,14400.00,14396.50,,14400.65,,,28,403993.00,14,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,355.00,363.00,348.00,353.95,357.90,355.95,,353.95,,,153,54786.00,21,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,84.24,85.54,80.36,81.48,81.48,82.18,,81.95,,,40011,3345362.00,799,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,330.10,338.55,322.55,323.55,327.70,332.75,,325.70,,,2673,877331.00,294,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,22.70,22.70,20.02,21.90,21.55,20.46,,21.86,,,23742,509469.00,206,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,136.90,139.55,133.95,136.55,136.55,137.85,,136.55,,,197848,26985526.00,3327,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,563.65,573.80,544.35,550.10,548.10,561.40,,550.00,,,300442,168045467.00,8848,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,374.00,381.05,363.70,365.00,365.00,374.90,,365.30,,,91310,33987825.00,2349,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1489.95,1501.05,1469.80,1474.30,1472.00,1479.80,,1475.75,,,24590,36389183.00,2524,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,641.25,644.50,641.25,641.45,641.45,638.10,,642.70,,,4,2568.00,3,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,4670.00,4767.95,4592.00,4647.80,4667.00,4662.60,,4650.00,,,2160,10056720.00,841,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,595.20,599.70,581.40,589.80,589.80,595.70,,589.95,,,48191,28414970.00,1637,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,510.00,510.55,504.00,508.35,508.35,510.25,,508.65,,,29574,15011367.00,1713,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,DALMIA BHARAT SUGAR AND INDUST,348.00,354.55,335.30,338.00,335.30,341.70,,338.20,,,8565,2920121.00,418,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND LTD.,335.20,341.50,319.35,322.55,325.00,335.25,,322.05,,,29167,9583533.00,1632,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500103,INE257A01026,BHEL,A,,,,,BHARAT HEAVY ELECTRICALS LTD.,200.00,202.15,195.55,196.30,196.30,200.15,,196.40,,,323430,64202081.00,3998,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500104,INE094A01015,HINDPETRO,A,,,,,HINDUSTAN PETROLEUM CORPORATIO,333.10,333.10,322.05,322.95,322.95,331.65,,323.00,,,84848,27655652.00,1777,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500106,INE039A01010,IFCI,A,,,,,IFCI LTD.,46.97,48.95,45.79,46.53,46.53,47.01,,46.50,,,1384514,65206932.00,8581,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500108,INE153A01019,MTNL,A,,,,,MAHANAGAR TELEPHONE NIGAM LTD.,47.32,48.71,46.72,47.09,46.99,47.34,,47.02,,,537726,25570204.00,2688,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500109,INE103A01014,MRPL,A,,,,,MANGALORE REFINERY & PETROCHEM,117.90,119.85,115.00,115.50,115.50,117.40,,115.60,,,102377,11962826.00,1639,F1,1,,,,,
2025-02-21,2025-02-21,CM,BSE,STK,500110,INE178A01016,CHENNPETRO,A,,,,,CHENNAI PETROLEUM CORPORATION,496.45,516.25,496.25,505.45,505.45,500.10,,505.10,,,44231,22312725.00,1706,F1,1,,,,,
