SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2075.35,2095.95,2046.00,2053.90,2053.90,2100.10,1016,5713,11799055.00,
500003,AEGIS LOGIS ,A ,Q,215.25,221.45,215.25,217.80,217.80,221.90,899,40181,8786062.00,
500008,AMAR RAJA BA,A ,Q,562.20,562.20,551.95,554.00,555.25,562.10,854,12879,7144991.00,
500009,A.SARABHAI  ,X ,Q,35.20,36.50,35.20,35.40,35.55,36.15,433,70811,2526311.00,
500010,HDFC        ,A ,Q,2194.70,2269.75,2190.65,2262.70,2262.70,2228.15,7883,96647,217275612.00,
500012,ANDHRA PETRO,B ,Q,116.55,116.90,114.90,115.35,115.35,118.30,1151,97514,11276831.00,
500013,ANSAL INFRAS,T ,Q,19.50,19.50,19.05,19.05,19.05,20.05,34,6783,129261.00,
500014,UTIQUE      ,X ,Q,6.33,6.33,5.51,5.60,5.60,5.92,381,69400,402772.00,
500016,ARUNAHTEL   ,X ,Q,12.92,13.10,11.81,12.72,12.94,12.55,113,19279,241582.00,
500020,BOM DYEING  ,A ,Q,123.20,123.20,102.00,120.60,120.60,123.95,3956,208797,24556279.00,
500023,ASIANHOTNR  ,B ,Q,78.20,82.00,78.20,81.95,82.00,82.00,84,2389,192712.00,
500027,ATUL LTD.   ,A ,Q,8900.25,8924.00,8769.00,8879.55,8879.55,8959.25,661,1899,16839894.00,
500028,ATV PROJECTS,XT,Q,10.18,10.18,9.75,10.18,10.18,10.18,36,2909,29172.00,
500031,BAJAJ ELECT.,A ,Q,1106.95,1124.05,1084.05,1096.60,1104.90,1098.20,1274,9123,10104803.00,
500032,BAJAJHIND   ,A ,Q,16.60,17.70,16.35,17.55,17.55,17.04,3541,3111272,53021725.00,
500033,FORCE MOTR  ,A ,Q,1190.00,1191.90,1165.15,1172.00,1182.00,1196.70,302,1653,1944931.00,
500034,BAJFINANCE  ,A ,Q,6568.00,6648.75,6485.45,6625.15,6625.15,6672.20,11808,63031,415619840.00,
500038,BALRAM.CHINI,A ,Q,438.80,451.25,435.05,446.30,446.50,442.90,2402,72346,32157474.00,
500039,BANCO PROD. ,B ,Q,139.95,140.85,139.05,139.50,139.50,140.85,110,4136,578938.00,
500040,CENTURY TEXT,A ,Q,829.90,845.00,825.00,830.70,830.70,835.90,810,7585,6324074.00,
500041,BANNARI AMAN,A ,Q,2658.35,2671.90,2635.15,2648.85,2635.15,2671.90,63,158,418921.00,
500042,BASF INDIA  ,A ,Q,2672.70,2684.05,2636.20,2651.00,2646.25,2692.75,171,575,1526246.00,
500043,BATA INDIA  ,A ,Q,1948.70,1970.00,1914.45,1965.70,1962.80,1948.70,1567,12222,23742422.00,
500048,BEML LTD    ,A ,Q,1654.90,1675.50,1626.05,1631.20,1629.20,1658.20,934,5712,9387251.00,
500049,BHARAT ELECT,A ,Q,237.00,239.20,233.85,238.20,237.75,238.00,2199,139051,32820470.00,
500052,BHANSALI ENG,A ,Q,128.80,128.80,122.35,123.35,123.30,125.65,1140,48572,6021537.00,
500058,BIHAR SPONGE,XT,Q,9.94,10.22,9.80,9.82,9.81,9.74,142,20348,205699.00,
500060,BIRLACABLE  ,B ,Q,143.85,143.85,131.50,133.60,133.60,140.05,1162,32643,4442468.00,
500067,BLUE STAR   ,A ,Q,1142.80,1143.85,1110.95,1138.90,1134.50,1139.00,783,4618,5202646.00,
500068,DISA INDIA  ,X ,Q,6350.00,6400.00,6211.00,6345.00,6345.00,6377.90,41,137,865462.00,
500069,QUESTCAP    ,X ,Q,323.90,323.90,300.60,306.00,306.00,312.70,102,1198,365250.00,
500074,BPL LTD.    ,B ,Q,76.10,76.10,71.50,71.90,71.90,74.60,316,11118,809650.00,
500078,OAL         ,B ,Q,696.10,697.65,678.00,685.65,682.85,692.15,124,2469,1690217.00,
500083,CENTURY EXT ,B ,Q,11.04,11.15,10.87,10.89,10.87,11.14,200,28050,307827.00,
500084,CESC LTD.   ,A ,Q,85.50,85.50,83.65,84.25,84.25,85.70,2656,185219,15625737.00,
500085,CHAMBAL FERT,A ,Q,456.00,464.85,448.35,461.00,462.40,456.85,1920,75325,34296264.00,
500086,EXIDE IND.  ,A ,Q,153.70,153.70,150.30,151.50,151.50,153.15,1948,87993,13323006.00,
500087,CIPLA LTD.  ,A ,Q,975.00,989.55,971.65,976.80,979.95,981.85,3301,118593,116369150.00,
500089,DIC INDIA   ,B ,Q,367.45,367.45,358.00,359.35,360.55,368.00,52,117,42179.00,
500092,CRISIL LTD  ,A ,Q,3663.00,3860.00,3623.85,3668.95,3646.00,3685.30,3146,13129,49479606.00,
500093,CGPOWER     ,B ,Q,196.65,200.20,169.20,191.60,187.60,197.85,8423,617790,115813781.00,
500096,DABUR (I)   ,A ,Q,553.50,559.30,549.50,557.10,557.10,556.85,2874,182569,101184170.00,
500097,DALMIASUG   ,A ,Q,462.60,470.05,450.45,458.95,467.00,469.40,1843,39286,18013155.00,
500101,ARVIND Ltd  ,A ,Q,120.00,126.65,119.55,124.85,124.85,123.35,2595,144807,17774634.00,
500102,BALARPUR IND,Z ,Q,1.90,1.99,1.81,1.95,1.95,1.90,1279,6851943,13115444.00,
500103,BHEL        ,A ,Q,52.50,52.60,51.40,52.40,52.40,52.65,2911,994205,51720854.00,
