SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2775.05,2780.00,2667.05,2682.00,2682.00,2803.65,2359,10411,28365484.00,
500003,AEGIS LOGIS ,A ,Q,337.05,343.95,315.25,321.65,321.65,342.55,1526,44419,14693839.00,
500008,AMAR RAJA BA,A ,Q,633.10,642.00,601.45,603.45,603.45,645.50,3015,43085,26519752.00,
500009,A.SARABHAI  ,X ,Q,28.95,30.60,28.55,29.00,28.90,28.45,2567,1054485,31580120.00,
500010,HDFC        ,A ,Q,2620.00,2630.00,2605.50,2621.75,2621.75,2644.20,2296,19440,50895434.00,
500012,ANDHRA PETRO,X ,Q,72.00,73.65,68.10,70.75,70.75,73.95,1629,138059,9786078.00,
500014,UTIQUE      ,X ,Q,6.37,6.37,6.12,6.12,6.12,6.44,174,187774,1150968.00,
500016,ARUNAHTEL   ,X ,Q,12.55,14.45,12.55,14.00,14.00,13.55,25,4238,59688.00,
500020,BOM DYEING  ,B ,Q,77.90,77.90,73.80,74.40,74.40,78.40,1341,124178,9343614.00,
500023,ASIANHOTNR  ,B ,Q,75.85,83.55,71.40,73.50,71.40,79.80,269,22527,1777069.00,
500027,ATUL LTD.   ,A ,Q,8070.00,8075.00,7825.05,7846.15,7854.00,8115.75,1034,1594,12662394.00,
500028,ATV PROJECTS,XT,Q,9.33,9.94,9.17,9.17,9.17,9.65,94,42734,395392.00,
500031,BAJAJ ELECT.,A ,Q,1154.05,1172.80,1117.85,1148.10,1148.10,1167.85,1730,12184,13987066.00,
500032,BAJAJHIND   ,A ,Q,16.17,16.80,16.14,16.14,16.14,16.98,2638,2176562,35376261.00,
500033,FORCE MOTR  ,B ,Q,1394.25,1396.45,1316.00,1325.10,1316.00,1396.80,1074,4714,6400698.00,
500034,BAJFINANCE  ,A ,Q,6425.00,6463.15,6341.00,6369.35,6369.35,6490.60,4554,22331,142613735.00,
500038,BALRAM.CHINI,A ,Q,393.20,400.20,382.00,384.20,384.20,400.70,3483,104352,40517653.00,
500039,BANCO PROD. ,B ,Q,190.85,190.85,179.00,180.30,182.00,189.30,1567,20236,3715166.00,
500040,CENTURY TEXT,A ,Q,725.75,728.55,670.65,674.20,674.20,734.05,2835,23906,16591633.00,
500041,BANNARI AMAN,B ,Q,2797.30,2808.00,2765.30,2779.55,2770.75,2824.65,52,83,231185.00,
500042,BASF INDIA  ,A ,Q,2700.00,2700.00,2654.00,2689.90,2700.00,2702.40,286,718,1917033.00,
500043,BATA INDIA  ,A ,Q,1645.95,1645.95,1616.60,1623.70,1630.45,1646.65,2315,32719,53163549.00,
500048,BEML LTD    ,A ,Q,1386.95,1387.70,1315.00,1321.40,1325.00,1387.90,1459,8659,11856193.00,
500049,BHARAT ELECT,A ,Q,99.20,99.20,95.85,96.35,96.35,98.20,7925,1000372,97599074.00,
500052,BHANSALI ENG,A ,Q,105.75,105.75,101.05,101.45,101.45,105.75,1518,48607,4987091.00,
500058,BIHAR SPONGE,XT,Q,9.57,9.90,9.57,9.57,9.57,10.07,90,67157,643313.00,
500060,BIRLACABLE  ,B ,Q,130.00,130.00,121.30,121.85,122.90,129.45,731,17143,2133468.00,
500067,BLUE STAR   ,A ,Q,1171.05,1200.00,1171.05,1195.85,1195.85,1202.40,683,2459,2929341.00,
500068,DISA INDIA  ,X ,Q,7960.05,7960.05,7551.00,7643.70,7679.45,7960.10,104,781,6025898.00,
500069,QUESTCAP    ,X ,Q,202.50,208.00,200.10,200.15,200.50,202.50,26,1187,238796.00,
500074,BPL LTD.    ,B ,Q,61.00,61.00,58.50,58.70,58.55,61.00,509,28217,1671150.00,
500078,OAL         ,B ,Q,431.45,431.60,393.05,406.00,415.30,433.85,259,2184,906196.00,
500083,CENTURY EXT ,B ,Q,9.82,10.00,9.63,9.71,9.76,10.12,277,59886,581173.00,
500084,CESC LTD.   ,A ,Q,75.05,76.25,74.80,75.20,75.20,76.55,3111,275625,20787938.00,
500085,CHAMBAL FERT,A ,Q,290.00,292.45,275.75,276.85,276.85,295.05,7445,254198,71591155.00,
500086,EXIDE IND.  ,A ,Q,180.30,182.40,176.70,177.30,177.00,183.85,3285,175721,31567956.00,
500087,CIPLA LTD.  ,A ,Q,1122.00,1147.35,1112.95,1118.55,1118.55,1122.50,9980,166679,188842257.00,
500089,DIC INDIA   ,B ,Q,370.00,375.10,364.40,373.40,372.00,375.00,99,1608,596991.00,
500092,CRISIL LTD  ,A ,Q,2712.05,2790.70,2712.05,2777.95,2776.50,2779.05,458,1151,3169308.00,
500093,CGPOWER     ,A ,Q,245.55,256.25,245.55,251.40,251.90,256.05,3237,82801,20882053.00,
500096,DABUR (I)   ,A ,Q,569.10,575.20,562.80,565.65,564.80,577.45,1647,32284,18357717.00,
500097,DALMIASUG   ,A ,Q,360.20,374.00,352.55,360.85,362.85,374.15,1145,17291,6233549.00,
500101,ARVIND Ltd  ,A ,Q,88.05,89.15,82.05,82.90,84.00,89.75,1617,66702,5683348.00,
500102,BALARPUR IND,Z ,Q,1.14,1.14,1.06,1.06,1.06,1.11,333,715514,764644.00,
500103,BHEL        ,A ,Q,77.85,78.80,73.50,73.95,73.95,78.90,15686,3945481,299474954.00,
500104,HIND.PETRO  ,A ,Q,229.85,229.85,224.65,227.45,227.45,230.10,4565,213921,48545076.00,
500106,IFCI LTD    ,A ,Q,12.89,13.10,11.66,11.97,11.97,13.26,3900,6606325,82282699.00,
500108,MAHA.TELE   ,B ,Q,24.60,24.60,21.70,22.05,22.05,24.60,2899,975597,22686367.00,
500109,MRPL        ,A ,Q,55.15,55.75,52.10,52.60,52.60,56.20,3210,480488,25788365.00,
500110,CHENNAI PET.,A ,Q,200.15,200.15,188.00,189.25,189.20,202.15,1948,62211,11975066.00,
500112,STATE BANK  ,A ,Q,590.00,590.45,572.00,573.95,573.95,593.35,10862,439245,254473271.00,
500113,STEEL AUTH. ,A ,Q,77.75,78.25,74.35,74.70,74.70,78.70,18713,2150658,163958566.00,
500114,TITAN       ,A ,Q,2450.00,2504.15,2450.00,2483.10,2483.10,2483.10,12394,78078,193691817.00,
500116,IDBI BANK L ,A ,Q,51.05,51.35,48.15,48.80,48.80,51.80,8909,2501503,124241644.00,
500117,DCW LTD.    ,B ,Q,45.85,46.20,43.15,43.70,43.80,46.75,2219,246772,11013783.00,
500119,DHAMPUR SUGA,A ,Q,234.95,235.20,222.00,225.75,227.15,238.15,1763,44277,10132689.00,
500120,DIAMINES&CHM,X ,Q,473.50,473.50,438.60,438.60,438.60,461.65,345,11221,4965141.00,
500123,ELANTAS     ,B ,Q,4151.15,4192.80,4077.00,4150.25,4150.00,4226.15,287,617,2544400.00,
500124,DR.REDDY'S  ,A ,Q,4350.00,4414.90,4293.80,4311.60,4314.00,4349.05,1874,12013,52312013.00,
500125,E.I.D.PAR   ,A ,Q,556.30,558.00,538.70,541.75,541.80,567.85,1351,11800,6480188.00,
500126,PGHL        ,A ,Q,4100.05,4120.00,4045.45,4063.10,4045.55,4107.30,501,840,3428964.00,
500128,ELEC.CASTING,B ,Q,35.70,36.00,35.00,35.20,35.35,36.10,1396,179991,6393577.00,
500133,ESAB INDIA  ,A ,Q,3990.10,3990.10,3761.50,3792.10,3766.95,4021.50,378,853,3304019.00,
500135,EPL         ,A ,Q,167.45,167.45,157.50,163.30,163.30,166.55,1770,49175,7923217.00,
500136,ESTER INDUS.,B ,Q,129.95,129.95,118.80,119.35,119.90,124.40,578,19553,2381760.00,
500142,FGP LTD.    ,X ,Q,7.10,7.10,6.50,6.50,6.50,6.86,8,691,4754.00,
500143,P.H.CAPITAL ,X ,Q,76.15,79.95,75.50,78.75,79.30,76.15,52,2071,157988.00,
500144,FINOL. CABLE,A ,Q,491.05,516.85,491.05,510.05,510.55,518.65,3665,50002,25223200.00,
500147,COCKERILL   ,X ,Q,1245.00,1245.00,1173.00,1180.85,1180.85,1247.90,86,2052,2473021.00,
500148,UFLEX LTD   ,A ,Q,542.05,551.05,530.10,534.45,535.60,552.25,661,8284,4450190.00,
500150,FOSECO INDIA,B ,Q,1887.50,1891.20,1828.25,1831.45,1831.45,1923.60,113,417,770831.00,
500151,GOLDEN TOB  ,Z ,Q,66.75,66.75,64.50,64.50,64.50,67.85,24,1217,78748.00,
500153,GANESH BENZO,B ,Q,139.75,141.25,132.70,134.60,136.70,142.95,959,33638,4607947.00,
500159,METROGLOBL  ,X ,Q,87.00,87.00,81.00,83.15,82.95,85.45,38,1407,118074.00,
500160,GTL LTD.    ,B ,Q,7.62,7.77,7.00,7.18,7.27,7.73,278,195396,1420144.00,
500163,GODFREY PH  ,A ,Q,1801.05,1818.45,1653.90,1667.10,1667.10,1820.65,4683,31522,54241106.00,
500164,GODREJ IND  ,A ,Q,429.95,432.80,421.45,425.00,426.55,436.25,1225,13033,5578711.00,
500165,KANSAI NERO ,A ,Q,418.65,429.95,411.30,427.05,427.05,428.55,1631,13939,5857758.00,
500166,GOODRICKE   ,X ,Q,202.00,202.00,167.00,185.45,185.45,203.30,277,17190,3259073.00,
500168,GOODYEAR (I),B ,Q,1043.05,1058.35,1020.00,1030.40,1030.40,1063.70,676,3988,4142939.00,
500170,GTN INDUS   ,X ,Q,39.60,41.85,38.40,38.50,38.40,40.40,123,14631,579347.00,
500171,GHCL LTD    ,A ,Q,498.85,501.50,480.05,486.40,483.10,501.75,2579,42376,20809163.00,
500173,GFLLIMITED  ,B ,Q,63.70,63.80,60.55,61.20,61.70,63.95,261,13570,832440.00,
500174,GUJ.LEASE   ,B ,Q,3.17,3.31,3.16,3.16,3.16,3.32,25,10064,32040.00,
500179,HCL INFOSYS ,B ,Q,16.25,16.25,15.15,15.25,15.25,16.25,1655,258310,4022166.00,
500180,HDFC BANK   ,A ,Q,1583.00,1604.00,1583.00,1597.65,1597.65,1610.75,6243,90003,143588635.00,
500182,HEROMOTOCO  ,A ,Q,2705.05,2718.00,2630.00,2638.40,2638.40,2726.90,1419,6390,17045695.00,
500183,HFCL        ,A ,Q,71.15,71.35,65.80,66.40,66.40,72.00,13915,1932415,132749360.00,
