SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,896.35,896.35,883.10,884.90,884.05,896.35,252,2490,2218406.00,
500003,AEGIS LOGIS ,A ,Q,209.90,212.90,202.00,207.10,207.10,208.90,1169,12420,2575399.00,
500008,AMAR RAJA BA,A ,Q,729.20,743.00,729.20,733.25,733.35,731.40,481,7963,5860855.00,
500009,A.SARABHAI  ,X ,Q,19.15,19.95,17.25,17.50,17.50,19.15,500,233435,4143104.00,
500010,HDFC        ,A ,Q,2023.50,2040.50,2005.00,2016.25,2016.25,2033.70,6992,79254,160284286.00,
500012,ANDHRA PETRO,XT,Q,34.90,35.25,32.65,34.70,34.45,34.10,222,104903,3616901.00,
500013,ANSAL INFRAS,B ,Q,4.06,4.16,3.99,4.16,4.16,4.11,22,6264,25442.00,
500014,UTIQUE      ,X ,Q,0.99,1.09,0.99,1.09,1.09,1.09,4,618,662.00,
500016,ARUNAHTEL   ,XT,Q,5.79,5.79,5.51,5.79,5.79,5.79,3,300,1709.00,
500020,BOM DYEING  ,A ,Q,64.60,64.60,63.70,64.05,64.05,64.70,855,71793,4595194.00,
500023,ASIANHOTNR  ,B ,Q,50.55,51.55,49.50,51.35,51.35,51.00,6,26,1334.00,
500027,ATUL LTD.   ,A ,Q,5846.85,5945.00,5755.00,5926.75,5930.60,5843.40,744,1827,10749499.00,
500028,ATV PROJECTS,XT,Q,3.75,4.00,3.75,3.88,3.80,3.89,40,5718,22509.00,
500029,AUTOLITE(I) ,B ,Q,17.75,19.00,16.85,16.85,16.85,17.60,34,2741,47262.00,
500031,BAJAJ ELECT.,A ,Q,513.20,525.75,509.60,511.15,511.15,517.00,866,9828,5087724.00,
500032,BAJAJHIND   ,B ,Q,4.85,4.85,4.69,4.79,4.79,4.76,462,299042,1429987.00,
500033,FORCE MOTR  ,A ,Q,1015.00,1020.00,1011.25,1016.20,1016.00,1011.65,193,733,744426.00,
500034,BAJFINANCE  ,A ,Q,3262.00,3288.00,3229.00,3262.10,3262.10,3266.90,8567,100920,329188125.00,
500038,BALRAM.CHINI,A ,Q,153.10,164.90,153.10,162.45,162.45,153.70,1650,81220,13123206.00,
500039,BANCO PROD. ,B ,Q,89.40,89.90,89.05,89.50,89.50,89.75,92,2178,195020.00,
500040,CENTURY TEXT,A ,Q,320.45,323.05,314.90,319.25,319.25,320.45,894,40043,12779372.00,
500041,BANNARI AMAN,B ,Q,1310.95,1318.25,1300.05,1318.25,1318.25,1300.00,24,94,123469.00,
500042,BASF INDIA  ,A ,Q,1405.50,1414.40,1401.00,1412.30,1404.90,1398.25,179,553,778388.00,
500043,BATA INDIA  ,A ,Q,1390.05,1416.50,1360.80,1366.60,1366.60,1388.00,6245,91251,126768992.00,
500048,BEML LTD    ,A ,Q,638.00,638.00,615.00,617.50,615.00,633.25,575,10033,6226984.00,
500049,BHARAT ELECT,A ,Q,89.40,91.10,89.00,89.90,89.90,90.10,1752,226009,20417673.00,
500052,BHANSALI ENG,B ,Q,77.50,84.30,77.50,82.85,83.15,78.40,2002,152266,12527222.00,
500055,TATASTLBSL  ,B ,Q,23.90,23.95,23.40,23.85,23.75,23.80,335,116243,2769935.00,
500058,BIHAR SPONGE,XT,Q,1.02,1.04,1.02,1.04,1.04,1.02,11,17088,17763.00,
500060,BIRLACABLE  ,B ,Q,50.90,51.60,50.25,51.40,51.40,50.45,104,4118,209766.00,
500067,BLUE STAR   ,A ,Q,620.00,628.00,608.00,624.85,623.40,623.05,641,5571,3458064.00,
500068,DISA INDIA  ,X ,Q,3474.00,3530.00,3370.00,3519.75,3520.00,3450.00,52,348,1218332.00,
500069,BNK CAPITAL ,X ,Q,69.95,69.95,67.25,69.95,69.95,68.50,3,254,17111.00,
500074,BPL LTD.    ,B ,Q,18.30,18.90,17.90,17.90,18.00,18.20,50,9484,175144.00,
500078,OAL         ,B ,Q,379.95,382.00,370.00,373.25,382.00,368.10,371,4645,1737948.00,
500083,CENTURY EXT ,B ,Q,3.51,3.61,3.40,3.49,3.49,3.57,50,15134,52695.00,
500084,CESC LTD.   ,A ,Q,569.00,577.50,561.15,574.90,577.45,568.90,677,5956,3410180.00,
500085,CHAMBAL FERT,A ,Q,161.85,165.20,160.95,164.05,163.35,161.90,667,24282,3978022.00,
500086,EXIDE IND.  ,A ,Q,158.90,161.95,158.00,158.00,158.25,158.90,915,425738,67329322.00,
500087,CIPLA LTD.  ,A ,Q,763.85,774.30,756.45,764.05,764.05,763.85,6139,220330,168882484.00,
500089,DIC INDIA   ,B ,Q,368.25,368.25,368.20,368.20,368.20,367.75,9,207,76227.00,
500092,CRISIL LTD  ,A ,Q,1899.00,1899.00,1821.10,1864.75,1876.70,1865.65,773,2288,4268051.00,
500093,CGPOWER     ,B ,Q,22.70,23.90,22.50,23.90,23.90,22.80,378,183304,4318150.00,
500096,DABUR (I)   ,A ,Q,523.45,530.15,519.05,528.05,528.05,519.60,4436,157760,83067788.00,
500097,DALMIASUG   ,B ,Q,126.95,133.00,126.65,130.95,130.40,127.70,676,13251,1734796.00,
500101,ARVIND Ltd  ,A ,Q,34.50,34.95,34.15,34.35,34.30,34.35,990,685246,23668403.00,
500102,BALARPUR IND,T ,Q,1.15,1.15,1.12,1.15,1.15,1.10,90,111211,127869.00,
500103,BHEL        ,A ,Q,28.50,29.25,28.20,28.65,28.65,28.70,5276,1473119,42334085.00,
500104,HIND.PETRO  ,A ,Q,176.00,176.60,171.75,172.40,172.40,175.75,1879,113077,19659198.00,
500106,IFCI LTD    ,A ,Q,5.85,5.85,5.74,5.79,5.79,5.78,509,109533,635935.00,
500108,MAHA.TELE   ,B ,Q,8.58,8.61,8.24,8.48,8.48,8.59,12254,89250,755107.00,
500109,MRPL        ,A ,Q,26.90,26.90,25.75,26.80,26.80,26.10,593,90910,2421709.00,
500110,CHENNAI PET.,A ,Q,63.85,65.50,63.85,64.55,64.45,64.70,507,42765,2771642.00,
500111,REL.CAP.    ,B ,Q,7.24,7.61,7.21,7.35,7.32,7.34,419,112848,833977.00,
500112,STATE BANK  ,A ,Q,200.00,204.40,200.00,203.00,203.00,204.05,20404,2855726,578838132.00,
500113,STEEL AUTH. ,A ,Q,34.50,34.85,34.40,34.55,34.50,34.75,1235,539047,18658396.00,
500114,TITAN       ,A ,Q,1227.00,1245.00,1218.00,1233.00,1234.60,1228.75,2260,45900,56732595.00,
500116,IDBI BANK L ,A ,Q,38.00,38.10,37.45,37.60,37.60,37.80,763,138435,5217844.00,
500117,DCW LTD.    ,B ,Q,14.05,14.70,13.90,14.65,14.70,14.05,57,8186,117464.00,
500119,DHAMPUR SUGA,B ,Q,141.30,150.75,141.30,148.40,148.40,141.90,863,25475,3752825.00,
500120,DIAMINES&CHM,X ,Q,425.00,425.00,416.20,417.45,416.25,419.75,188,5577,2342124.00,
500123,ELANTAS     ,B ,Q,2341.00,2380.00,2340.00,2362.10,2369.00,2367.05,61,644,1517579.00,
500124,DR.REDDY'S  ,A ,Q,5100.00,5113.35,5036.10,5069.35,5069.35,5051.45,5283,52936,268494849.00,
500125,E.I.D.PAR   ,A ,Q,265.40,273.00,265.05,270.20,269.90,264.70,1365,19887,5335140.00,
500126,PGHL        ,A ,Q,5097.00,5121.30,5089.85,5096.35,5110.00,5079.35,100,172,877765.00,
500128,ELEC.CASTING,B ,Q,17.90,18.50,17.90,18.20,18.20,18.35,154,54678,997259.00,
500133,ESAB INDIA  ,B ,Q,1349.35,1349.35,1316.95,1318.80,1316.95,1319.60,22,43,56995.00,
500135,EPL         ,A ,Q,255.50,264.90,254.95,261.30,261.50,255.90,1015,34531,8998192.00,
500136,ESTER INDUS.,B ,Q,95.80,97.55,94.10,95.00,95.10,95.05,380,13034,1246805.00,
500144,FINOL. CABLE,A ,Q,270.95,276.90,266.80,272.15,271.80,272.50,108,2102,574557.00,
500147,COCKERILL   ,X ,Q,800.50,853.95,800.05,836.75,840.00,830.20,367,3397,2817347.00,
500148,UFLEX LTD   ,A ,Q,315.00,324.20,315.00,318.75,320.80,320.40,261,2551,813672.00,
500150,FOSECO INDIA,B ,Q,1189.05,1223.50,1189.05,1193.50,1205.30,1189.80,38,137,165397.00,
500153,GANESH BENZO,X ,Q,68.45,70.25,67.25,69.90,69.90,66.95,1330,243326,16924172.00,
500155,GARDEN SILK ,T ,Q,8.83,8.83,8.26,8.65,8.65,8.50,6,805,6809.00,
500159,METROGLOBL  ,X ,Q,44.80,44.90,43.90,43.90,43.90,44.85,11,1251,55481.00,
500160,GTL LTD.    ,B ,Q,2.69,2.81,2.68,2.68,2.68,2.82,41,51562,138976.00,
500163,GODFREY PH  ,A ,Q,898.00,898.00,853.00,857.65,860.50,849.90,292,1165,1002118.00,
500164,GODREJ IND  ,A ,Q,373.00,376.00,371.30,372.60,373.40,375.90,539,4277,1594501.00,
500165,KANSAI NERO ,A ,Q,500.00,500.00,483.50,488.40,484.95,494.55,508,7069,3470659.00,
500166,GOODRICKE   ,X ,Q,271.00,275.00,269.00,270.95,275.00,270.70,118,6577,1776945.00,
500168,GOODYEAR (I),B ,Q,795.00,800.00,789.30,795.30,800.00,792.80,232,1195,950379.00,
500170,GTN INDUS   ,B ,Q,6.89,7.37,6.89,7.37,7.37,7.15,2,200,1426.00,
500171,GHCL LTD    ,A ,Q,146.30,151.40,144.80,150.25,150.35,145.60,334,5864,872931.00,
500173,GFLLIMITED  ,B ,Q,88.00,88.25,85.35,86.60,86.60,88.50,49,524,45168.00,
500174,GUJ.LEASE   ,B ,Q,2.23,2.23,2.03,2.09,2.09,2.13,7,652,1402.00,
500179,HCL INFOSYS ,B ,Q,7.38,7.38,6.60,7.29,7.29,7.33,334,97644,696737.00,
500180,HDFC BANK   ,A ,Q,1212.00,1227.00,1205.35,1224.15,1224.15,1203.35,10377,479257,583789497.00,
500182,HEROMOTOCO  ,A ,Q,3235.00,3290.00,3231.10,3242.35,3246.40,3247.80,1776,13096,42706900.00,
500183,HFCL        ,A ,Q,17.15,17.25,16.65,16.70,16.70,17.00,890,223772,3791578.00,
500184,HSCL        ,A ,Q,50.30,50.30,49.30,49.50,49.65,49.70,320,25387,1263960.00,
500185,HIND.CONSTN.,B ,Q,4.96,5.15,4.77,5.04,5.04,4.86,807,412364,2036068.00,
500186,HIND.OIL EXP,B ,Q,67.50,68.45,66.45,67.20,67.30,68.10,226,11790,795157.00,
500187,HSIL        ,B ,Q,73.80,73.80,71.80,72.00,72.00,73.90,246,9068,657235.00,
