SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,865.00,880.80,863.45,874.25,874.25,865.35,583,5304,4639343.00,
500003,AEGIS LOGIS ,A ,Q,222.15,225.15,217.50,218.45,218.95,224.50,816,9056,1995685.00,
500008,AMAR RAJA BA,A ,Q,748.00,748.00,730.00,741.20,740.85,735.20,454,9528,7027438.00,
500009,A.SARABHAI  ,X ,Q,20.80,22.75,20.80,21.95,21.95,20.90,352,72744,1599898.00,
500010,HDFC        ,A ,Q,1938.00,2028.85,1938.00,1957.25,1957.25,1948.30,11669,206281,410950636.00,
500012,ANDHRA PETRO,XT,Q,31.50,33.20,31.50,32.65,33.20,32.35,162,44035,1429251.00,
500013,ANSAL INFRAS,B ,Q,4.21,4.35,4.21,4.35,4.35,4.27,14,12620,53906.00,
500014,UTIQUE      ,X ,Q,1.25,1.28,1.06,1.25,1.25,1.17,44,17070,20679.00,
500020,BOM DYEING  ,A ,Q,64.25,64.70,63.45,63.70,63.70,64.40,522,48619,3108278.00,
500023,ASIANHOTNR  ,B ,Q,55.25,55.25,54.50,55.20,55.20,55.15,5,47,2593.00,
500027,ATUL LTD.   ,A ,Q,6027.35,6063.55,5896.90,5909.55,5909.55,6032.20,837,2572,15309253.00,
500028,ATV PROJECTS,XT,Q,3.42,3.57,3.41,3.41,3.41,3.42,5,230,796.00,
500031,BAJAJ ELECT.,A ,Q,511.10,533.00,507.00,520.75,520.30,509.70,1575,22112,11569746.00,
500032,BAJAJHIND   ,B ,Q,4.90,4.99,4.86,4.88,4.88,4.95,494,278385,1365772.00,
500033,FORCE MOTR  ,A ,Q,1065.95,1067.00,1050.00,1052.05,1050.00,1055.45,304,1658,1754287.00,
500034,BAJFINANCE  ,A ,Q,3333.70,3417.70,3305.10,3317.70,3317.70,3325.80,13346,203928,685422168.00,
500038,BALRAM.CHINI,A ,Q,161.60,163.80,157.10,157.85,157.65,161.10,650,24991,4004278.00,
500039,BANCO PROD. ,B ,Q,91.00,93.05,90.00,92.10,92.10,90.25,216,6582,598326.00,
500040,CENTURY TEXT,A ,Q,333.00,336.20,329.75,330.50,330.65,331.70,483,14165,4703326.00,
500041,BANNARI AMAN,B ,Q,1307.00,1309.65,1301.00,1303.95,1301.00,1301.00,31,79,103172.00,
500042,BASF INDIA  ,A ,Q,1500.00,1520.25,1489.00,1490.30,1489.00,1486.05,176,950,1422737.00,
500043,BATA INDIA  ,A ,Q,1369.00,1372.00,1350.00,1352.90,1352.90,1368.40,2640,28301,38537998.00,
500048,BEML LTD    ,A ,Q,607.70,644.00,599.00,622.00,622.00,606.35,2277,36906,22991368.00,
500049,BHARAT ELECT,A ,Q,93.55,94.00,91.85,92.70,92.70,93.55,2554,271062,25157789.00,
500052,BHANSALI ENG,B ,Q,89.80,99.75,87.00,97.10,97.10,88.45,6252,796318,75394119.00,
500055,TATASTLBSL  ,B ,Q,22.30,22.70,21.75,21.95,22.00,21.85,360,244136,5424288.00,
500058,BIHAR SPONGE,XT,Q,0.93,0.95,0.93,0.95,0.95,0.94,13,21500,20154.00,
500060,BIRLACABLE  ,B ,Q,53.45,53.45,52.40,52.75,52.80,53.00,108,4697,247506.00,
500067,BLUE STAR   ,A ,Q,635.00,647.80,628.00,632.40,630.60,636.65,273,1966,1253543.00,
500068,DISA INDIA  ,X ,Q,3456.85,3456.90,3387.00,3401.10,3401.10,3410.00,27,78,265221.00,
500074,BPL LTD.    ,B ,Q,18.65,18.65,17.90,18.40,18.10,18.45,74,8669,157845.00,
500078,OAL         ,B ,Q,353.00,355.00,348.00,350.35,349.25,351.90,107,535,187727.00,
500083,CENTURY EXT ,B ,Q,4.20,4.44,3.80,3.91,3.91,4.13,101,57423,239001.00,
500084,CESC LTD.   ,A ,Q,605.00,613.80,601.70,609.65,607.40,600.90,685,6832,4141753.00,
500085,CHAMBAL FERT,A ,Q,165.05,168.20,165.05,167.30,167.20,167.90,374,19766,3302769.00,
500086,EXIDE IND.  ,A ,Q,167.70,167.70,162.80,164.50,164.20,166.05,769,64577,10641491.00,
500087,CIPLA LTD.  ,A ,Q,814.00,825.00,800.25,803.30,803.30,811.40,6435,327936,266692124.00,
500089,DIC INDIA   ,B ,Q,372.30,379.30,365.35,379.30,379.30,371.40,36,318,119214.00,
500092,CRISIL LTD  ,A ,Q,1713.15,1771.35,1713.15,1757.80,1749.50,1756.75,150,358,629444.00,
500093,CGPOWER     ,B ,Q,23.50,24.50,23.25,24.25,24.25,23.45,579,196297,4691193.00,
500096,DABUR (I)   ,A ,Q,522.50,524.00,516.30,518.90,518.90,522.25,2163,61685,32007717.00,
