TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-10-31,2024-10-31,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7479.55,7479.55,7317.55,7436.80,7450.00,7421.45,,7429.55,,,7129,52743512.00,2815,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,785.00,804.00,785.00,800.75,800.00,789.55,,800.60,,,18727,14892213.00,1299,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1361.70,1398.15,1341.00,1389.30,1385.00,1355.05,,1390.55,,,42516,58224011.00,1898,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,56.02,57.50,54.01,54.46,54.46,56.68,,54.46,,,120586,6661135.00,508,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,85.40,87.70,83.20,86.77,86.77,84.59,,86.77,,,51553,4380415.00,515,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,6.92,7.07,6.70,6.93,7.00,6.78,,6.93,,,47685,331334.00,272,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.45,11.45,11.00,11.28,11.30,10.91,,11.28,,,1272,14343.00,19,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,227.00,236.20,225.55,234.85,234.00,227.15,,234.75,,,155714,36148800.00,2493,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7699.90,7874.20,7674.00,7853.60,7853.60,7705.70,,7842.00,,,875,6800786.00,478,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,34.80,35.46,32.50,32.86,32.75,34.07,,32.86,,,23067,772967.00,225,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,883.25,884.65,863.05,872.55,875.00,864.00,,871.00,,,1968,1713430.00,155,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,34.40,35.00,34.08,34.82,34.82,34.41,,34.84,,,924379,31908877.00,3856,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,7929.65,8088.05,7609.65,7862.85,7862.85,7654.00,,7863.50,,,21951,172247534.00,5621,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6950.00,6971.70,6878.65,6891.55,6891.55,6960.85,,6889.80,,,45095,311580345.00,9432,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,661.70,664.40,611.85,627.35,627.35,658.70,,627.80,,,112301,70518468.00,5093,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,719.35,729.75,709.90,725.10,725.10,713.30,,726.80,,,10773,7751580.00,1172,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2724.15,2793.85,2686.05,2746.65,2755.00,2704.20,,2742.90,,,8836,24265644.00,1136,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3526.90,3542.60,3506.55,3531.30,3535.00,3533.65,,3509.80,,,87,306035.00,33,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,7319.15,7690.70,7254.80,7636.20,7668.05,7278.30,,7657.00,,,2498,18865604.00,749,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1363.95,1370.00,1347.00,1355.85,1356.40,1363.95,,1355.65,,,14641,19872196.00,2324,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3999.55,4085.00,3961.65,4067.85,4073.00,3980.55,,4071.15,,,20978,84825738.00,3351,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,288.35,288.50,283.80,284.85,284.85,288.45,,284.90,,,591926,169231074.00,6330,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,132.45,136.65,132.45,135.50,134.60,135.75,,135.40,,,44474,6001487.00,845,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,16.85,17.00,15.89,16.50,16.52,16.32,,16.50,,,47774,788336.00,219,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,16.24,16.24,16.24,16.24,16.24,15.50,,15.58,,,100,1624.00,1,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,223.60,223.80,219.25,222.85,223.80,222.05,,222.50,,,3936,872358.00,374,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1800.05,1879.20,1797.35,1868.00,1868.00,1808.95,,1871.00,,,14743,27220699.00,1578,F1,1,,,,,
2024-10-31,2024-10-31,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,18259.90,18259.90,18259.90,18259.90,18259.90,18000.00,,18259.90,,,1,18259.00,1,F1,1,,,,,
