SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1770.00,1794.00,1729.00,1757.30,1757.30,1749.80,1851,11807,20744227.00,
500003,AEGIS LOGIS ,A ,Q,284.00,284.25,269.60,280.10,283.85,280.75,2902,37003,10207829.00,
500008,AMAR RAJA BA,A ,Q,740.00,742.45,718.10,720.10,720.10,729.40,7475,132516,95935427.00,
500009,A.SARABHAI  ,X ,Q,34.50,34.50,32.50,33.05,33.05,32.90,1993,841592,28481578.00,
500010,HDFC        ,A ,Q,2699.00,2734.00,2693.65,2729.80,2727.00,2703.15,2620,36076,98194332.00,
500012,ANDHRA PETRO,XT,Q,174.00,179.70,168.00,169.05,169.05,174.00,1119,116010,19912216.00,
500013,ANSAL INFRAS,B ,Q,9.06,9.47,9.06,9.37,9.40,8.61,149,65114,610135.00,
500014,UTIQUE      ,X ,Q,3.55,3.57,3.30,3.38,3.40,3.25,117,24430,84269.00,
500016,ARUNAHTEL   ,XT,Q,13.25,13.25,13.20,13.20,13.20,13.85,19,3937,52012.00,
500020,BOM DYEING  ,A ,Q,95.75,95.85,92.15,92.85,92.85,95.80,3127,460375,43100932.00,
500023,ASIANHOTNR  ,B ,Q,85.75,85.75,81.10,85.65,85.65,84.00,9,38,3106.00,
500027,ATUL LTD.   ,A ,Q,8960.60,9030.00,8948.90,9019.85,9018.90,8960.60,177,236,2124140.00,
500028,ATV PROJECTS,XT,Q,9.80,10.15,9.62,9.90,10.14,10.02,37,19480,194349.00,
500029,AUTOLITE(I) ,Z ,Q,15.60,16.95,15.60,16.10,16.00,16.40,15,1036,16451.00,
500031,BAJAJ ELECT.,A ,Q,1053.35,1064.10,1034.70,1047.90,1046.55,1053.20,281,1420,1482925.00,
500032,BAJAJHIND   ,T ,Q,15.25,15.60,15.20,15.20,15.20,16.00,4157,1324598,20181500.00,
500033,FORCE MOTR  ,A ,Q,1395.00,1403.00,1358.15,1367.85,1367.85,1394.70,1177,9131,12552799.00,
500034,BAJFINANCE  ,A ,Q,6179.00,6398.95,6105.05,6376.35,6376.35,6152.15,9104,81789,512380765.00,
500038,BALRAM.CHINI,A ,Q,350.15,350.50,340.50,343.40,342.95,348.15,1613,41744,14315402.00,
500039,BANCO PROD. ,B ,Q,176.75,193.80,176.75,183.35,183.35,165.20,5413,207856,38521341.00,
500040,CENTURY TEXT,A ,Q,789.45,822.00,774.10,814.90,814.90,788.55,3158,63989,51743880.00,
500041,BANNARI AMAN,A ,Q,1780.05,1964.50,1764.00,1914.50,1914.50,1829.85,180,849,1597638.00,
500042,BASF INDIA  ,A ,Q,3700.00,3700.00,3530.00,3645.20,3645.20,3665.05,653,3330,11953443.00,
500043,BATA INDIA  ,A ,Q,1702.00,1719.75,1681.45,1688.85,1688.85,1705.85,2758,39948,67948071.00,
