TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-01-08,2025-01-08,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6706.70,6711.95,6567.70,6660.05,6640.00,6704.50,,6657.05,,,2715,18003906.00,1173,F1,1,,,,,
2025-01-08,2025-01-08,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,1024.90,1035.70,929.05,946.70,946.70,970.20,,948.00,,,995413,982933993.00,41515,F1,1,,,,,
2025-01-08,2025-01-08,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1150.70,1150.70,1102.20,1107.60,1108.75,1139.15,,1107.10,,,33932,37968384.00,2500,F1,1,,,,,
2025-01-08,2025-01-08,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,56.84,57.45,55.80,55.97,55.97,56.84,,55.97,,,57900,3263589.00,315,F1,1,,,,,
2025-01-08,2025-01-08,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,71.73,72.47,71.10,71.88,71.88,71.58,,71.88,,,73240,5245746.00,497,F1,1,,,,,
2025-01-08,2025-01-08,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.14,7.29,7.10,7.18,7.20,7.14,,7.18,,,7885,56642.00,147,F1,1,,,,,
2025-01-08,2025-01-08,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,12.39,12.79,11.52,11.99,12.00,12.15,,11.99,,,23940,291212.00,118,F1,1,,,,,
2025-01-08,2025-01-08,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,186.50,186.50,176.95,177.70,177.55,186.50,,177.75,,,103692,18727018.00,1319,F1,1,,,,,
2025-01-08,2025-01-08,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,278.75,308.05,278.75,301.40,307.95,293.40,,299.80,,,10146,2862167.00,126,F1,1,,,,,
2025-01-08,2025-01-08,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6946.50,6946.50,6776.05,6863.65,6834.70,6914.60,,6848.80,,,324,2218720.00,165,F1,1,,,,,
