SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,965.65,985.95,939.40,980.45,980.45,963.60,1311,15940,15403930.00,
500003,AEGIS LOGIS ,A ,Q,174.50,176.00,171.95,173.30,173.30,171.10,904,23468,4075031.00,
500008,AMAR RAJA BA,A ,Q,690.00,702.00,686.45,690.15,690.15,684.10,3399,71517,49666584.00,
500009,A.SARABHAI  ,X ,Q,16.20,16.90,16.00,16.35,16.55,16.30,44,14675,241036.00,
500010,HDFC        ,A ,Q,1899.50,1916.90,1867.55,1885.85,1885.85,1889.30,7478,129113,243408055.00,
500012,ANDHRA PETRO,X ,Q,23.65,23.65,20.90,21.15,21.15,22.35,991,308527,6627786.00,
500013,ANSAL INFRAS,T ,Q,4.10,4.45,4.10,4.36,4.36,4.27,38,19929,86251.00,
500014,UTIQUE      ,XT,Q,1.76,1.76,1.76,1.76,1.76,1.79,4,312,549.00,
500016,ARUNAHTEL   ,XT,Q,5.42,5.42,5.42,5.42,5.42,5.20,1,100,542.00,
500020,BOM DYEING  ,A ,Q,73.60,74.15,72.00,72.55,72.55,73.15,2008,225340,16425371.00,
500023,ASIANHOTNR  ,B ,Q,53.10,54.00,52.85,53.05,53.00,53.05,80,2500,132617.00,
500027,ATUL LTD.   ,A ,Q,4520.00,4560.95,4520.00,4541.35,4544.90,4511.20,251,535,2427129.00,
500028,ATV PROJECTS,XT,Q,4.36,4.57,4.20,4.50,4.50,4.36,33,11329,49540.00,
500029,AUTOLITE(I) ,B ,Q,17.25,17.50,16.90,16.95,17.20,17.65,14,471,8073.00,
500031,BAJAJ ELECT.,A ,Q,393.15,399.10,383.40,384.25,384.20,389.10,687,9233,3571807.00,
500032,BAJAJHIND   ,B ,Q,6.80,7.00,6.55,6.89,6.89,6.70,796,532390,3658680.00,
500033,FORCE MOTR  ,A ,Q,974.00,992.75,950.00,965.15,965.15,967.95,1105,8726,8473012.00,
500034,BAJFINANCE  ,A ,Q,2980.00,2988.50,2920.00,2931.85,2931.85,2968.75,31902,441954,1305411015.00,
500038,BALRAM.CHINI,A ,Q,131.85,132.40,129.50,131.50,131.50,131.45,1621,61299,8054324.00,
500039,BANCO PROD. ,B ,Q,91.90,91.90,86.10,87.60,87.60,89.90,2908,180238,15957210.00,
500040,CENTURY TEXT,A ,Q,299.35,311.80,298.10,305.80,305.80,299.35,1639,75534,23145786.00,
500041,BANNARI AMAN,B ,Q,1045.00,1057.00,1038.80,1056.50,1057.00,1055.00,70,191,198871.00,
