SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,888.00,927.00,888.00,913.60,913.60,887.50,3145,31587,28888447.00,
500003,AEGIS LOGIS ,A ,Q,192.80,192.80,183.00,184.80,185.40,188.65,1011,18805,3507564.00,
500008,AMAR RAJA BA,A ,Q,643.50,651.10,641.45,647.70,648.30,640.10,654,12949,8375032.00,
500009,A.SARABHAI  ,X ,Q,17.65,17.65,16.60,16.80,16.80,17.00,88,13661,231472.00,
500010,HDFC        ,A ,Q,1795.00,1798.75,1751.05,1769.85,1769.85,1780.90,19969,1203784,2114636479.00,
500012,ANDHRA PETRO,X ,Q,21.85,21.85,20.70,21.05,20.90,20.70,438,208857,4440015.00,
500013,ANSAL INFRAS,T ,Q,4.45,4.83,4.37,4.67,4.71,4.60,84,62808,291908.00,
500014,UTIQUE      ,XT,Q,1.50,1.50,1.49,1.49,1.49,1.43,9,2050,3074.00,
500020,BOM DYEING  ,A ,Q,77.50,78.50,76.15,76.50,76.50,77.15,1968,194339,14998394.00,
500023,ASIANHOTNR  ,B ,Q,52.25,56.00,52.25,55.10,55.10,56.20,34,1063,58858.00,
500027,ATUL LTD.   ,A ,Q,4514.05,4549.00,4473.40,4481.35,4474.70,4502.85,272,530,2387693.00,
500028,ATV PROJECTS,XT,Q,3.44,3.61,3.31,3.61,3.61,3.44,24,16243,57977.00,
500029,AUTOLITE(I) ,B ,Q,16.50,17.75,16.50,16.65,16.65,17.00,56,1455,25248.00,
500031,BAJAJ ELECT.,A ,Q,405.00,410.20,402.00,402.75,402.50,404.55,376,5124,2075704.00,
500032,BAJAJHIND   ,B ,Q,8.24,8.25,7.85,7.99,7.99,8.04,1145,873519,6988846.00,
500033,FORCE MOTR  ,A ,Q,965.00,977.00,950.00,953.65,953.65,949.35,384,2079,1997743.00,
500034,BAJFINANCE  ,A ,Q,3052.00,3060.30,2873.45,2904.30,2904.30,3004.45,34731,519476,1534615684.00,
500038,BALRAM.CHINI,A ,Q,130.00,133.50,129.90,131.40,131.40,128.15,4117,199580,26227003.00,
500039,BANCO PROD. ,B ,Q,81.00,81.00,76.75,77.10,77.00,77.30,316,17329,1360029.00,
500040,CENTURY TEXT,A ,Q,310.00,313.90,304.30,307.95,307.95,307.45,1508,60024,18561148.00,
500041,BANNARI AMAN,B ,Q,1085.00,1085.00,1039.55,1050.70,1050.70,1067.40,63,247,260528.00,
