SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,895.95,899.00,890.80,894.15,895.00,893.40,266,1860,1663372.00,
500003,AEGIS LOGIS ,A ,Q,188.90,197.90,186.85,196.90,196.40,186.85,1562,31166,6057420.00,
500008,AMAR RAJA BA,A ,Q,685.00,695.15,680.00,692.65,693.35,684.25,512,9446,6501423.00,
500009,A.SARABHAI  ,X ,Q,17.40,18.40,17.20,17.40,17.40,18.05,872,101660,1788267.00,
500010,HDFC        ,A ,Q,1859.00,1907.00,1845.00,1897.35,1897.35,1852.30,10733,147395,276888515.00,
500012,ANDHRA PETRO,X ,Q,20.50,21.00,20.15,20.90,20.85,20.50,271,52505,1079905.00,
500013,ANSAL INFRAS,T ,Q,4.00,4.15,3.86,3.96,3.96,4.00,7,2312,9473.00,
500014,UTIQUE      ,XT,Q,1.56,1.56,1.56,1.56,1.56,1.56,2,110,171.00,
500020,BOM DYEING  ,A ,Q,64.70,64.70,61.90,62.25,62.25,62.60,789,101513,6349263.00,
500023,ASIANHOTNR  ,B ,Q,57.00,57.00,54.10,54.75,54.65,53.30,66,54906,2993954.00,
500027,ATUL LTD.   ,A ,Q,5050.00,5149.95,4872.50,5101.70,5100.00,5049.70,818,2693,13603927.00,
500028,ATV PROJECTS,XT,Q,3.45,3.62,3.28,3.37,3.28,3.45,21,4882,16948.00,
500029,AUTOLITE(I) ,B ,Q,17.55,18.75,17.55,18.00,18.00,18.00,38,1838,33752.00,
500031,BAJAJ ELECT.,A ,Q,417.50,440.00,413.55,437.80,437.80,411.00,3423,70069,30352890.00,
500032,BAJAJHIND   ,B ,Q,5.77,5.89,5.71,5.86,5.86,5.80,412,448676,2607405.00,
500033,FORCE MOTR  ,A ,Q,900.85,924.00,900.85,914.20,914.20,894.70,359,1729,1577204.00,
500034,BAJFINANCE  ,A ,Q,3182.00,3259.35,3163.00,3239.05,3239.05,3170.55,21612,331175,1065778896.00,
500038,BALRAM.CHINI,A ,Q,128.20,130.20,127.95,128.90,129.00,126.60,1411,38834,5016514.00,
500039,BANCO PROD. ,B ,Q,80.15,81.95,79.65,81.00,80.90,79.85,278,12041,975334.00,
500040,CENTURY TEXT,A ,Q,298.75,307.45,295.45,304.55,304.55,298.40,4491,273654,82488413.00,
500041,BANNARI AMAN,B ,Q,1252.50,1285.95,1252.50,1279.40,1275.00,1250.00,14,558,711563.00,
500042,BASF INDIA  ,A ,Q,1304.20,1349.00,1304.20,1323.50,1323.50,1323.10,451,2647,3527945.00,
500043,BATA INDIA  ,A ,Q,1270.90,1270.90,1240.00,1255.30,1255.30,1267.90,6341,67939,85144910.00,
500048,BEML LTD    ,A ,Q,655.95,661.85,651.70,652.75,652.65,652.90,628,10802,7070289.00,
500049,BHARAT ELECT,A ,Q,97.00,99.25,95.45,97.15,97.15,99.30,4153,832571,81039866.00,
500052,BHANSALI ENG,B ,Q,47.35,47.85,46.05,46.15,46.15,47.55,499,64518,2997817.00,
500055,TATASTLBSL  ,B ,Q,21.90,21.90,21.35,21.65,21.65,21.35,10502,88705,1912887.00,
500058,BIHAR SPONGE,XT,Q,0.92,0.94,0.92,0.94,0.94,0.93,11,5391,5058.00,
500060,BIRLACABLE  ,B ,Q,49.00,50.25,48.25,48.70,48.55,50.10,279,9612,471899.00,
500067,BLUE STAR   ,A ,Q,481.10,493.00,481.10,490.10,489.15,487.50,388,360393,174799596.00,
500068,DISA INDIA  ,X ,Q,3525.00,3550.00,3380.00,3391.75,3440.00,3455.45,31,137,474104.00,
500069,BNK CAPITAL ,X ,Q,68.00,70.95,68.00,69.50,70.95,71.55,2,2,138.00,
500074,BPL LTD.    ,T ,Q,17.50,18.40,17.50,17.85,17.70,18.00,54,9770,173703.00,
500078,OAL         ,B ,Q,345.00,348.25,324.60,343.25,342.80,330.75,759,8656,2951466.00,
500083,CENTURY EXT ,B ,Q,4.39,4.42,4.20,4.34,4.34,4.21,135,205582,900770.00,
500084,CESC LTD.   ,A ,Q,561.05,585.45,558.25,575.80,577.55,564.40,572,5035,2887820.00,
500085,CHAMBAL FERT,A ,Q,164.00,165.30,159.00,164.15,164.15,162.00,2189,223497,36136816.00,
500086,EXIDE IND.  ,A ,Q,153.80,155.25,153.15,154.00,154.00,153.45,983,41265,6372671.00,
500087,CIPLA LTD.  ,A ,Q,651.90,665.70,644.65,662.70,662.70,652.65,3047,181633,119458638.00,
500089,DIC INDIA   ,B ,Q,335.45,337.60,331.00,331.75,336.10,331.65,77,1333,443467.00,
500092,CRISIL LTD  ,A ,Q,1733.95,1740.00,1688.90,1693.85,1701.20,1729.20,212,821,1397573.00,
500093,CGPOWER     ,B ,Q,8.42,8.48,8.13,8.20,8.20,8.31,246,177048,1461067.00,
500096,DABUR (I)   ,A ,Q,465.00,476.85,465.00,474.75,474.75,466.55,3380,106140,50187103.00,
500097,DALMIASUG   ,B ,Q,123.00,124.75,121.10,121.40,121.40,118.55,1191,27457,3351857.00,
500101,ARVIND Ltd  ,A ,Q,30.70,30.75,29.60,29.75,29.75,30.50,377,108937,3244174.00,
500102,BALARPUR IND,T ,Q,2.06,2.14,2.00,2.10,2.11,2.06,908,1814990,3764806.00,
500103,BHEL        ,A ,Q,36.00,37.65,35.85,37.50,37.50,36.20,3737,2515459,92663671.00,
500104,HIND.PETRO  ,A ,Q,233.55,236.40,228.30,233.00,233.15,231.70,2968,251633,58404410.00,
500106,IFCI LTD    ,A ,Q,6.45,6.45,6.24,6.27,6.27,6.36,59520,460743,2896926.00,
500108,MAHA.TELE   ,B ,Q,9.36,9.41,9.05,9.17,9.17,9.24,16229,120663,1106441.00,
500109,MRPL        ,A ,Q,36.25,37.80,35.80,36.90,36.90,36.25,862,223988,8226038.00,
500110,CHENNAI PET.,A ,Q,87.10,88.00,85.65,86.05,86.05,87.45,1501,98375,8501376.00,
500111,REL.CAP.    ,T ,Q,10.25,10.25,9.56,9.76,9.76,10.06,1445,361108,3529056.00,
500112,STATE BANK  ,A ,Q,188.00,190.50,185.80,189.45,189.45,187.15,12399,2024779,380848339.00,
500113,STEEL AUTH. ,A ,Q,34.05,35.70,34.05,35.55,35.55,33.95,24495,3382952,118893166.00,
500114,TITAN       ,A ,Q,1045.35,1054.95,1028.80,1052.05,1052.05,1041.40,3812,67544,70377319.00,
500116,IDBI BANK L ,A ,Q,36.90,38.70,36.50,38.25,38.25,36.90,2491,1121265,42447753.00,
500117,DCW LTD.    ,B ,Q,11.32,11.44,11.11,11.15,11.22,11.25,114,22666,254670.00,
500119,DHAMPUR SUGA,B ,Q,128.90,131.50,128.25,128.60,128.60,126.80,646,33053,4286792.00,
500120,DIAMINES&CHM,X ,Q,302.00,335.00,302.00,327.20,327.20,301.10,987,54946,17564728.00,
500123,ELANTAS     ,B ,Q,2101.30,2193.00,2101.30,2179.15,2175.00,2146.95,451,1161,2515266.00,
500124,DR.REDDY'S  ,A ,Q,4025.00,4092.95,4019.65,4050.45,4050.45,4015.25,2198,25864,105118750.00,
500125,E.I.D.PAR   ,A ,Q,283.00,288.55,276.30,282.65,281.90,276.15,1159,32147,9112582.00,
500126,PGHL        ,A ,Q,4068.10,4198.95,4065.00,4192.30,4190.35,4055.55,281,749,3100615.00,
500128,ELEC.CASTING,B ,Q,14.60,14.80,14.30,14.73,14.73,14.72,316,48013,703298.00,
500133,ESAB INDIA  ,B ,Q,1350.00,1350.00,1330.00,1330.00,1330.00,1327.10,30,54,72360.00,
500135,ESSEL PROP  ,A ,Q,200.25,202.50,197.10,199.60,199.95,196.30,366,5680,1136094.00,
500136,ESTER INDUS.,B ,Q,54.90,54.90,50.65,50.95,50.80,53.20,273,16612,857057.00,
500142,FGP LTD.    ,X ,Q,1.01,1.01,0.96,0.96,0.96,1.01,5,2502,2451.00,
500144,FINOL. CABLE,A ,Q,279.95,279.95,262.60,276.35,276.75,266.65,318,4736,1280726.00,
500147,COCKERILL   ,X ,Q,545.25,563.00,545.00,555.55,555.25,557.75,31,657,365374.00,
500148,UFLEX LTD   ,A ,Q,265.85,267.75,260.00,260.70,260.85,266.20,299,5027,1323024.00,
500150,FOSECO INDIA,B ,Q,1036.45,1082.00,1035.00,1065.85,1062.10,1040.10,47,166,175304.00,
500151,GOLDEN TOB  ,B ,Q,22.15,22.55,21.35,21.40,21.40,22.45,55,383,8386.00,
