SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4446.05,4446.05,4353.55,4367.15,4367.15,4397.10,468,1959,8572609.00,
500003,AEGIS LOGIS ,A ,Q,340.05,366.35,340.05,360.80,366.35,339.65,5299,224885,79365892.00,
500008,AMAR RAJA BA,A ,Q,695.05,702.00,689.60,692.60,692.60,700.00,4049,52140,36194825.00,
500009,A.SARABHAI  ,X ,Q,27.81,28.40,26.81,27.23,27.23,27.81,407,81157,2233364.00,
500010,HDFC        ,A ,Q,2778.60,2798.00,2754.00,2765.40,2765.40,2768.60,4010,52552,145413961.00,
500012,ANDHRA PETRO,X ,Q,67.40,67.40,64.85,65.24,65.00,67.40,440,45012,2971335.00,
500013,ANSAL INFRAS,T ,Q,8.66,9.00,8.60,8.88,9.00,8.66,43,7239,64096.00,
500014,UTIQUE      ,X ,Q,5.11,5.11,4.95,4.96,4.96,4.98,207,90365,454584.00,
500016,ARUNAHTEL   ,XT,Q,22.82,22.82,20.71,21.79,21.79,21.74,140,13369,289728.00,
500020,BOM DYEING  ,A ,Q,117.70,117.70,108.85,109.80,109.80,116.40,3788,330003,37021565.00,
500023,ASIANHOTNR  ,T ,Q,160.10,160.10,153.35,153.35,153.35,160.10,9,1268,201910.00,
500027,ATUL LTD.   ,A ,Q,6785.40,6787.90,6635.15,6698.55,6700.00,6781.80,875,2774,18584031.00,
500028,ATV PROJECTS,XT,Q,9.39,9.75,9.11,9.65,9.50,9.39,123,36308,345680.00,
500031,BAJAJ ELECT.,A ,Q,1222.05,1252.35,1222.05,1234.50,1232.85,1226.95,341,2513,3113763.00,
500032,BAJAJHIND   ,A ,Q,17.15,17.26,16.58,16.68,16.68,17.13,4838,3107907,52143320.00,
500033,FORCE MOTR  ,B ,Q,2578.85,2589.60,2520.80,2537.30,2537.30,2578.80,811,5927,15148172.00,
500034,BAJFINANCE  ,A ,Q,7616.00,7620.90,7433.00,7533.80,7533.80,7621.35,4719,33996,255360825.00,
500038,BALRAM.CHINI,A ,Q,383.00,386.00,379.75,382.45,382.40,382.00,742,29013,11127800.00,
500039,BANCO PROD. ,B ,Q,303.05,310.00,301.00,305.55,306.50,307.45,873,12832,3903545.00,
500040,CENTURY TEXT,A ,Q,917.75,927.30,892.00,901.90,899.95,917.75,1347,16201,14661565.00,
