SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1397.45,1507.00,1397.45,1442.65,1442.65,1380.90,1885,20663,29832503.00,
500003,AEGIS LOGIS ,A ,Q,285.00,292.00,280.40,280.85,280.40,283.50,386,7647,2186145.00,
500008,AMAR RAJA BA,A ,Q,933.50,975.50,933.50,940.85,940.85,933.00,1896,65543,62379195.00,
500009,A.SARABHAI  ,X ,Q,21.05,21.25,20.55,20.85,20.85,20.65,119,30688,643286.00,
500010,HDFC        ,A ,Q,2621.00,2761.95,2610.25,2657.65,2657.65,2582.55,24624,320733,867209987.00,
500012,ANDHRA PETRO,X ,Q,52.75,52.75,50.35,51.45,51.45,50.25,471,106813,5548285.00,
500013,ANSAL INFRAS,B ,Q,7.46,7.50,7.46,7.46,7.46,7.85,100,137298,1024279.00,
500014,UTIQUE      ,X ,Q,2.00,2.00,1.90,1.91,1.91,2.00,24,4861,9605.00,
500016,ARUNAHTEL   ,XT,Q,6.61,6.61,6.61,6.61,6.61,6.30,5,1150,7601.00,
500020,BOM DYEING  ,A ,Q,76.05,77.60,75.80,76.80,76.80,75.80,2172,449565,34440838.00,
500027,ATUL LTD.   ,A ,Q,6480.00,6662.20,6480.00,6555.05,6558.00,6532.35,1010,2909,19246368.00,
500028,ATV PROJECTS,XT,Q,4.92,5.25,4.91,5.16,5.21,5.02,24,9605,48545.00,
500029,AUTOLITE(I) ,Z ,Q,30.00,30.00,28.10,29.80,29.80,29.55,41,2332,67278.00,
500031,BAJAJ ELECT.,A ,Q,750.00,761.95,718.85,733.60,732.35,739.20,909,16634,12259429.00,
500032,BAJAJHIND   ,A ,Q,6.68,6.81,6.60,6.64,6.66,6.69,454,495703,3318003.00,
500033,FORCE MOTR  ,A ,Q,1395.00,1429.05,1383.80,1388.70,1388.70,1380.10,528,4201,5915436.00,
500034,BAJFINANCE  ,A ,Q,5114.00,5336.85,5099.00,5172.90,5172.90,5059.90,34194,301091,1575874353.00,
500038,BALRAM.CHINI,A ,Q,181.85,181.95,163.10,164.60,164.60,176.50,2925,156134,27071526.00,
500039,BANCO PROD. ,B ,Q,142.00,148.90,141.00,141.85,142.00,142.20,451,13118,1890901.00,
500040,CENTURY TEXT,A ,Q,431.00,476.00,431.00,471.10,471.10,433.80,5391,165811,76027836.00,
500041,BANNARI AMAN,A ,Q,1480.50,1500.00,1480.50,1495.60,1495.00,1465.80,18,37,55125.00,
500042,BASF INDIA  ,A ,Q,1613.60,1621.00,1563.50,1583.75,1583.75,1588.40,388,2322,3683390.00,
