SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4750.00,4808.35,4720.00,4787.15,4787.15,4738.25,992,3763,17913811.00,
500003,AEGIS LOGIS ,A ,Q,385.65,390.20,377.40,380.70,382.90,388.15,596,18997,7236740.00,
500008,ARE&M       ,A ,Q,805.15,841.00,805.15,837.90,837.90,813.20,8346,135293,112173263.00,
500009,A.SARABHAI  ,X ,Q,53.85,56.00,53.50,54.25,54.25,53.01,988,278646,15273941.00,
500012,ANDHRA PETRO,X ,Q,104.00,109.55,104.00,105.21,105.21,103.97,1454,354025,37971260.00,
500013,ANSAL INFRAS,Z ,Q,9.30,10.08,9.13,9.65,9.75,9.60,154,126626,1230859.00,
500014,UTIQUE      ,X ,Q,8.13,8.79,8.13,8.56,8.61,8.09,568,177651,1520378.00,
500016,ARUNAHTEL   ,X ,Q,18.91,19.67,18.31,18.59,18.77,18.85,122,27678,517952.00,
500020,BOM DYEING  ,A ,Q,182.00,183.25,174.50,175.75,175.75,182.05,5518,337080,60225947.00,
500023,ASIANHOTNR  ,T ,Q,199.45,199.45,189.50,189.50,189.50,199.45,27,270,51756.00,
500027,ATUL LTD.   ,A ,Q,6330.00,6357.65,6262.35,6278.00,6270.00,6328.75,924,3984,25040353.00,
500028,ATV PROJECTS,XT,Q,26.43,27.65,25.11,25.11,25.11,26.43,346,67879,1713483.00,
500031,BAJAJ ELECT.,A ,Q,1036.75,1047.70,1026.80,1037.50,1035.00,1036.95,678,7423,7697975.00,
500032,BAJAJHIND   ,A ,Q,28.12,31.34,27.71,30.64,30.64,27.97,21096,11411407,341816971.00,
500033,FORCE MOTR  ,A ,Q,3540.00,3700.00,3505.80,3691.80,3691.80,3525.00,2281,27576,100778332.00,
500034,BAJFINANCE  ,A ,Q,7099.90,7224.85,7090.65,7187.50,7187.50,7085.15,3298,19036,136467372.00,
500038,BALRAM.CHINI,A ,Q,388.15,396.10,385.20,391.80,393.00,387.65,1540,75166,29475094.00,
500039,BANCO PROD. ,B ,Q,680.80,724.00,680.80,713.10,713.10,690.40,4025,85916,61028039.00,
500040,CENTURY TEXT,A ,Q,1372.35,1428.00,1355.75,1417.40,1417.40,1345.55,1315,14465,20356629.00,
500041,BANNARI AMAN,B ,Q,2499.95,2499.95,2406.75,2454.00,2466.75,2421.90,48,117,287073.00,
500042,BASF INDIA  ,A ,Q,2964.35,2990.00,2955.00,2971.00,2971.50,2964.35,166,655,1947818.00,
500043,BATA INDIA  ,A ,Q,1458.70,1471.60,1426.00,1456.10,1456.10,1449.50,3284,19526,28133570.00,
500048,BEML LTD    ,A ,Q,3209.00,3292.00,3138.00,3179.75,3179.75,3201.85,2269,18447,59306612.00,
500049,BHARAT ELECT,A ,Q,190.75,193.70,187.55,191.05,191.05,189.70,17999,1673847,319455801.00,
500052,BHANSALI ENG,B ,Q,109.90,110.45,106.50,107.10,107.10,107.65,1169,81977,8807261.00,
500058,BIHAR SPONGE,XT,Q,20.28,20.28,20.28,20.28,20.28,19.32,167,85200,1727856.00,
500059,BINANI IND. ,T ,Q,17.29,17.29,17.29,17.29,17.29,17.64,24,4420,76421.00,
500060,BIRLACABLE  ,B ,Q,269.25,274.40,269.25,272.50,272.00,274.60,180,2341,638907.00,
500067,BLUE STAR   ,A ,Q,1064.95,1106.40,1052.05,1081.00,1082.90,1060.20,1887,12327,13319466.00,
500068,DISA INDIA  ,B ,Q,15134.50,15197.00,14501.00,14977.85,15190.00,14934.50,48,265,3901879.00,
500069,QUESTCAP    ,X ,Q,375.00,375.00,355.70,362.00,362.00,374.95,43,887,322376.00,
