TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-09-11,2024-09-11,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7536.60,7650.00,7532.15,7568.05,7568.05,7536.45,,7568.95,,,5480,41639581.00,1204,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,866.00,866.00,833.75,849.55,843.30,850.25,,850.20,,,14012,11864820.00,1812,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1430.05,1438.00,1396.50,1399.60,1399.60,1424.45,,1399.95,,,50642,71530500.00,5601,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,68.00,68.85,65.10,65.44,65.44,67.89,,65.44,,,195007,13058405.00,832,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,98.55,98.60,96.26,96.57,96.57,97.84,,96.57,,,74987,7301674.00,867,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.40,11.03,10.40,11.03,11.03,10.51,,10.99,,,121329,1328119.00,178,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.05,8.05,7.74,7.84,7.84,7.92,,7.84,,,29324,230827.00,181,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.92,12.20,11.50,12.12,12.20,11.80,,12.12,,,5836,69449.00,45,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,213.80,217.70,209.50,210.50,210.50,210.65,,210.45,,,121451,25965356.00,1908,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,183.40,183.40,174.30,174.90,174.30,183.40,,176.12,,,210,36950.00,107,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,8069.10,8094.65,7831.35,7878.15,7878.15,7991.85,,7861.95,,,5174,41390675.00,2984,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,37.85,38.00,37.10,37.10,37.10,37.85,,37.10,,,50387,1885108.00,74,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,1008.60,1015.15,990.05,992.15,990.05,988.80,,992.40,,,2437,2439021.00,445,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,39.53,39.87,38.35,38.50,38.50,39.53,,38.47,,,1198623,46757000.00,6787,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,7347.70,7461.00,7200.00,7232.10,7232.10,7331.90,,7228.25,,,3581,26186420.00,1152,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7288.95,7434.95,7208.90,7350.25,7353.75,7240.10,,7345.60,,,23937,175778237.00,4085,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,565.95,565.95,547.30,550.75,551.95,561.95,,551.50,,,43369,24110788.00,1772,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,675.25,677.55,667.20,670.45,671.35,677.00,,670.50,,,5763,3872325.00,548,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500040,INE055A01016,CENTURYTEX,A,,,,,CENTURY TEXTILES & INDUSTRIES,2519.90,2690.70,2479.60,2613.35,2613.35,2482.40,,2613.35,,,150637,396590077.00,15618,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3347.30,3384.40,3347.30,3380.80,3384.40,3354.20,,3373.15,,,71,238419.00,30,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,6862.00,6890.75,6690.65,6704.50,6727.00,6861.85,,6712.55,,,792,5383853.00,288,F1,1,,,,,
2024-09-11,2024-09-11,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1448.85,1448.85,1414.00,1417.35,1415.50,1430.25,,1417.20,,,5028,7175247.00,898,F1,1,,,,,
