SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2351.00,2363.05,2293.80,2316.50,2307.20,2339.60,2130,11746,27271862.00,
500003,AEGIS LOGIS ,A ,Q,217.80,217.80,213.10,214.85,214.60,214.35,1895,68017,14631858.00,
500008,AMAR RAJA BA,A ,Q,637.85,637.90,630.15,631.55,632.40,634.35,4296,61720,39144263.00,
500009,A.SARABHAI  ,X ,Q,38.00,38.85,35.80,36.30,36.30,37.80,2087,444003,16582683.00,
500010,HDFC        ,A ,Q,2741.00,2753.10,2715.00,2736.85,2736.85,2710.65,2344,32291,88318586.00,
500012,ANDHRA PETRO,B ,Q,134.70,137.80,128.00,131.10,131.10,133.05,4182,565653,75997838.00,
500013,ANSAL INFRAS,B ,Q,13.98,13.98,12.73,12.74,12.74,13.40,211,273177,3585265.00,
500014,UTIQUE      ,XT,Q,9.25,9.25,9.25,9.25,9.25,9.73,216,33019,305425.00,
500016,ARUNAHTEL   ,XT,Q,9.20,9.39,8.60,8.86,8.93,8.97,78,16191,143270.00,
500020,BOM DYEING  ,A ,Q,117.00,117.45,113.40,114.40,114.40,116.15,4541,416984,48166921.00,
500023,ASIANHOTNR  ,B ,Q,82.10,86.20,81.05,82.75,81.50,80.70,75,5534,463119.00,
500027,ATUL LTD.   ,A ,Q,9674.05,10186.25,9641.10,9970.15,9970.15,9694.35,1555,3109,30588491.00,
500028,ATV PROJECTS,XT,Q,13.55,13.55,13.55,13.55,13.55,12.91,125,40437,547921.00,
500031,BAJAJ ELECT.,A ,Q,1234.30,1246.70,1225.00,1233.00,1233.00,1235.20,1742,14971,18458628.00,
500032,BAJAJHIND   ,A ,Q,16.35,16.80,15.55,15.90,15.90,16.35,7278,3157106,51033914.00,
500033,FORCE MOTR  ,A ,Q,1320.00,1348.00,1298.85,1329.85,1325.00,1310.70,1663,9602,12695265.00,
500034,BAJFINANCE  ,A ,Q,7715.60,7869.90,7694.45,7773.05,7778.50,7669.05,6224,105165,818830204.00,
500038,BALRAM.CHINI,A ,Q,422.85,436.70,419.35,423.55,423.55,419.50,3835,125940,53661454.00,
500039,BANCO PROD. ,B ,Q,188.40,192.85,187.85,189.60,189.90,188.85,439,6891,1304637.00,
500040,CENTURY TEXT,A ,Q,996.90,1025.00,977.45,988.50,988.50,996.90,6567,84366,84630053.00,
500041,BANNARI AMAN,A ,Q,2800.05,2887.95,2794.40,2814.75,2795.05,2805.55,82,1240,3526726.00,
500042,BASF INDIA  ,A ,Q,3187.00,3269.95,3187.00,3211.90,3199.30,3177.80,1221,4534,14605523.00,
500043,BATA INDIA  ,A ,Q,1939.95,1987.00,1928.45,1983.50,1979.00,1921.45,3813,34952,68536022.00,
500048,BEML LTD    ,A ,Q,1890.50,1914.00,1882.10,1890.50,1890.50,1890.45,1169,6065,11484414.00,
500049,BHARAT ELECT,A ,Q,211.30,211.55,208.80,210.45,210.45,210.40,1482,105709,22200559.00,
500052,BHANSALI ENG,A ,Q,177.90,179.25,174.55,176.75,176.75,174.90,2479,103027,18241534.00,
500058,BIHAR SPONGE,XT,Q,15.46,15.46,15.46,15.46,15.46,14.73,169,205232,3172886.00,
500060,BIRLACABLE  ,B ,Q,105.50,111.00,105.50,106.95,107.30,105.55,609,19755,2151434.00,
500067,BLUE STAR   ,A ,Q,980.05,1012.00,974.15,1005.85,1008.80,980.80,1175,6879,6851108.00,
500068,DISA INDIA  ,X ,Q,5900.00,6279.50,5880.00,6213.80,6279.50,5933.20,151,715,4398391.00,
500069,BNK CAPITAL ,X ,Q,280.10,299.90,280.00,296.90,299.90,274.85,240,7358,2134833.00,
500074,BPL LTD.    ,B ,Q,69.00,70.05,67.00,67.75,68.45,69.60,967,58424,3989287.00,
