SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,901.00,920.00,897.20,898.80,898.00,901.15,756,10249,9213029.00,
500003,AEGIS LOGIS ,A ,Q,240.00,245.00,230.70,234.25,232.00,234.65,632,11111,2652132.00,
500008,AMAR RAJA BA,A ,Q,758.30,758.30,718.65,724.90,724.90,764.05,2065,44679,33248968.00,
500009,A.SARABHAI  ,X ,Q,20.20,20.20,18.80,18.90,18.90,19.75,203,47742,928409.00,
500010,HDFC        ,A ,Q,1715.10,1747.15,1702.35,1708.95,1709.25,1722.80,4964,56645,97666917.00,
500012,ANDHRA PETRO,XT,Q,33.50,34.00,31.00,31.85,32.50,32.50,355,108203,3514313.00,
500013,ANSAL INFRAS,B ,Q,4.01,4.01,3.90,3.96,3.96,4.05,43,21268,84696.00,
500014,UTIQUE      ,X ,Q,1.05,1.10,1.00,1.10,1.10,1.05,12,3761,3892.00,
500016,ARUNAHTEL   ,XT,Q,7.12,7.12,7.12,7.12,7.12,6.79,1,5,35.00,
500020,BOM DYEING  ,A ,Q,68.00,68.00,63.70,64.65,64.65,68.05,1822,152781,10078967.00,
500023,ASIANHOTNR  ,B ,Q,56.10,57.80,55.25,56.45,56.45,57.05,117,938,52660.00,
500027,ATUL LTD.   ,A ,Q,6794.65,6804.10,6236.25,6250.95,6261.55,6612.30,905,2438,15842255.00,
500028,ATV PROJECTS,XT,Q,3.95,4.10,3.76,3.78,3.78,3.95,40,13571,52161.00,
500029,AUTOLITE(I) ,B ,Q,20.00,20.20,19.15,19.35,19.15,19.75,68,3903,76170.00,
500031,BAJAJ ELECT.,A ,Q,493.00,503.55,467.50,473.30,472.00,492.80,587,7382,3572327.00,
500032,BAJAJHIND   ,B ,Q,5.47,5.47,5.14,5.20,5.20,5.38,1036,413702,2166329.00,
500033,FORCE MOTR  ,A ,Q,1164.60,1174.95,1100.00,1109.15,1109.15,1164.60,1084,7596,8583838.00,
500034,BAJFINANCE  ,A ,Q,3470.00,3470.00,3315.00,3327.95,3327.95,3475.45,22838,159913,540579100.00,
500038,BALRAM.CHINI,A ,Q,161.00,161.00,148.30,149.65,149.65,160.15,758,30645,4746613.00,
500039,BANCO PROD. ,B ,Q,94.00,94.00,86.25,87.65,87.70,90.35,219,11187,999696.00,
500040,CENTURY TEXT,A ,Q,367.90,371.95,341.00,343.65,343.40,369.80,1100,37899,13376839.00,
500041,BANNARI AMAN,B ,Q,1300.40,1306.40,1282.60,1300.25,1300.00,1300.15,26,1408,1830373.00,
500042,BASF INDIA  ,A ,Q,1513.00,1548.00,1448.90,1459.80,1456.10,1512.40,981,4606,6876363.00,
500043,BATA INDIA  ,A ,Q,1340.00,1352.50,1315.00,1322.80,1322.80,1334.40,2454,26089,34902991.00,
500048,BEML LTD    ,A ,Q,649.00,650.00,618.00,625.25,623.80,648.75,1326,27613,17515275.00,
500049,BHARAT ELECT,A ,Q,104.00,104.00,95.20,96.20,96.20,103.60,2540,356650,35231435.00,
500052,BHANSALI ENG,B ,Q,62.10,65.30,58.25,59.15,60.50,62.75,850,88203,5461747.00,
500055,TATASTLBSL  ,B ,Q,23.10,23.30,21.70,21.80,21.80,23.10,5762,227737,5042049.00,
500058,BIHAR SPONGE,XT,Q,0.58,0.58,0.58,0.58,0.58,0.56,6,6859,3978.00,
500060,BIRLACABLE  ,B ,Q,55.00,55.80,51.30,52.10,52.50,54.25,145,4701,251584.00,
500067,BLUE STAR   ,A ,Q,620.00,648.50,616.50,631.45,632.10,635.65,1446,16180,10246052.00,
500068,DISA INDIA  ,X ,Q,3505.00,3567.95,3430.00,3443.85,3430.00,3505.00,30,188,655691.00,
500069,BNK CAPITAL ,X ,Q,66.55,73.25,66.55,73.25,73.25,73.30,2,120,8455.00,
500074,BPL LTD.    ,B ,Q,18.85,19.05,18.10,18.20,18.30,18.75,80,9932,184041.00,
500078,OAL         ,B ,Q,410.00,411.00,370.20,373.05,370.95,411.30,620,5329,2062257.00,
