SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2874.05,2893.15,2760.00,2802.85,2802.85,2874.75,1810,8192,23003458.00,
500003,AEGIS LOGIS ,A ,Q,344.90,348.50,330.75,334.65,334.65,342.65,2205,41150,14051070.00,
500008,AMAR RAJA BA,A ,Q,591.90,596.30,565.90,578.50,578.50,566.00,6841,142338,82364533.00,
500009,A.SARABHAI  ,X ,Q,24.80,25.50,24.35,24.55,24.55,24.70,378,105354,2612573.00,
500010,HDFC        ,A ,Q,2708.00,2708.00,2615.55,2659.40,2659.40,2710.10,3546,34852,92310613.00,
500012,ANDHRA PETRO,X ,Q,72.10,73.80,70.35,71.60,71.50,72.40,637,50759,3635488.00,
500014,UTIQUE      ,X ,Q,5.80,5.80,5.50,5.62,5.60,5.68,124,24171,137632.00,
500016,ARUNAHTEL   ,X ,Q,13.08,13.78,12.75,13.05,13.00,13.78,23,5043,66011.00,
500020,BOM DYEING  ,B ,Q,73.50,74.00,71.00,72.95,72.95,73.90,1914,130763,9416011.00,
500023,ASIANHOTNR  ,B ,Q,75.35,75.90,74.35,74.45,75.90,77.05,46,2546,191819.00,
500027,ATUL LTD.   ,A ,Q,6999.00,7010.15,6868.95,6998.60,7000.00,7000.45,998,2718,18895364.00,
500028,ATV PROJECTS,XT,Q,9.45,9.77,9.02,9.33,9.40,9.45,42,4767,44824.00,
500031,BAJAJ ELECT.,A ,Q,1135.05,1139.50,1087.00,1102.30,1102.30,1134.10,1519,8150,8985404.00,
500032,BAJAJHIND   ,A ,Q,15.20,15.35,14.30,14.40,14.40,15.05,1535,989339,14400045.00,
500033,FORCE MOTR  ,B ,Q,1473.30,1491.00,1410.80,1465.85,1464.70,1447.95,1484,5851,8533509.00,
500034,BAJFINANCE  ,A ,Q,5800.05,5860.00,5680.10,5756.00,5756.00,5796.90,16636,69532,400975002.00,
500038,BALRAM.CHINI,A ,Q,363.40,368.05,358.80,363.55,365.55,363.70,3444,101575,36875053.00,
500039,BANCO PROD. ,B ,Q,198.00,199.80,189.90,191.20,191.05,197.80,1125,26152,5070693.00,
500040,CENTURY TEXT,A ,Q,693.00,693.95,655.45,664.70,667.00,686.40,1077,6471,4327846.00,
500041,BANNARI AMAN,B ,Q,2697.80,2766.95,2682.80,2745.90,2732.00,2712.85,48,98,267934.00,
500042,BASF INDIA  ,A ,Q,2604.15,2619.55,2570.05,2585.95,2600.00,2609.15,482,850,2198779.00,
500043,BATA INDIA  ,A ,Q,1530.55,1535.95,1476.30,1496.85,1496.85,1530.50,4564,35978,53918409.00,
500048,BEML LTD    ,A ,Q,1495.90,1506.55,1412.45,1447.40,1447.40,1494.70,1997,9117,13217589.00,
500049,BHARAT ELECT,A ,Q,99.10,99.65,92.50,94.30,94.30,99.20,24263,1638669,155251989.00,
500052,BHANSALI ENG,A ,Q,110.50,111.75,105.60,107.65,107.95,111.15,1306,64756,7006008.00,
500058,BIHAR SPONGE,XT,Q,10.39,10.85,10.10,10.23,10.44,10.39,112,32996,346461.00,
500060,BIRLACABLE  ,B ,Q,140.30,143.40,133.55,136.20,138.00,142.10,1092,21940,3005276.00,
500067,BLUE STAR   ,A ,Q,1239.30,1241.45,1216.20,1234.70,1233.95,1247.90,577,1618,1987599.00,
500068,DISA INDIA  ,X ,Q,8201.00,8280.00,8059.00,8222.25,8171.05,8280.00,39,259,2115296.00,
500069,QUESTCAP    ,X ,Q,215.00,222.00,201.45,202.20,201.55,217.00,79,8890,1878673.00,
500074,BPL LTD.    ,B ,Q,68.10,68.80,64.00,65.35,65.00,68.20,357,25625,1686731.00,
500078,OAL         ,B ,Q,406.80,408.00,378.20,383.85,385.80,404.35,292,2542,992066.00,
500083,CENTURY EXT ,B ,Q,9.27,9.58,8.98,9.30,9.30,9.45,173,18875,173732.00,
500084,CESC LTD.   ,A ,Q,73.80,74.15,72.05,72.50,72.50,73.85,2537,159844,11621466.00,
500085,CHAMBAL FERT,A ,Q,296.95,297.75,286.50,291.05,291.05,295.60,1938,91501,26634651.00,
500086,EXIDE IND.  ,A ,Q,182.55,187.25,180.95,183.05,183.05,182.15,2629,134886,24865185.00,
500087,CIPLA LTD.  ,A ,Q,1028.00,1072.50,1027.40,1047.05,1051.80,1034.40,3979,60866,64187556.00,
500089,DIC INDIA   ,B ,Q,366.90,366.90,366.90,366.90,366.90,376.00,1,4,1467.00,
500092,CRISIL LTD  ,A ,Q,2969.10,3091.20,2969.10,3035.45,3042.05,2969.10,1590,5365,16338403.00,
500093,CGPOWER     ,A ,Q,300.05,306.30,286.70,297.75,297.75,300.50,5664,320077,94578093.00,
500096,DABUR (I)   ,A ,Q,561.05,568.55,556.45,562.90,562.50,563.15,1106,20437,11486694.00,
500097,DALMIASUG   ,A ,Q,351.05,361.40,341.55,357.20,356.45,350.05,479,4433,1542550.00,
500101,ARVIND Ltd  ,A ,Q,84.70,88.85,83.25,86.45,86.45,84.90,3121,210683,18129153.00,
500102,BALARPUR IND,Z ,Q,0.94,0.95,0.92,0.93,0.93,0.96,360,825604,766272.00,
500103,BHEL        ,A ,Q,76.90,77.20,71.70,73.30,73.30,76.75,12040,2215991,163583871.00,
500104,HIND.PETRO  ,A ,Q,246.35,249.00,228.40,234.35,234.35,248.25,7686,337749,79089194.00,
500106,IFCI LTD    ,A ,Q,12.79,12.79,12.05,12.20,12.20,12.70,3802,6982875,86137678.00,
500108,MAHA.TELE   ,B ,Q,25.05,25.05,23.00,23.55,23.55,24.75,3137,830493,19693738.00,
500109,MRPL        ,A ,Q,56.55,59.10,56.15,57.85,57.85,56.95,4837,741559,42912197.00,
500110,CHENNAI PET.,A ,Q,232.05,243.70,231.90,241.65,241.65,229.40,9614,378495,90469631.00,
500112,STATE BANK  ,A ,Q,572.15,572.15,532.35,540.20,540.20,568.80,50854,1346646,737671788.00,
500113,STEEL AUTH. ,A ,Q,89.75,91.20,86.35,87.95,87.95,89.80,4601,1096452,97033268.00,
500114,TITAN       ,A ,Q,2360.00,2367.00,2303.00,2331.75,2331.75,2356.45,3499,22988,53451670.00,
500116,IDBI BANK L ,A ,Q,52.65,52.85,49.55,50.90,50.90,52.70,7221,1418923,72185589.00,
500117,DCW LTD.    ,B ,Q,49.35,50.00,47.10,47.85,48.05,49.70,1247,96348,4655597.00,
500119,DHAMPUR SUGA,A ,Q,218.05,227.25,213.30,216.80,215.55,223.75,1914,50669,11028235.00,
