TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-02-04,2025-02-04,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5257.00,5648.00,5257.00,5628.05,5628.05,5199.80,,5629.50,,,43465,239359462.00,9992,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,681.95,778.00,668.35,758.45,758.45,677.65,,758.75,,,209044,154336715.00,5058,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1074.95,1088.75,1063.25,1069.25,1069.25,1067.80,,1068.25,,,54396,58477396.00,3715,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,49.01,51.00,48.50,49.31,49.31,48.76,,49.31,,,261563,13160697.00,465,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,67.20,69.40,67.20,68.62,68.69,67.80,,68.62,,,31021,2117754.00,379,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,8.90,8.90,8.45,8.64,8.68,8.67,,8.48,,,6555,57336.00,37,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,6.35,6.69,6.35,6.50,6.66,6.41,,6.50,,,10169,65977.00,112,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.45,11.45,10.43,10.98,10.98,11.15,,10.98,,,15398,165254.00,50,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,160.50,164.75,158.10,159.35,159.35,155.50,,159.30,,,160443,25791744.00,2452,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,380.00,381.00,380.00,380.00,380.00,384.85,,380.00,,,990,376340.00,13,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6196.20,6263.40,6091.30,6243.05,6218.20,6173.50,,6249.35,,,6329,39189865.00,4209,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,39.06,40.59,38.11,40.58,40.58,38.66,,40.58,,,77029,3079686.00,294,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,719.30,749.00,708.05,730.70,730.70,720.35,,728.00,,,10706,7790311.00,834,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,26.81,27.35,26.60,27.04,27.04,26.67,,27.03,,,700108,18894051.00,3261,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,6400.00,6466.75,6357.85,6393.85,6415.70,6348.65,,6401.05,,,1017,6513051.00,338,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,8425.00,8492.95,8301.45,8479.90,8436.55,8423.80,,8475.50,,,49838,419684241.00,9238,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,466.85,474.00,459.25,469.20,474.00,464.85,,469.35,,,25645,11944446.00,1132,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,460.10,460.10,444.05,449.50,449.00,449.45,,448.75,,,13719,6190740.00,694,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2144.70,2228.00,2104.00,2198.65,2195.15,2095.25,,2198.45,,,9015,19718455.00,1325,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3620.00,3724.00,3594.60,3703.70,3724.00,3600.00,,3669.40,,,82,300502.00,41,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4364.95,4412.20,4219.80,4232.95,4250.00,4241.75,,4235.10,,,5485,23483625.00,1484,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1415.00,1419.50,1350.60,1371.05,1371.05,1417.35,,1368.50,,,20202,27782227.00,2808,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3529.95,3558.15,3393.00,3423.60,3420.00,3470.90,,3424.15,,,19260,66547968.00,2869,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,275.90,285.15,275.90,284.30,284.30,274.05,,284.50,,,965963,272519277.00,11912,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,118.90,120.70,116.00,118.50,118.80,116.55,,118.50,,,44429,5262263.00,1289,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,14.73,15.65,14.73,15.22,15.06,15.03,,15.22,,,10097,154998.00,65,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,174.20,187.00,174.20,185.70,186.90,180.30,,185.55,,,2715,495286.00,292,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,2080.65,2113.95,1971.05,2017.30,2011.00,2048.75,,2017.10,,,43825,88387868.00,3526,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,15127.40,15349.95,14911.50,15205.95,15222.00,15127.40,,15205.95,,,47,710792.00,13,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,386.55,391.00,362.70,380.00,376.00,378.95,,380.00,,,389,147980.00,30,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,92.59,95.05,92.59,93.10,93.10,92.68,,92.91,,,8657,808046.00,615,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,372.75,379.00,341.00,348.45,348.45,364.75,,344.05,,,4608,1641654.00,326,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,23.20,23.25,22.00,22.35,22.48,22.22,,22.42,,,16680,374187.00,105,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,135.85,138.75,134.55,137.60,137.60,135.15,,137.55,,,150580,20581883.00,4894,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,499.80,514.40,497.70,512.85,512.85,494.00,,512.75,,,24007,12193850.00,1552,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,376.90,383.60,376.05,380.05,380.05,373.55,,380.25,,,205231,77910934.00,3781,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1425.00,1463.30,1425.00,1448.70,1448.70,1420.90,,1449.05,,,159585,231361133.00,3378,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,662.00,662.00,633.70,638.00,634.50,723.25,,638.05,,,167,106432.00,31,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,5509.95,5509.95,5350.00,5399.95,5383.65,5395.95,,5401.00,,,1099,5925909.00,269,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,594.55,608.65,591.00,603.80,604.00,585.45,,603.85,,,53939,32467777.00,2170,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,538.95,542.70,535.00,541.25,541.60,534.40,,541.05,,,21454,11585147.00,1142,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,DALMIA BHARAT SUGAR AND INDUST,351.00,351.00,343.00,349.40,350.25,342.15,,348.70,,,6931,2407046.00,522,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND LTD.,345.20,351.00,344.50,348.85,348.50,339.35,,348.25,,,26092,9080051.00,1172,F1,1,,,,,
2025-02-04,2025-02-04,CM,BSE,STK,500103,INE257A01026,BHEL,A,,,,,BHARAT HEAVY ELECTRICALS LTD.,198.00,207.85,198.00,206.65,206.65,196.15,,206.70,,,762451,156173328.00,6548,F1,1,,,,,
