SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2913.05,2929.20,2828.25,2836.80,2836.80,2937.00,3010,14360,41064335.00,
500003,AEGIS LOGIS ,A ,Q,342.20,373.95,342.20,359.15,359.15,346.20,6670,273901,99944797.00,
500008,AMAR RAJA BA,A ,Q,638.55,654.15,636.65,639.05,641.00,651.45,1176,14462,9287963.00,
500009,A.SARABHAI  ,X ,Q,26.50,26.50,26.05,26.35,26.40,26.10,253,58055,1527544.00,
500010,HDFC        ,A ,Q,2658.95,2676.70,2633.00,2666.60,2666.60,2671.95,1785,16800,44621487.00,
500012,ANDHRA PETRO,X ,Q,76.95,77.00,75.20,76.50,76.90,77.25,730,61677,4719753.00,
500014,UTIQUE      ,X ,Q,6.98,7.14,6.80,6.80,6.80,6.89,143,28089,192439.00,
500016,ARUNAHTEL   ,X ,Q,14.35,15.00,14.00,14.85,15.00,14.35,30,4754,68218.00,
500020,BOM DYEING  ,A ,Q,83.65,83.95,81.85,82.15,82.35,83.25,1445,111194,9170772.00,
500023,ASIANHOTNR  ,B ,Q,89.30,89.30,87.00,87.05,87.00,87.70,17,1225,107717.00,
500027,ATUL LTD.   ,A ,Q,8070.05,8149.75,8024.00,8068.60,8068.60,8132.20,575,1237,9978901.00,
500028,ATV PROJECTS,XT,Q,10.40,10.68,9.93,10.09,9.93,10.39,52,20824,212518.00,
500031,BAJAJ ELECT.,A ,Q,1145.05,1179.00,1145.00,1157.00,1154.10,1163.60,1140,7832,9067312.00,
500032,BAJAJHIND   ,A ,Q,15.55,17.18,15.50,17.18,17.18,15.62,8211,10812782,184531238.00,
500033,FORCE MOTR  ,A ,Q,1470.05,1497.00,1464.00,1469.95,1464.10,1490.20,564,2459,3638094.00,
500034,BAJFINANCE  ,A ,Q,6580.00,6693.40,6560.75,6595.90,6595.90,6618.60,4595,21611,143257856.00,
500038,BALRAM.CHINI,A ,Q,383.20,403.30,381.95,393.85,394.70,385.15,6353,266438,105386230.00,
500039,BANCO PROD. ,B ,Q,201.20,201.85,196.35,197.35,196.35,201.15,732,12575,2504656.00,
500040,CENTURY TEXT,A ,Q,762.15,776.50,756.90,760.00,756.90,765.70,721,5160,3950049.00,
500041,BANNARI AMAN,B ,Q,2848.90,3029.95,2848.90,2854.95,2860.00,2835.20,203,413,1202703.00,
500042,BASF INDIA  ,A ,Q,2660.05,2711.65,2660.05,2685.75,2690.95,2694.60,556,2015,5428242.00,
