SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1223.00,1229.10,1195.00,1204.55,1206.80,1219.20,727,7026,8520702.00,
500003,AEGIS LOGIS ,A ,Q,268.85,268.85,247.60,248.80,248.10,256.10,1574,31265,7895014.00,
500008,AMAR RAJA BA,A ,Q,937.35,940.65,924.20,936.00,938.55,928.20,535,9477,8851331.00,
500009,A.SARABHAI  ,X ,Q,20.60,20.60,20.00,20.20,20.05,20.30,163,79934,1620993.00,
500010,HDFC        ,A ,Q,2479.90,2529.00,2478.00,2520.65,2520.65,2473.15,6036,119567,300567910.00,
500012,ANDHRA PETRO,X ,Q,48.70,50.00,48.25,49.15,49.35,48.60,260,97811,4782781.00,
500013,ANSAL INFRAS,T ,Q,10.34,10.38,10.26,10.38,10.38,9.89,145,113461,1176050.00,
500014,UTIQUE      ,X ,Q,1.85,1.85,1.75,1.75,1.75,1.94,12,3882,6854.00,
500016,ARUNAHTEL   ,XT,Q,8.38,8.38,8.38,8.38,8.38,7.99,1,100,838.00,
500020,BOM DYEING  ,A ,Q,76.45,76.60,74.10,74.85,74.85,75.90,1312,195662,14721388.00,
500023,ASIANHOTNR  ,B ,Q,74.05,74.95,71.50,74.20,74.20,73.30,68,995,73396.00,
500027,ATUL LTD.   ,A ,Q,6440.00,6521.20,6351.00,6386.30,6386.30,6432.90,730,11059,71190189.00,
500028,ATV PROJECTS,XT,Q,4.76,5.20,4.76,5.00,5.00,4.99,36,28295,138113.00,
500029,AUTOLITE(I) ,B ,Q,24.45,24.70,23.70,24.05,23.70,24.20,56,3207,77391.00,
500031,BAJAJ ELECT.,A ,Q,617.90,618.85,605.15,611.40,612.30,610.80,279,4879,2984286.00,
500032,BAJAJHIND   ,A ,Q,6.21,6.36,6.01,6.10,6.10,6.15,1214,726616,4472425.00,
500033,FORCE MOTR  ,A ,Q,1368.85,1380.00,1352.00,1359.05,1356.20,1367.60,496,3493,4757511.00,
500034,BAJFINANCE  ,A ,Q,5239.00,5247.50,5167.00,5197.70,5197.70,5203.60,5176,60531,315302535.00,
500038,BALRAM.CHINI,A ,Q,171.90,173.30,167.90,169.70,169.90,172.05,1120,69520,11827506.00,
500039,BANCO PROD. ,B ,Q,146.60,148.50,143.45,144.05,143.90,145.65,1381,58344,8512099.00,
500040,CENTURY TEXT,A ,Q,409.85,412.50,393.60,396.15,396.15,406.85,1714,73687,29682929.00,
500041,BANNARI AMAN,A ,Q,1416.00,1416.00,1400.00,1400.00,1400.00,1420.70,27,69,96698.00,
