SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1227.15,1303.45,1227.15,1293.70,1293.70,1263.25,1527,14219,18212276.00,
500003,AEGIS LOGIS ,A ,Q,256.00,264.65,252.00,257.20,257.20,255.45,1158,19406,4991679.00,
500008,AMAR RAJA BA,A ,Q,965.45,989.30,957.55,984.75,983.20,965.50,2755,61973,60508753.00,
500009,A.SARABHAI  ,X ,Q,25.95,26.00,24.40,25.60,25.60,24.45,785,358382,9121383.00,
500010,HDFC        ,A ,Q,2592.70,2658.55,2571.75,2651.15,2651.15,2579.35,18974,240151,631569734.00,
500012,ANDHRA PETRO,X ,Q,58.40,58.80,56.05,58.80,58.80,56.00,592,374710,21919608.00,
500013,ANSAL INFRAS,T ,Q,13.23,13.23,12.96,13.23,13.23,12.60,295,459730,6078809.00,
500014,UTIQUE      ,X ,Q,2.25,2.25,2.25,2.25,2.25,2.08,76,30801,69302.00,
500016,ARUNAHTEL   ,XT,Q,7.20,7.21,7.20,7.21,7.21,7.57,2,307,2213.00,
500020,BOM DYEING  ,A ,Q,76.80,78.55,76.55,76.80,76.80,78.15,1422,232999,18044765.00,
500023,ASIANHOTNR  ,B ,Q,76.00,76.00,75.55,75.55,75.55,75.45,4,51,3864.00,
500027,ATUL LTD.   ,A ,Q,6420.00,6738.95,6401.20,6587.60,6598.00,6455.75,910,2917,19335065.00,
500028,ATV PROJECTS,XT,Q,5.21,5.63,5.21,5.63,5.54,5.37,77,38959,216871.00,
500029,AUTOLITE(I) ,B ,Q,24.70,25.85,24.10,25.40,25.40,24.50,91,16426,411193.00,
500031,BAJAJ ELECT.,A ,Q,617.90,625.00,609.45,621.35,621.90,611.90,517,6954,4276957.00,
500032,BAJAJHIND   ,A ,Q,6.23,6.40,6.15,6.27,6.27,6.23,849,793310,4964769.00,
500033,FORCE MOTR  ,A ,Q,1387.00,1409.00,1370.00,1386.70,1385.00,1387.15,659,5742,7951052.00,
500034,BAJFINANCE  ,A ,Q,5220.00,5224.95,5062.20,5121.00,5121.00,5216.30,21946,180601,925079383.00,
500038,BALRAM.CHINI,A ,Q,170.00,170.80,163.70,169.30,169.30,170.65,923,51184,8670455.00,
500039,BANCO PROD. ,B ,Q,146.65,148.55,139.55,142.00,142.00,146.65,1165,52688,7545704.00,
500040,CENTURY TEXT,A ,Q,415.20,430.35,410.40,426.80,424.00,417.15,3890,151148,64142757.00,
500041,BANNARI AMAN,A ,Q,1423.60,1470.00,1410.00,1443.85,1410.00,1405.80,17,34,48901.00,
500042,BASF INDIA  ,A ,Q,1615.00,1663.15,1610.05,1652.75,1654.00,1618.40,1145,4561,7494688.00,
500043,BATA INDIA  ,A ,Q,1595.00,1614.60,1580.40,1608.05,1608.05,1594.40,2196,34460,55139261.00,
500048,BEML LTD    ,A ,Q,1000.00,1002.00,985.00,992.65,992.65,1007.90,1765,35814,35565188.00,
500049,BHARAT ELECT,A ,Q,130.00,133.25,128.90,131.45,131.45,131.50,11150,2050008,268778537.00,
500052,BHANSALI ENG,A ,Q,148.00,149.45,145.20,147.40,147.80,149.40,740,69500,10248256.00,
500055,TATASTLBSL  ,B ,Q,42.85,42.95,41.85,42.15,42.15,42.85,2083,621751,26364844.00,
500060,BIRLACABLE  ,B ,Q,56.55,67.85,56.55,66.45,66.45,56.55,3218,266216,17581454.00,
500067,BLUE STAR   ,A ,Q,800.55,827.05,799.25,817.70,815.00,806.00,1157,17666,14452057.00,
500068,DISA INDIA  ,X ,Q,4025.00,4100.00,4000.00,4038.35,4020.10,4045.05,95,725,2935911.00,
500069,BNK CAPITAL ,X ,Q,102.50,104.00,102.00,103.90,103.90,103.90,1133,88359,9138498.00,
500074,BPL LTD.    ,B ,Q,23.50,23.70,23.00,23.30,23.25,23.35,157,18321,427665.00,
500078,OAL         ,B ,Q,548.60,557.95,548.60,557.25,557.95,552.20,386,3409,1890894.00,
500083,CENTURY EXT ,T ,Q,5.60,5.60,5.20,5.29,5.39,5.37,100,33953,182427.00,
500084,CESC LTD.   ,A ,Q,619.20,632.95,617.35,630.00,630.00,624.85,359,7542,4721739.00,
500085,CHAMBAL FERT,A ,Q,233.00,245.70,232.35,240.25,240.25,232.65,3620,172570,41573131.00,
500086,EXIDE IND.  ,A ,Q,192.55,197.00,192.05,196.00,196.00,196.35,5646,358030,69613917.00,
500087,CIPLA LTD.  ,A ,Q,832.00,843.50,825.00,827.20,827.20,832.25,5906,211015,175657474.00,
500089,DIC INDIA   ,B ,Q,395.10,397.70,390.95,394.60,393.00,402.50,219,2055,810711.00,
500092,CRISIL LTD  ,A ,Q,1938.00,1941.50,1924.60,1933.85,1931.00,1949.20,317,1369,2646801.00,
500093,CGPOWER     ,B ,Q,43.95,44.75,43.05,44.05,43.90,43.95,1188,297581,13083120.00,
500096,DABUR (I)   ,A ,Q,540.25,542.20,535.55,538.75,538.75,543.35,3294,95195,51288834.00,
500097,DALMIASUG   ,A ,Q,138.15,143.50,138.15,141.25,141.05,142.65,300,9722,1384451.00,
500101,ARVIND Ltd  ,A ,Q,48.00,49.40,47.05,49.25,49.25,48.10,1249,260792,12718826.00,
500102,BALARPUR IND,Z ,Q,1.39,1.42,1.30,1.31,1.42,1.36,1406,7495169,9806142.00,
500103,BHEL        ,A ,Q,40.10,40.65,39.50,40.10,40.10,40.65,14782,7098769,284609226.00,
500104,HIND.PETRO  ,A ,Q,218.10,223.30,218.10,223.10,223.10,223.00,3344,303718,67330374.00,
500106,IFCI LTD    ,A ,Q,9.32,9.55,9.24,9.37,9.37,9.46,16544,871616,8176984.00,
500108,MAHA.TELE   ,B ,Q,13.61,13.69,13.42,13.57,13.57,13.67,443,171279,2314318.00,
500109,MRPL        ,A ,Q,35.90,40.50,35.60,39.50,39.50,36.30,5245,1281387,49773666.00,
500110,CHENNAI PET.,A ,Q,107.50,111.50,107.00,110.05,109.75,108.25,1185,91422,10017189.00,
500111,REL.CAP.    ,T ,Q,11.53,12.50,11.53,12.50,12.50,11.91,1230,780873,9589791.00,
500112,STATE BANK  ,A ,Q,278.70,282.40,277.10,281.75,281.75,281.05,7451,1142427,319484186.00,
500113,STEEL AUTH. ,A ,Q,79.00,80.35,77.50,77.95,77.95,79.30,9957,3865208,305010732.00,
