TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-07,2024-11-07,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7190.00,7244.90,6975.35,6996.05,6996.05,7168.35,,6999.65,,,16903,119169768.00,4739,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,820.95,820.95,798.00,800.05,801.45,805.20,,800.50,,,3430,2747578.00,289,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1338.95,1338.95,1308.05,1310.65,1310.65,1331.60,,1311.20,,,32776,43316934.00,2089,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,61.05,62.75,58.75,59.54,59.54,61.66,,59.54,,,186729,11301155.00,945,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,84.98,86.35,84.98,85.35,85.50,84.61,,85.35,,,60943,5212947.00,524,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,12.07,12.14,11.73,12.09,12.14,11.57,,12.12,,,31195,376161.00,67,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.07,7.10,6.94,6.98,6.98,7.00,,6.98,,,29615,206953.00,309,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.99,12.30,11.12,12.23,12.30,11.58,,12.23,,,48256,572415.00,85,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,237.25,241.50,230.45,231.35,231.35,237.15,,231.60,,,315989,74817455.00,5261,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,201.00,201.00,193.40,193.55,193.40,195.00,,192.30,,,1023,205480.00,16,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,8016.05,8069.00,7978.60,8036.65,8060.00,7979.85,,8034.75,,,980,7862930.00,346,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,36.89,36.89,34.75,34.96,34.80,35.94,,34.96,,,12582,444786.00,145,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,890.00,926.50,851.25,919.10,923.45,883.50,,919.45,,,13856,12390810.00,1554,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,35.24,35.60,34.46,34.54,34.54,35.15,,34.57,,,1483115,51865891.00,5453,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,7625.00,7634.80,7477.00,7571.35,7574.45,7480.15,,7564.85,,,2385,18019013.00,417,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,7039.95,7039.95,6871.00,6906.75,6906.75,7000.85,,6904.60,,,12525,86637650.00,2213,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,604.45,613.00,594.10,598.55,598.55,607.40,,599.00,,,17414,10527152.00,794,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,761.05,772.50,754.35,758.10,758.20,758.50,,758.25,,,9915,7542610.00,888,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2910.00,2920.55,2813.45,2837.35,2829.00,2888.95,,2839.20,,,8213,23507682.00,1189,F1,1,,,,,
2024-11-07,2024-11-07,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3975.00,3975.00,3512.35,3530.00,3530.00,3504.65,,3501.55,,,18,63808.00,10,F1,1,,,,,
