SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,1075.00,1083.95,1016.00,1023.80,1030.00,1073.95,1537,13465,14061089.00,
500003,AEGIS LOGIS ,A ,Q,231.35,241.75,228.35,237.75,237.75,227.75,2436,49365,11709242.00,
500008,AMAR RAJA BA,A ,Q,890.90,898.80,868.85,874.20,870.00,890.90,1260,24079,21337824.00,
500009,A.SARABHAI  ,X ,Q,19.85,19.85,18.85,19.25,19.25,19.40,126,34842,672845.00,
500010,HDFC        ,A ,Q,2225.00,2252.45,2179.45,2190.30,2190.30,2217.65,9944,170986,377585519.00,
500012,ANDHRA PETRO,X ,Q,38.30,38.30,35.55,36.05,36.10,37.15,353,90654,3305519.00,
500013,ANSAL INFRAS,B ,Q,4.28,4.30,4.16,4.26,4.25,4.28,54,17516,74294.00,
500014,UTIQUE      ,X ,Q,1.11,1.18,1.01,1.10,1.10,1.11,8,10579,10887.00,
500020,BOM DYEING  ,A ,Q,74.05,74.50,69.30,69.65,69.65,73.30,2551,306018,21808717.00,
500023,ASIANHOTNR  ,B ,Q,56.25,59.00,55.50,55.95,55.95,54.75,38,1301,74193.00,
500027,ATUL LTD.   ,A ,Q,6327.00,6351.00,6075.25,6134.25,6134.25,6320.70,1243,3032,18706792.00,
500028,ATV PROJECTS,XT,Q,5.32,5.32,4.82,5.04,5.04,5.07,57,30253,151622.00,
500029,AUTOLITE(I) ,B ,Q,18.75,20.75,18.75,19.90,19.70,19.35,36,1636,33134.00,
500031,BAJAJ ELECT.,A ,Q,565.00,570.65,551.05,555.75,555.75,564.00,859,19513,11001914.00,
500032,BAJAJHIND   ,B ,Q,5.40,5.45,5.00,5.10,5.10,5.30,1385,1268687,6638091.00,
500033,FORCE MOTR  ,A ,Q,1177.85,1196.05,1146.05,1149.25,1146.10,1173.10,853,5406,6313989.00,
500034,BAJFINANCE  ,A ,Q,4820.00,4823.70,4675.20,4689.65,4689.65,4809.20,18004,226296,1071531470.00,
500038,BALRAM.CHINI,A ,Q,156.80,159.45,153.60,154.30,154.00,154.90,911,39860,6203685.00,
500039,BANCO PROD. ,B ,Q,132.90,132.90,124.50,125.10,125.90,131.25,1142,52181,6621192.00,
500040,CENTURY TEXT,A ,Q,357.50,360.25,335.55,339.45,339.45,353.20,2317,84955,29625878.00,
500041,BANNARI AMAN,B ,Q,1316.95,1325.00,1290.00,1300.00,1300.00,1300.60,21,96,124994.00,
500042,BASF INDIA  ,A ,Q,1631.20,1649.90,1588.75,1596.50,1595.00,1631.20,585,2639,4258512.00,
500043,BATA INDIA  ,A ,Q,1496.00,1512.80,1469.45,1483.20,1483.20,1504.80,5072,39879,59581680.00,
500048,BEML LTD    ,A ,Q,713.50,727.65,697.20,702.15,702.15,712.75,1865,34493,24533875.00,
500049,BHARAT ELECT,A ,Q,108.00,110.35,105.90,106.85,106.85,107.75,9263,1155950,125440469.00,
500052,BHANSALI ENG,B ,Q,119.10,127.40,117.95,123.35,124.25,118.20,6130,397048,48759449.00,
500055,TATASTLBSL  ,B ,Q,33.40,34.00,32.70,32.90,32.90,33.35,1315,394060,13156648.00,
500058,BIHAR SPONGE,XT,Q,1.53,1.53,1.53,1.53,1.53,1.50,12,31221,47768.00,
500060,BIRLACABLE  ,B ,Q,53.95,53.95,51.45,51.75,51.75,51.65,138,6777,354372.00,
500067,BLUE STAR   ,A ,Q,782.00,784.45,764.10,770.90,768.00,783.55,569,5223,4041091.00,
500068,DISA INDIA  ,X ,Q,3585.00,3780.00,3585.00,3659.10,3750.00,3700.15,28,123,458538.00,
500069,BNK CAPITAL ,X ,Q,75.00,79.75,75.00,77.75,79.70,75.00,46,8797,680241.00,
500074,BPL LTD.    ,B ,Q,23.00,23.25,21.95,22.15,22.15,23.00,297,23895,533147.00,
500078,OAL         ,B ,Q,501.00,509.95,490.00,493.85,492.00,506.90,260,1846,919849.00,
500083,CENTURY EXT ,B ,Q,3.70,3.85,3.70,3.74,3.74,3.60,55,21814,82191.00,
500084,CESC LTD.   ,A ,Q,598.00,599.45,580.55,584.45,585.45,591.10,1435,34014,20092802.00,
500085,CHAMBAL FERT,A ,Q,188.00,193.80,188.00,189.75,189.65,187.10,1366,67995,13011030.00,
500086,EXIDE IND.  ,A ,Q,175.95,176.00,170.80,171.35,171.35,174.90,4596,246030,42718249.00,
500087,CIPLA LTD.  ,A ,Q,751.00,754.00,728.30,731.35,731.35,748.55,10770,370233,274136151.00,
500089,DIC INDIA   ,B ,Q,374.70,387.95,364.30,373.20,373.20,373.10,81,649,241021.00,
500092,CRISIL LTD  ,A ,Q,2008.55,2013.55,1978.80,2001.15,1984.00,2002.95,455,2000,3985819.00,
500093,CGPOWER     ,B ,Q,39.50,39.65,37.20,39.60,39.60,37.80,3256,2114227,83111127.00,
500096,DABUR (I)   ,A ,Q,506.10,510.25,500.00,500.90,500.90,508.00,9847,260389,130884782.00,
500097,DALMIASUG   ,B ,Q,133.40,136.85,132.00,136.10,136.55,132.95,412,11392,1530829.00,
500101,ARVIND Ltd  ,A ,Q,41.05,41.35,39.60,39.85,39.90,40.70,671,306456,12426125.00,
500102,BALARPUR IND,B ,Q,1.15,1.19,1.14,1.18,1.18,1.18,374,1537134,1797333.00,
500103,BHEL        ,A ,Q,31.50,31.90,30.35,30.65,30.65,31.30,3535,2496184,77610278.00,
500104,HIND.PETRO  ,A ,Q,214.50,215.70,211.00,211.95,211.95,214.50,5501,352276,75083324.00,
500106,IFCI LTD    ,A ,Q,6.40,6.46,6.20,6.23,6.22,6.36,16855,678366,4282861.00,
500108,MAHA.TELE   ,B ,Q,9.80,9.84,9.40,9.55,9.55,9.69,625,134067,1290878.00,
500109,MRPL        ,A ,Q,29.30,29.70,28.95,29.25,29.25,29.05,861,264971,7764316.00,
500110,CHENNAI PET.,A ,Q,89.45,90.50,83.45,84.90,84.90,87.60,1226,122325,10513984.00,
500111,REL.CAP.    ,B ,Q,10.90,11.06,10.08,10.75,10.75,10.06,5137,3909962,42290273.00,
500112,STATE BANK  ,A ,Q,244.20,249.80,241.65,243.15,243.15,243.85,20561,3557909,875452692.00,
500113,STEEL AUTH. ,A ,Q,43.45,44.80,42.55,43.05,43.05,43.45,6517,2375376,103953098.00,
500114,TITAN       ,A ,Q,1355.00,1355.00,1300.20,1305.40,1305.40,1326.90,3527,75968,100405084.00,
500116,IDBI BANK L ,A ,Q,38.20,39.15,37.55,37.90,37.90,37.75,1040,400430,15253023.00,
500117,DCW LTD.    ,B ,Q,17.00,17.40,16.20,16.49,16.40,16.67,403,151602,2533363.00,
500119,DHAMPUR SUGA,B ,Q,151.65,157.25,151.65,154.45,154.40,153.10,1434,53308,8284845.00,
500120,DIAMINES&CHM,X ,Q,359.95,365.90,352.00,355.30,358.00,359.95,185,5136,1834260.00,
500123,ELANTAS     ,B ,Q,2415.00,2435.00,2376.05,2414.25,2405.20,2411.25,104,1422,3423505.00,
500124,DR.REDDY'S  ,A ,Q,5000.00,5018.70,4784.00,4806.45,4806.45,4910.95,7502,80937,396908081.00,
500125,E.I.D.PAR   ,A ,Q,334.85,334.85,325.00,326.75,328.00,330.00,1364,24412,7991734.00,
