SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,907.30,922.20,898.70,916.90,915.00,901.20,573,4246,3877663.00,
500003,AEGIS LOGIS ,A ,Q,206.40,207.80,200.30,202.30,203.85,204.95,764,10664,2162266.00,
500008,AMAR RAJA BA,A ,Q,732.95,752.00,732.95,748.40,749.00,733.65,1181,18169,13527564.00,
500009,A.SARABHAI  ,X ,Q,19.15,19.25,17.50,18.40,18.40,18.65,184,51218,946788.00,
500010,HDFC        ,A ,Q,2033.25,2062.40,2023.00,2042.55,2045.00,2048.10,8829,109884,224462455.00,
500012,ANDHRA PETRO,XT,Q,38.10,38.20,37.00,38.20,38.20,36.40,264,98021,3698327.00,
500013,ANSAL INFRAS,B ,Q,4.04,4.25,4.04,4.19,4.19,4.11,13,6755,28359.00,
500014,UTIQUE      ,X ,Q,0.95,1.14,0.95,1.14,1.14,1.05,8,1410,1446.00,
500020,BOM DYEING  ,A ,Q,63.30,65.30,62.55,64.10,64.10,63.30,1018,111854,7180582.00,
500023,ASIANHOTNR  ,B ,Q,56.20,57.25,52.10,54.10,54.75,55.65,142,3339,183846.00,
500027,ATUL LTD.   ,A ,Q,5916.65,6199.00,5913.25,6120.95,6120.95,5915.85,744,2206,13360760.00,
500028,ATV PROJECTS,XT,Q,4.05,4.18,3.87,4.03,4.01,4.06,16,4301,17523.00,
500029,AUTOLITE(I) ,B ,Q,18.80,18.80,18.00,18.30,18.00,18.50,26,913,16776.00,
500031,BAJAJ ELECT.,A ,Q,524.00,524.00,493.00,501.10,500.65,513.15,453,6126,3104978.00,
500032,BAJAJHIND   ,B ,Q,4.75,4.79,4.60,4.75,4.75,4.77,451,405959,1915010.00,
500033,FORCE MOTR  ,A ,Q,1032.90,1049.80,1032.90,1045.15,1046.05,1032.95,342,1662,1730625.00,
500034,BAJFINANCE  ,A ,Q,3161.00,3344.00,3155.00,3313.15,3313.15,3233.25,29314,309373,1018576549.00,
500038,BALRAM.CHINI,A ,Q,159.10,159.45,156.00,157.00,156.80,158.15,289,11581,1821002.00,
500039,BANCO PROD. ,B ,Q,88.90,90.50,88.00,90.25,90.50,88.85,164,3213,286770.00,
500040,CENTURY TEXT,A ,Q,319.75,327.50,316.95,318.45,318.45,319.40,898,22901,7390374.00,
500041,BANNARI AMAN,B ,Q,1306.50,1310.95,1300.00,1305.00,1305.00,1302.05,27,101,131737.00,
500042,BASF INDIA  ,A ,Q,1400.00,1438.45,1400.00,1413.45,1413.45,1408.30,385,1243,1758882.00,
500043,BATA INDIA  ,A ,Q,1360.00,1371.50,1353.85,1363.85,1361.30,1360.40,866,12407,16910992.00,
500048,BEML LTD    ,A ,Q,616.00,624.80,608.05,619.85,619.85,615.45,374,4462,2749455.00,
500049,BHARAT ELECT,A ,Q,92.90,95.15,91.60,93.30,93.30,92.35,1627,227938,21297572.00,
500052,BHANSALI ENG,B ,Q,85.55,85.70,82.90,83.55,83.40,85.25,567,36105,3035231.00,
500055,TATASTLBSL  ,B ,Q,24.35,25.20,24.10,24.95,24.95,24.35,1183,301959,7453331.00,
500058,BIHAR SPONGE,XT,Q,1.08,1.08,1.08,1.08,1.08,1.06,28,26690,28825.00,
500060,BIRLACABLE  ,B ,Q,50.40,52.00,50.40,51.50,51.20,50.40,135,9016,462139.00,
500067,BLUE STAR   ,A ,Q,610.00,654.40,610.00,649.95,650.80,618.10,1298,12480,8012022.00,
500068,DISA INDIA  ,X ,Q,3499.95,3500.00,3425.00,3449.05,3425.00,3496.00,24,74,256695.00,
500069,BNK CAPITAL ,X ,Q,73.90,74.00,67.25,67.55,67.50,71.00,13,725,49669.00,
500074,BPL LTD.    ,B ,Q,17.85,18.10,17.25,17.75,17.90,17.90,79,14649,260688.00,
500078,OAL         ,B ,Q,456.00,525.00,441.05,499.70,494.00,447.90,6476,54659,26466794.00,
500083,CENTURY EXT ,B ,Q,3.41,3.77,3.40,3.64,3.65,3.46,131,98748,360977.00,
500084,CESC LTD.   ,A ,Q,566.00,585.00,566.00,579.15,581.95,571.35,845,9162,5280223.00,
500085,CHAMBAL FERT,A ,Q,166.35,174.40,166.10,172.90,172.90,166.20,1957,77325,13180235.00,
500086,EXIDE IND.  ,A ,Q,157.15,161.25,157.15,160.45,160.45,157.40,2250,608734,96149449.00,
500087,CIPLA LTD.  ,A ,Q,767.00,767.00,744.15,757.35,757.35,767.55,7055,213844,161542546.00,
500089,DIC INDIA   ,B ,Q,369.70,384.90,368.00,380.00,380.00,374.65,23,61,23035.00,
500092,CRISIL LTD  ,A ,Q,1869.45,1945.00,1866.00,1920.65,1920.65,1834.05,537,1894,3604288.00,
500093,CGPOWER     ,B ,Q,25.65,26.05,24.95,25.45,25.45,25.05,1139,607620,15410407.00,
500096,DABUR (I)   ,A ,Q,515.80,516.50,505.35,507.30,507.30,515.80,3186,92829,47270457.00,
500097,DALMIASUG   ,B ,Q,130.35,131.80,130.15,130.70,130.70,130.15,55,1450,189925.00,
