SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,4395.00,4430.15,4354.95,4397.10,4390.35,4396.45,765,2865,12610105.00,
500003,AEGIS LOGIS ,A ,Q,346.95,346.95,336.45,339.65,343.80,345.10,1182,17653,5992235.00,
500008,AMAR RAJA BA,A ,Q,703.55,708.00,696.30,700.00,700.00,703.55,5049,67628,47436753.00,
500009,A.SARABHAI  ,X ,Q,28.13,28.49,27.66,27.81,27.81,28.13,437,92450,2581553.00,
500010,HDFC        ,A ,Q,2777.95,2795.10,2765.00,2768.60,2768.60,2795.60,7131,209239,580617069.00,
500012,ANDHRA PETRO,X ,Q,67.80,68.25,66.85,67.40,67.40,66.97,632,97155,6564217.00,
500013,ANSAL INFRAS,T ,Q,9.09,9.09,8.55,8.66,8.66,9.00,89,31342,273511.00,
500014,UTIQUE      ,X ,Q,5.05,5.05,4.85,4.98,5.01,4.98,142,21411,106433.00,
500016,ARUNAHTEL   ,XT,Q,20.65,22.12,20.65,21.74,21.74,21.07,127,31799,690907.00,
500020,BOM DYEING  ,A ,Q,120.20,120.45,114.20,116.40,116.40,119.60,5591,531193,62023049.00,
500023,ASIANHOTNR  ,T ,Q,160.05,163.00,160.00,160.10,160.10,165.00,9,281,45087.00,
500027,ATUL LTD.   ,A ,Q,6860.00,6910.75,6743.60,6781.80,6785.35,6852.30,550,1421,9654702.00,
500028,ATV PROJECTS,XT,Q,9.80,9.80,9.10,9.39,9.50,9.54,56,11384,105157.00,
500031,BAJAJ ELECT.,A ,Q,1225.10,1237.10,1199.95,1226.95,1237.10,1219.70,549,3526,4274989.00,
500032,BAJAJHIND   ,A ,Q,17.20,18.09,17.03,17.13,17.13,17.37,6609,5090503,88861551.00,
500033,FORCE MOTR  ,B ,Q,2602.05,2634.95,2550.00,2578.80,2578.80,2618.75,1240,7099,18331183.00,
500034,BAJFINANCE  ,A ,Q,7700.00,7749.60,7605.60,7621.35,7621.35,7771.45,9974,51646,395584604.00,
500038,BALRAM.CHINI,A ,Q,381.10,387.20,379.60,382.00,382.45,383.90,1860,80582,30900612.00,
500039,BANCO PROD. ,B ,Q,301.50,308.70,301.50,307.45,307.45,304.55,927,19526,5970865.00,
500040,CENTURY TEXT,A ,Q,918.95,950.80,891.00,917.75,917.25,913.30,2481,33158,30689658.00,
500041,BANNARI AMAN,B ,Q,2763.35,2779.00,2671.05,2768.00,2768.10,2723.90,40,78,214152.00,
500042,BASF INDIA  ,A ,Q,2607.45,2611.15,2563.20,2582.85,2568.00,2601.05,416,1801,4657251.00,
500043,BATA INDIA  ,A ,Q,1680.00,1722.35,1660.80,1670.05,1670.00,1673.45,1822,18163,30764507.00,
500048,BEML LTD    ,A ,Q,1590.00,1598.00,1520.00,1537.20,1537.20,1589.00,2394,15997,24942845.00,
500049,BHARAT ELECT,A ,Q,124.65,125.90,123.60,123.95,123.95,124.80,8874,2059736,256477551.00,
500052,BHANSALI ENG,B ,Q,91.00,93.00,90.65,92.70,92.70,91.20,1437,125245,11561375.00,
500058,BIHAR SPONGE,XT,Q,9.25,9.30,8.95,9.20,9.30,9.19,74,30245,273810.00,
500059,BINANI IND. ,T ,Q,17.90,18.15,17.55,17.90,17.90,17.86,19,4517,81280.00,
500060,BIRLACABLE  ,B ,Q,172.70,173.35,167.70,169.45,169.90,172.45,865,29127,4969993.00,
500067,BLUE STAR   ,A ,Q,783.05,798.15,772.35,789.95,789.35,789.85,904,9296,7320039.00,
500068,DISA INDIA  ,B ,Q,10010.05,10194.90,10002.55,10002.55,10002.55,10139.95,18,23,231540.00,
500069,QUESTCAP    ,X ,Q,279.85,279.85,273.00,273.00,273.00,278.40,8,224,61394.00,
500074,BPL LTD.    ,B ,Q,59.50,61.90,59.50,60.68,60.68,60.65,104,4703,286919.00,
500078,OAL         ,B ,Q,328.00,338.75,328.00,333.85,338.20,334.55,220,3061,1019897.00,
500083,CENTURY EXT ,B ,Q,9.75,10.20,9.75,9.99,10.04,9.99,114,10152,102088.00,
500084,CESC LTD.   ,A ,Q,74.56,76.65,74.56,75.11,75.11,75.80,2361,344325,26025448.00,
500085,CHAMBAL FERT,A ,Q,279.85,279.85,273.05,274.25,274.85,278.25,2218,100493,27738182.00,
500086,EXIDE IND.  ,A ,Q,251.30,251.30,243.40,247.75,247.75,248.05,2639,156871,38714951.00,
500087,CIPLA LTD.  ,A ,Q,1011.50,1028.30,997.80,1020.75,1022.25,1021.00,2212,36882,37471072.00,
