TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-30,2024-12-30,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6815.00,6880.90,6671.10,6721.05,6721.05,6857.35,,6702.00,,,8030,54389332.00,2799,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,812.25,819.45,801.20,814.55,819.20,812.10,,813.30,,,9486,7718898.00,488,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1229.20,1231.25,1177.30,1184.95,1191.15,1219.70,,1184.15,,,65384,78761186.00,7172,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,57.33,57.81,56.50,56.65,56.65,57.33,,56.65,,,36627,2098373.00,220,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,74.57,75.15,73.00,73.56,74.45,74.57,,73.56,,,51024,3782339.00,683,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.18,10.30,10.18,10.18,10.18,10.71,,10.56,,,37137,378174.00,37,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.33,7.43,7.05,7.14,7.11,7.19,,7.14,,,20927,150217.00,235,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.80,11.80,11.11,11.50,11.50,11.37,,11.50,,,2561,29413.00,51,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,194.10,194.10,184.90,185.70,185.70,192.35,,185.25,,,64715,12165786.00,1263,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,303.30,303.30,303.30,303.30,303.30,288.90,,305.25,,,1611,488616.00,9,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7070.35,7070.35,6821.40,6844.80,6867.90,7062.05,,6851.95,,,860,5942157.00,277,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,38.00,38.50,36.16,37.88,38.18,37.21,,37.88,,,17014,640443.00,254,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,778.50,778.50,745.00,749.20,749.20,760.55,,748.45,,,2164,1630645.00,419,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,30.91,30.92,29.77,29.89,29.89,30.84,,29.86,,,765487,23215324.00,4649,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,6560.00,6587.85,6453.00,6468.25,6468.25,6575.45,,6477.10,,,1897,12352141.00,620,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6909.45,6995.45,6824.65,6887.50,6887.50,6910.10,,6888.25,,,25776,177941246.00,4718,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,520.05,529.60,513.90,518.05,519.70,520.05,,517.20,,,14675,7631029.00,734,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,535.05,535.05,475.65,477.50,477.50,1057.00,,477.10,,,70566,34303436.00,3593,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2454.15,2498.00,2450.10,2470.40,2465.65,2500.65,,2477.05,,,2474,6117177.00,338,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3718.95,3718.95,3640.00,3648.00,3648.00,3644.65,,3655.10,,,196,714574.00,54,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,5642.00,5680.00,5419.75,5550.00,5570.95,5629.65,,5549.85,,,52959,293914272.00,856,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1377.15,1399.00,1353.60,1389.15,1391.00,1383.20,,1388.90,,,8566,11794718.00,797,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,4075.00,4145.65,4006.55,4051.35,4051.35,4071.85,,4038.65,,,5215,21320018.00,806,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,292.35,292.45,283.00,284.75,284.75,292.15,,284.90,,,766720,220963502.00,16655,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,139.65,139.65,132.30,132.75,133.45,136.90,,132.90,,,21594,2910490.00,599,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,17.50,17.69,16.61,16.75,17.10,17.16,,16.75,,,23293,394804.00,151,F1,1,,,,,
2024-12-30,2024-12-30,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,14.73,15.40,14.73,14.91,14.91,14.73,,14.70,,,2933,44463.00,21,F1,1,,,,,
