SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,3100.00,3119.80,3056.05,3084.10,3074.15,3091.05,1292,6364,19642221.00,
500003,AEGIS LOGIS ,A ,Q,310.05,320.55,310.05,319.00,320.00,314.55,1453,32718,10391711.00,
500008,AMAR RAJA BA,A ,Q,635.10,642.55,626.25,630.40,631.30,638.05,1379,44028,27850620.00,
500009,A.SARABHAI  ,X ,Q,26.25,29.10,26.25,26.80,26.80,25.95,563,122641,3304059.00,
500010,HDFC        ,A ,Q,2646.00,2654.00,2613.70,2618.95,2618.95,2667.05,6354,58770,154489486.00,
500012,ANDHRA PETRO,B ,Q,75.90,75.90,73.15,74.20,74.00,75.30,1209,88086,6529611.00,
500013,ANSAL INFRAS,T ,Q,22.80,22.80,22.80,22.80,22.80,23.95,22,4466,101824.00,
500014,UTIQUE      ,XT,Q,7.25,7.60,7.18,7.26,7.26,7.40,145,15279,112196.00,
500016,ARUNAHTEL   ,X ,Q,16.10,16.60,15.50,16.50,16.60,16.50,72,12017,196426.00,
500020,BOM DYEING  ,A ,Q,81.00,81.65,79.85,80.45,80.55,80.90,997,91197,7377272.00,
500023,ASIANHOTNR  ,B ,Q,88.85,89.75,88.85,89.75,89.75,91.60,7,109,9768.00,
500027,ATUL LTD.   ,A ,Q,8129.95,8195.00,8046.50,8116.70,8114.00,8080.55,358,754,6136097.00,
500028,ATV PROJECTS,XT,Q,10.17,10.17,9.40,9.60,9.61,9.76,27,2128,20621.00,
500031,BAJAJ ELECT.,A ,Q,1103.95,1110.60,1081.25,1093.35,1099.50,1108.65,764,5404,5911966.00,
500032,BAJAJHIND   ,A ,Q,10.74,10.90,10.70,10.83,10.83,10.78,1450,857752,9240604.00,
500033,FORCE MOTR  ,A ,Q,1505.00,1543.80,1471.30,1483.50,1483.50,1529.15,969,5404,8127589.00,
500034,BAJFINANCE  ,A ,Q,6773.95,6773.95,6609.05,6680.75,6680.75,6786.90,4593,27596,184151853.00,
500038,BALRAM.CHINI,A ,Q,352.00,355.50,350.25,354.15,353.00,351.00,1356,41434,14646160.00,
500039,BANCO PROD. ,B ,Q,206.00,208.20,201.25,203.00,202.00,206.35,844,14970,3043386.00,
500040,CENTURY TEXT,A ,Q,771.45,788.90,771.40,777.80,775.90,775.10,561,4898,3818266.00,
500041,BANNARI AMAN,B ,Q,3083.05,3083.05,3020.00,3041.25,3057.00,3074.85,48,132,403019.00,
500042,BASF INDIA  ,A ,Q,2654.00,2741.00,2634.70,2724.50,2715.00,2639.65,1193,6086,16505569.00,
500043,BATA INDIA  ,A ,Q,1673.00,1687.80,1667.90,1674.70,1678.60,1677.70,1678,11690,19572388.00,
500048,BEML LTD    ,A ,Q,1480.00,1499.35,1480.00,1486.40,1485.00,1493.70,323,1366,2038246.00,
500049,BHARAT ELECT,A ,Q,106.65,107.00,104.40,105.75,105.75,107.10,4846,499914,52730895.00,
500052,BHANSALI ENG,A ,Q,110.50,110.50,105.45,105.85,106.05,108.65,1219,33549,3580426.00,
500058,BIHAR SPONGE,XT,Q,9.51,9.51,9.12,9.37,9.37,9.59,117,24824,229050.00,
500060,BIRLACABLE  ,B ,Q,155.00,156.40,149.95,154.80,154.15,152.10,1846,34809,5360564.00,
500067,BLUE STAR   ,A ,Q,1162.05,1190.45,1157.30,1184.20,1184.20,1171.30,413,1810,2133868.00,
500068,DISA INDIA  ,X ,Q,7722.05,7979.00,7697.00,7697.00,7697.00,7722.05,30,156,1204229.00,
500069,QUESTCAP    ,X ,Q,215.25,220.50,206.00,212.05,212.05,220.95,35,1133,242941.00,
500074,BPL LTD.    ,B ,Q,72.00,76.40,72.00,73.85,73.85,73.20,991,52939,3960372.00,
500078,OAL         ,B ,Q,467.50,467.50,450.00,459.70,459.55,468.10,159,700,319933.00,
500083,CENTURY EXT ,T ,Q,9.65,10.33,9.65,10.31,10.31,10.07,25,1189,11983.00,
500084,CESC LTD.   ,A ,Q,72.30,72.55,71.90,72.40,72.40,72.30,1722,105946,7645858.00,
500085,CHAMBAL FERT,A ,Q,281.20,287.55,279.90,286.25,286.00,282.45,2756,70015,19879736.00,
500086,EXIDE IND.  ,A ,Q,183.35,184.95,181.15,182.35,182.35,184.05,2046,127588,23313873.00,
500087,CIPLA LTD.  ,A ,Q,1104.95,1107.75,1093.85,1105.10,1106.00,1101.40,1713,20512,22576637.00,
500089,DIC INDIA   ,B ,Q,400.00,400.00,394.15,395.40,395.40,397.00,21,318,127133.00,
500092,CRISIL LTD  ,A ,Q,2980.00,3045.00,2959.25,2994.60,2985.00,2988.65,827,3142,9469860.00,
500093,CGPOWER     ,A ,Q,260.25,268.05,258.40,267.15,266.80,261.80,1189,22873,6012946.00,
500096,DABUR (I)   ,A ,Q,545.10,552.00,544.60,550.65,551.90,548.70,2352,43041,23663433.00,
500097,DALMIASUG   ,A ,Q,342.80,345.60,338.20,341.35,344.30,339.55,292,3487,1189816.00,
500101,ARVIND Ltd  ,A ,Q,91.20,91.90,90.65,91.00,91.05,91.40,497,28131,2567149.00,
500102,BALARPUR IND,Z ,Q,1.16,1.25,1.16,1.16,1.16,1.22,132,150882,175417.00,
500103,BHEL        ,A ,Q,70.45,72.25,70.45,72.05,72.05,70.70,3306,1110964,79621763.00,
500104,HIND.PETRO  ,A ,Q,210.85,216.20,209.75,215.35,215.35,209.10,8461,491889,105489050.00,
500106,IFCI LTD    ,A ,Q,11.55,12.80,11.55,12.67,12.67,11.68,3508,3235163,40321282.00,
500108,MAHA.TELE   ,A ,Q,21.25,21.95,21.05,21.35,21.35,21.30,813,220338,4726015.00,
500109,MRPL        ,A ,Q,54.00,54.00,52.75,52.95,52.95,53.45,1165,139494,7395102.00,
500110,CHENNAI PET.,B ,Q,200.55,200.55,191.80,193.95,195.05,200.55,1039,21286,4177868.00,
500111,REL.CAP.    ,T ,Q,11.78,11.78,11.78,11.78,11.78,12.39,62,17466,205749.00,
