SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1470.00,1514.40,1470.00,1500.45,1500.45,1472.25,987,14250,21386145.00,
500003,AEGIS LOGIS ,A ,Q,299.00,301.30,294.65,300.65,301.00,297.05,284,9108,2726933.00,
500008,AMAR RAJA BA,A ,Q,930.00,933.00,904.00,907.25,907.25,927.90,2572,61996,56752097.00,
500009,A.SARABHAI  ,X ,Q,19.35,20.25,19.35,19.75,19.75,19.90,170,49334,968835.00,
500010,HDFC        ,A ,Q,2879.00,2895.35,2839.75,2856.55,2856.55,2860.40,3837,82198,235775758.00,
500012,ANDHRA PETRO,X ,Q,49.90,49.90,47.25,47.35,47.35,49.70,774,181951,8712191.00,
500013,ANSAL INFRAS,B ,Q,8.05,8.20,7.55,8.00,8.00,7.83,311,208532,1664556.00,
500014,UTIQUE      ,X ,Q,1.79,1.79,1.63,1.63,1.63,1.71,12,4453,7533.00,
500020,BOM DYEING  ,A ,Q,72.10,72.75,70.40,71.25,71.25,71.70,857,155496,11096379.00,
500023,ASIANHOTNR  ,B ,Q,72.25,73.00,69.15,70.10,71.05,72.50,28,2814,197479.00,
500027,ATUL LTD.   ,A ,Q,6765.00,6797.05,6714.10,6773.00,6782.00,6709.90,351,1254,8484634.00,
500028,ATV PROJECTS,XT,Q,4.80,5.00,4.58,4.98,4.98,4.80,24,2203,10738.00,
500029,AUTOLITE(I) ,Z ,Q,27.20,28.65,26.90,27.35,27.25,28.30,22,2972,81350.00,
500031,BAJAJ ELECT.,A ,Q,1080.00,1080.00,1045.75,1053.90,1060.00,1069.75,1312,18214,19276226.00,
500032,BAJAJHIND   ,A ,Q,6.15,6.20,6.01,6.09,6.09,6.10,522,523527,3203427.00,
500033,FORCE MOTR  ,A ,Q,1365.00,1374.00,1335.00,1341.45,1341.45,1354.55,523,3879,5236908.00,
500034,BAJFINANCE  ,A ,Q,5781.00,5820.50,5690.00,5758.70,5758.70,5780.70,10932,125622,720542557.00,
500038,BALRAM.CHINI,A ,Q,159.50,159.50,157.10,157.50,157.75,157.10,194,15596,2461534.00,
500039,BANCO PROD. ,B ,Q,158.05,159.00,152.45,153.30,154.10,157.75,652,23593,3642799.00,
500040,CENTURY TEXT,A ,Q,460.00,464.20,456.20,457.55,456.30,462.30,430,13456,6194697.00,
500041,BANNARI AMAN,A ,Q,1551.00,1551.00,1529.00,1544.45,1550.00,1552.95,20,53,81922.00,
500042,BASF INDIA  ,A ,Q,2059.90,2059.90,1964.85,1996.00,1996.00,2048.30,1078,9942,20060363.00,
500043,BATA INDIA  ,A ,Q,1560.00,1563.50,1520.50,1524.40,1523.50,1552.70,1529,24071,37052043.00,
