SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,2276.40,2344.80,2257.20,2277.70,2277.70,2294.80,2311,19547,45006474.00,
500003,AEGIS LOGIS ,A ,Q,204.00,204.70,199.25,201.25,201.25,203.50,994,30160,6103025.00,
500008,AMAR RAJA BA,A ,Q,530.00,531.25,516.20,520.00,520.15,521.95,1055,15597,8176972.00,
500009,A.SARABHAI  ,X ,Q,32.00,32.15,31.00,31.75,31.75,31.95,388,121424,3816835.00,
500010,HDFC        ,A ,Q,2202.00,2217.90,2178.25,2184.85,2184.85,2191.00,6054,51280,112834076.00,
500012,ANDHRA PETRO,B ,Q,104.40,109.50,103.90,106.00,106.00,102.60,1597,152434,16251905.00,
500013,ANSAL INFRAS,T ,Q,15.25,15.25,14.15,14.15,14.15,14.85,66,15837,227825.00,
500014,UTIQUE      ,X ,Q,5.48,5.48,5.00,5.06,5.00,5.41,255,78066,403087.00,
500016,ARUNAHTEL   ,X ,Q,11.40,11.55,10.54,10.79,11.37,11.13,191,28176,320088.00,
500020,BOM DYEING  ,A ,Q,109.00,109.90,105.30,108.35,108.35,107.80,2303,211661,22873510.00,
500023,ASIANHOTNR  ,B ,Q,79.00,79.80,77.85,78.55,78.35,79.00,57,1803,142534.00,
500027,ATUL LTD.   ,A ,Q,8375.00,8607.15,8375.00,8409.40,8409.40,8396.70,414,705,5988136.00,
500028,ATV PROJECTS,XT,Q,9.44,9.86,9.13,9.39,9.46,9.44,68,7607,71638.00,
500031,BAJAJ ELECT.,A ,Q,988.85,988.85,946.45,957.65,957.40,997.85,1736,12116,11601270.00,
500032,BAJAJHIND   ,A ,Q,16.15,16.45,15.50,16.05,16.05,15.90,4269,2545143,40586367.00,
500033,FORCE MOTR  ,A ,Q,1048.90,1063.85,1036.75,1042.75,1053.35,1038.70,264,1123,1175406.00,
500034,BAJFINANCE  ,A ,Q,5919.00,5955.00,5794.35,5817.05,5817.05,5837.15,7405,66869,391766231.00,
500038,BALRAM.CHINI,A ,Q,428.00,432.25,413.20,428.55,428.55,420.65,3361,160078,67977689.00,
500039,BANCO PROD. ,B ,Q,128.55,131.65,128.10,129.45,130.10,127.60,198,2604,337038.00,
500040,CENTURY TEXT,A ,Q,730.00,743.90,721.00,724.15,721.00,730.35,950,7025,5155067.00,
500041,BANNARI AMAN,A ,Q,2563.00,2593.35,2548.55,2557.65,2570.00,2527.80,18,33,85098.00,
500042,BASF INDIA  ,A ,Q,2460.00,2536.45,2459.15,2510.30,2492.00,2451.85,573,1888,4723784.00,
500043,BATA INDIA  ,A ,Q,1764.55,1779.80,1748.85,1752.50,1752.50,1764.30,1258,9048,15932175.00,
500048,BEML LTD    ,A ,Q,1453.50,1486.60,1444.80,1467.60,1467.90,1439.45,1030,4282,6281062.00,
500049,BHARAT ELECT,A ,Q,234.95,237.10,232.05,232.90,232.90,232.65,5175,407740,95565596.00,
500052,BHANSALI ENG,A ,Q,119.35,120.05,115.75,117.65,118.90,116.40,1517,51423,6067303.00,
500058,BIHAR SPONGE,XT,Q,9.12,9.56,8.90,9.31,9.48,9.12,115,14911,137675.00,
500060,BIRLACABLE  ,B ,Q,128.50,131.70,127.75,129.30,129.50,127.25,502,7738,1002002.00,
500067,BLUE STAR   ,A ,Q,1025.60,1045.00,1001.25,1024.30,1024.30,1019.90,967,4818,4928219.00,
500068,DISA INDIA  ,X ,Q,5801.00,5974.45,5780.00,5867.25,5925.00,5817.45,23,89,523758.00,
500069,QUESTCAP    ,X ,Q,299.00,328.10,290.10,328.10,328.10,298.30,268,41116,13342409.00,
500074,BPL LTD.    ,B ,Q,65.55,69.75,65.55,68.30,68.30,67.55,413,21384,1470800.00,
500078,OAL         ,B ,Q,560.40,572.85,545.00,547.35,549.10,556.15,198,809,452869.00,
500083,CENTURY EXT ,B ,Q,11.00,11.00,10.32,10.43,10.43,10.20,180,67247,708349.00,
500084,CESC LTD.   ,A ,Q,80.30,81.60,79.15,79.50,79.60,80.20,2442,145034,11661969.00,
500085,CHAMBAL FERT,A ,Q,408.00,415.05,396.05,409.55,409.55,406.15,3036,98408,39848815.00,
500086,EXIDE IND.  ,A ,Q,146.50,146.75,144.05,144.70,144.70,145.00,3773,147527,21461183.00,
500087,CIPLA LTD.  ,A ,Q,942.00,961.00,942.00,957.90,953.00,938.00,5819,170334,162377818.00,
500089,DIC INDIA   ,B ,Q,339.45,347.50,331.50,333.30,333.30,337.00,29,468,158995.00,
500092,CRISIL LTD  ,A ,Q,3611.05,3758.85,3576.00,3742.30,3758.85,3595.85,2545,8949,32899505.00,
500093,CGPOWER     ,B ,Q,169.00,179.25,169.00,176.30,175.75,168.25,2497,127416,22410011.00,
500096,DABUR (I)   ,A ,Q,506.00,515.00,502.00,509.65,509.65,502.00,3291,87149,44455512.00,
500097,DALMIASUG   ,A ,Q,448.00,467.30,437.85,457.25,457.25,436.10,2858,34447,15490437.00,
500101,ARVIND Ltd  ,A ,Q,111.50,114.75,106.45,107.90,107.90,109.00,4973,249529,27605060.00,
500102,BALARPUR IND,Z ,Q,1.60,1.63,1.60,1.63,1.61,1.56,267,1000765,1628481.00,
500103,BHEL        ,A ,Q,49.90,50.35,49.40,49.75,49.75,49.95,5747,1837078,91582449.00,
500104,HIND.PETRO  ,A ,Q,253.60,253.80,238.80,243.75,243.75,256.05,8213,310620,76356317.00,
500106,IFCI LTD    ,A ,Q,10.33,10.56,10.25,10.31,10.31,10.26,814,791539,8226986.00,
500108,MAHA.TELE   ,A ,Q,22.50,23.25,22.40,22.65,22.65,22.50,1153,253764,5797243.00,
500109,MRPL        ,A ,Q,83.60,89.25,83.60,89.25,89.25,81.15,10450,2144334,188829552.00,
