SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,1001.70,1003.45,980.00,982.25,983.55,984.25,456,3828,3789155.00,
500003,AEGIS LOGIS ,A ,Q,217.25,230.00,217.20,228.00,228.00,219.60,2099,42194,9477267.00,
500008,AMAR RAJA BA,A ,Q,825.00,835.65,821.95,832.65,832.00,824.85,1637,20892,17343778.00,
500009,A.SARABHAI  ,X ,Q,23.10,23.50,21.80,22.00,22.00,23.10,287,87975,1956850.00,
500010,HDFC        ,A ,Q,2336.00,2364.35,2308.80,2347.15,2347.15,2311.85,12292,190974,445007722.00,
500012,ANDHRA PETRO,X ,Q,32.50,33.00,31.50,33.00,33.00,31.45,334,73140,2383280.00,
500013,ANSAL INFRAS,B ,Q,4.35,4.46,4.29,4.37,4.41,4.45,34,23191,101706.00,
500014,UTIQUE      ,X ,Q,1.01,1.01,1.01,1.01,1.01,0.92,5,9250,9342.00,
500016,ARUNAHTEL   ,XT,Q,5.77,5.77,5.50,5.50,5.50,5.50,4,1176,6468.00,
500020,BOM DYEING  ,A ,Q,65.50,69.45,64.85,68.70,68.70,65.20,4927,574673,38842040.00,
500023,ASIANHOTNR  ,B ,Q,58.35,62.00,55.95,58.90,59.00,58.35,175,5766,335075.00,
500027,ATUL LTD.   ,A ,Q,6386.00,6490.20,6386.00,6458.60,6462.90,6376.10,482,981,6329258.00,
500028,ATV PROJECTS,XT,Q,4.09,4.13,4.09,4.13,4.13,3.94,45,31942,131858.00,
500029,AUTOLITE(I) ,B ,Q,18.25,19.80,17.80,19.75,19.80,18.85,30,539,9990.00,
500031,BAJAJ ELECT.,A ,Q,537.50,566.80,537.50,560.65,560.65,541.10,1631,27827,15536132.00,
500032,BAJAJHIND   ,B ,Q,4.48,4.50,4.43,4.45,4.45,4.48,752,555418,2480190.00,
500033,FORCE MOTR  ,A ,Q,1060.15,1110.00,1060.15,1092.70,1092.70,1066.60,1578,8905,9740806.00,
500034,BAJFINANCE  ,A ,Q,4386.00,4503.70,4346.25,4487.85,4487.85,4373.45,17286,215349,953953486.00,
500038,BALRAM.CHINI,A ,Q,151.00,155.50,151.00,153.20,153.20,150.80,3407,104850,16119828.00,
500039,BANCO PROD. ,B ,Q,114.10,117.00,110.90,112.70,112.70,113.25,1661,74366,8482962.00,
500040,CENTURY TEXT,A ,Q,313.05,319.40,312.75,314.90,314.90,312.35,2258,71569,22640060.00,
500041,BANNARI AMAN,B ,Q,1307.00,1307.00,1300.00,1300.00,1300.00,1300.10,12,29,37833.00,
500042,BASF INDIA  ,A ,Q,1519.50,1533.90,1503.45,1509.35,1505.20,1519.90,486,1955,2970771.00,
500043,BATA INDIA  ,A ,Q,1370.00,1379.00,1348.30,1376.30,1376.30,1355.50,3862,36937,50513530.00,
500048,BEML LTD    ,A ,Q,621.00,625.65,616.00,620.05,620.70,618.60,1004,21028,13069664.00,
500049,BHARAT ELECT,A ,Q,97.60,97.60,95.85,96.15,96.15,96.65,2929,432294,41691540.00,
500052,BHANSALI ENG,B ,Q,97.75,102.50,97.75,99.20,99.20,97.00,1299,88667,8883629.00,
500055,TATASTLBSL  ,B ,Q,30.60,32.45,30.50,31.90,31.90,30.00,1980,613457,19582874.00,
500058,BIHAR SPONGE,XT,Q,1.44,1.44,1.44,1.44,1.44,1.42,3,20791,29939.00,
500060,BIRLACABLE  ,B ,Q,50.65,51.95,49.10,51.65,51.95,49.75,389,26955,1364023.00,
500067,BLUE STAR   ,A ,Q,685.50,698.05,679.40,695.15,697.85,682.25,1184,8163,5643103.00,
500068,DISA INDIA  ,X ,Q,3709.30,3709.30,3535.35,3582.25,3576.00,3650.10,21,175,625557.00,
500069,BNK CAPITAL ,X ,Q,73.50,73.50,73.00,73.00,73.00,71.45,2,101,7423.00,
500074,BPL LTD.    ,B ,Q,19.30,21.20,19.30,21.20,21.20,19.30,324,77042,1553735.00,
500078,OAL         ,B ,Q,477.90,477.90,462.50,463.20,463.00,468.15,198,724,338601.00,
500083,CENTURY EXT ,B ,Q,3.59,3.95,3.59,3.89,3.91,3.61,113,76657,292093.00,
500084,CESC LTD.   ,A ,Q,586.35,587.40,579.55,582.75,583.75,585.85,716,33733,19695550.00,
500085,CHAMBAL FERT,A ,Q,184.00,189.15,183.70,186.10,186.10,183.80,5086,141921,26401850.00,
500086,EXIDE IND.  ,A ,Q,170.00,171.90,169.70,170.35,170.35,169.35,1986,109384,18663210.00,
500087,CIPLA LTD.  ,A ,Q,748.00,751.80,734.20,742.50,742.50,746.25,8058,281312,208923198.00,
500089,DIC INDIA   ,B ,Q,368.50,369.90,364.70,369.90,369.90,366.20,23,114,41932.00,
500092,CRISIL LTD  ,A ,Q,1985.00,2028.00,1979.15,2021.25,2016.95,1977.05,268,943,1892614.00,
500093,CGPOWER     ,B ,Q,38.40,39.50,37.50,37.95,37.95,38.30,3325,1124359,43235115.00,
500096,DABUR (I)   ,A ,Q,521.00,521.00,509.25,511.50,511.50,517.60,5197,205662,105183703.00,
500097,DALMIASUG   ,B ,Q,128.80,131.95,127.70,129.95,129.95,128.50,667,20838,2698282.00,
500101,ARVIND Ltd  ,A ,Q,41.30,43.15,41.30,42.60,42.60,41.30,2470,474077,20183046.00,
500102,BALARPUR IND,B ,Q,1.22,1.23,1.13,1.19,1.19,1.18,136,485017,577129.00,
500103,BHEL        ,A ,Q,28.50,28.60,28.10,28.25,28.25,28.30,4645,1622094,45937316.00,
500104,HIND.PETRO  ,A ,Q,221.05,223.30,215.55,217.70,217.70,219.60,5162,471119,103026222.00,
500106,IFCI LTD    ,A ,Q,6.11,6.13,6.04,6.07,6.07,6.08,9019,187359,1138890.00,
500108,MAHA.TELE   ,B ,Q,9.60,9.77,9.60,9.64,9.64,9.68,616,97025,938493.00,
500109,MRPL        ,A ,Q,28.50,28.70,28.00,28.15,28.15,27.95,867,171471,4872607.00,
500110,CHENNAI PET.,A ,Q,81.00,82.00,79.20,79.90,79.90,79.80,1293,106028,8549101.00,
500111,REL.CAP.    ,B ,Q,8.40,8.59,8.26,8.35,8.35,8.39,563,321045,2697450.00,
500112,STATE BANK  ,A ,Q,231.95,241.50,231.10,240.20,240.20,229.65,42327,5570949,1320698397.00,
500113,STEEL AUTH. ,A ,Q,39.80,40.90,39.80,40.30,40.30,39.60,2876,1456422,58809590.00,
500114,TITAN       ,A ,Q,1293.00,1304.45,1277.85,1301.60,1301.60,1285.25,1959,41768,53941570.00,
500116,IDBI BANK L ,A ,Q,37.60,37.65,37.15,37.45,37.50,37.30,843,462632,17274981.00,
500117,DCW LTD.    ,B ,Q,15.77,15.93,15.40,15.43,15.47,15.31,277,78318,1225627.00,
500119,DHAMPUR SUGA,B ,Q,138.00,147.00,138.00,144.50,145.00,140.40,2364,66833,9635652.00,
500120,DIAMINES&CHM,X ,Q,360.00,364.90,353.90,359.55,360.00,356.25,276,8205,2946087.00,
500123,ELANTAS     ,B ,Q,2465.00,2498.00,2425.00,2441.10,2450.00,2456.10,87,11336,27755025.00,
500124,DR.REDDY'S  ,A ,Q,4897.00,4897.00,4773.75,4785.30,4785.30,4872.80,5108,38707,186014129.00,
500125,E.I.D.PAR   ,A ,Q,288.05,302.30,283.35,299.95,299.95,288.05,2654,41395,12249103.00,
500126,PGHL        ,A ,Q,6190.00,6190.00,5770.00,5953.00,5953.00,6048.10,869,2104,12392547.00,
500128,ELEC.CASTING,B ,Q,20.60,21.05,20.45,20.80,20.85,20.55,123,47424,982941.00,
500133,ESAB INDIA  ,B ,Q,1376.60,1386.35,1352.00,1367.65,1353.60,1373.85,97,130,178393.00,
500135,EPL         ,A ,Q,259.00,262.00,259.00,261.70,262.00,257.75,572,3777,984031.00,
500136,ESTER INDUS.,B ,Q,113.90,114.90,111.85,113.95,114.00,113.45,826,48018,5469020.00,
500143,P.H.CAPITAL ,X ,Q,12.61,12.61,12.61,12.61,12.61,12.01,1,90,1134.00,
500144,FINOL. CABLE,A ,Q,277.00,278.00,275.00,276.75,277.10,276.20,531,9027,2496253.00,
500147,COCKERILL   ,X ,Q,725.10,769.95,725.00,727.60,729.90,742.60,68,1396,1021560.00,
500148,UFLEX LTD   ,A ,Q,336.00,339.50,333.60,335.55,335.10,334.15,575,8769,2943264.00,
500150,FOSECO INDIA,B ,Q,1150.00,1177.10,1145.00,1160.00,1160.00,1146.25,17,116,133483.00,
500151,GOLDEN TOB  ,B ,Q,22.00,23.70,21.95,22.25,22.15,21.55,78,1841,41501.00,
500153,GANESH BENZO,X ,Q,67.50,68.00,64.20,65.30,65.30,67.50,859,173384,11351212.00,
500155,GARDEN SILK ,B ,Q,8.66,8.66,8.06,8.28,8.28,8.26,21,2095,17023.00,
