TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-06,2024-11-06,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7174.75,7200.00,7036.75,7168.35,7192.05,7126.45,,7164.10,,,18131,129059064.00,4785,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,802.50,812.30,799.40,805.20,806.45,802.15,,805.45,,,12754,10251778.00,958,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1342.80,1344.20,1324.30,1331.60,1331.60,1320.10,,1331.70,,,78062,104026698.00,4841,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,56.40,62.75,54.55,61.66,61.66,56.52,,61.66,,,493444,29863191.00,2065,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,85.25,85.25,83.70,84.61,84.60,83.60,,84.61,,,105143,8884371.00,651,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,11.56,11.57,10.48,11.57,11.57,11.02,,11.57,,,56612,623796.00,69,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.10,7.10,6.91,7.00,7.00,6.91,,7.00,,,33531,235016.00,334,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.04,11.74,10.97,11.58,11.74,11.04,,11.58,,,23555,267039.00,99,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,233.00,238.10,232.05,237.15,237.15,231.40,,237.10,,,140504,33025002.00,2415,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,195.35,195.35,192.00,195.00,195.00,189.05,,191.75,,,147,28689.00,24,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7815.55,8010.00,7815.55,7979.85,8010.00,7861.95,,7985.80,,,2348,18658294.00,731,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,35.81,36.06,33.31,35.94,35.94,34.35,,35.94,,,48745,1730656.00,236,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,879.95,888.00,871.70,883.50,888.00,874.40,,884.60,,,1594,1401754.00,237,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,34.42,35.45,33.97,35.15,35.15,33.94,,35.12,,,1696934,58799411.00,4785,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,7495.00,7549.65,7299.70,7480.15,7485.00,7385.00,,7484.05,,,1544,11464801.00,385,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6923.30,7024.25,6893.45,7000.85,6980.50,6921.85,,7006.10,,,19093,133105385.00,3047,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,611.50,615.80,605.25,607.40,607.40,610.35,,607.90,,,32989,20103313.00,1623,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,749.80,768.45,740.55,758.50,758.50,736.05,,758.60,,,30808,23349236.00,1981,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2723.25,2923.00,2723.25,2888.95,2888.95,2776.35,,2887.55,,,13557,39074426.00,2067,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,4215.00,4215.00,3500.00,3504.65,3530.00,3516.45,,3514.15,,,90,319619.00,35,F1,1,,,,,
2024-11-06,2024-11-06,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,8449.75,8488.60,8252.25,8283.95,8254.05,8322.45,,8273.85,,,1015,8488812.00,323,F1,1,,,,,
