TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-21,2024-11-21,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6700.00,6835.75,6622.15,6767.15,6767.15,6696.55,,6760.85,,,5387,36304231.00,1545,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,835.05,845.25,786.05,800.40,799.20,839.40,,800.20,,,17928,14331562.00,1092,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1249.00,1249.00,1220.80,1224.80,1224.80,1246.90,,1224.40,,,25949,32024323.00,1538,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,56.60,56.65,53.00,54.37,55.48,55.85,,54.37,,,82613,4567078.00,506,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,73.00,73.99,70.15,71.66,71.80,74.13,,71.66,,,110150,7912957.00,1080,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,11.80,12.10,11.69,11.71,11.71,12.22,,11.81,,,31726,380946.00,37,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.14,7.18,6.61,6.77,6.77,7.01,,6.77,,,23609,162463.00,293,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.72,11.72,10.75,11.00,10.90,11.10,,11.00,,,19029,215651.00,41,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,207.00,207.00,201.00,203.35,203.35,206.85,,203.25,,,89974,18273564.00,1596,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,195.20,197.90,195.20,197.90,197.90,188.50,,198.80,,,201,39775.00,29,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7354.95,7354.95,7190.10,7253.25,7262.10,7286.05,,7242.05,,,1141,8260236.00,398,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,37.42,37.42,35.99,37.42,37.42,35.64,,37.42,,,97703,3639198.00,801,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,777.70,777.70,737.00,755.05,753.85,763.10,,753.80,,,3479,2610173.00,677,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,31.16,31.16,29.90,30.10,30.11,31.10,,30.05,,,434760,13180221.00,1762,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,6779.95,6779.95,6521.20,6638.80,6638.80,6651.15,,6645.70,,,3055,20231022.00,947,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6605.00,6605.05,6453.10,6464.45,6464.45,6601.80,,6465.65,,,40604,263702536.00,8474,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,525.05,529.50,507.00,508.70,507.00,526.80,,508.70,,,19398,10023888.00,1041,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,1044.85,1059.95,999.00,1028.15,1025.05,1052.30,,1026.50,,,23204,23887862.00,1719,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2569.45,2587.95,2518.60,2540.20,2536.65,2569.45,,2541.35,,,9724,24729709.00,1050,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3427.40,3427.40,3392.70,3410.20,3410.20,3412.90,,3401.10,,,194,658720.00,35,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,5975.75,5975.75,5800.05,5844.05,5844.05,5969.30,,5843.70,,,1277,7484770.00,444,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1281.20,1291.50,1276.25,1281.90,1283.80,1282.60,,1281.55,,,5638,7224897.00,954,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3746.00,3748.05,3634.00,3727.30,3727.30,3700.10,,3721.90,,,23390,86473905.00,2663,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,278.40,278.40,270.30,275.50,275.50,278.70,,275.45,,,721782,197640114.00,6810,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,120.15,121.50,118.20,118.65,119.20,121.80,,118.75,,,101766,12134998.00,1665,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,14.40,14.67,13.98,14.67,14.67,13.98,,14.67,,,89514,1297851.00,231,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,14.81,15.96,14.81,15.09,15.09,15.35,,15.00,,,1867,28248.00,23,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,211.85,211.85,198.95,201.60,204.00,204.65,,202.00,,,7865,1582726.00,426,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1795.05,1869.00,1795.05,1833.95,1833.95,1813.80,,1835.75,,,19489,35985171.00,1666,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,17625.00,17997.50,17100.00,17545.85,17499.95,17830.00,,17545.85,,,143,2489805.00,52,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,460.00,484.00,454.35,464.60,476.00,467.05,,464.60,,,376,177176.00,52,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,103.40,103.40,95.35,95.50,95.50,100.35,,95.45,,,12200,1187762.00,409,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,542.40,553.90,540.00,544.20,546.65,554.65,,545.60,,,6074,3322895.00,523,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500083,INE281A01026,CENTEXT,T,,,,,CENTURY EXTRUSIONS LTD.,20.55,21.70,20.55,20.88,21.53,21.37,,21.03,,,14787,310701.00,97,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,170.00,173.20,169.10,171.00,171.00,170.00,,171.00,,,444679,75954669.00,4348,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,467.95,468.40,454.05,455.55,455.55,463.20,,455.40,,,709211,326222827.00,7076,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,421.45,421.45,411.10,415.65,415.65,421.05,,415.35,,,82000,34075235.00,2559,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1476.95,1477.70,1454.70,1465.65,1463.00,1471.35,,1465.50,,,12594,18464738.00,1543,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,703.15,716.95,683.80,690.00,690.00,690.40,,693.70,,,578,402973.00,103,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,5267.95,5604.00,5199.05,5587.60,5588.00,5270.50,,5589.45,,,7647,42201356.00,1562,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,718.00,728.55,706.85,711.00,710.50,717.05,,711.30,,,46720,33387933.00,1974,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,512.95,512.95,502.45,505.80,505.80,508.25,,505.75,,,284355,144083255.00,7365,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,DALMIA BHARAT SUGAR AND INDUST,410.65,410.65,388.65,391.70,391.50,402.60,,391.25,,,12082,4758981.00,637,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND LTD.,345.65,356.30,343.90,352.95,353.65,344.75,,352.15,,,11355,3960138.00,622,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500103,INE257A01026,BHEL,A,,,,,BHARAT HEAVY ELECTRICALS LTD.,226.00,229.15,218.15,227.95,227.95,226.05,,227.95,,,1122348,251258094.00,13025,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500104,INE094A01015,HINDPETRO,A,,,,,HINDUSTAN PETROLEUM CORPORATIO,362.40,364.00,354.80,360.35,361.35,361.55,,360.10,,,121282,43530361.00,2601,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500106,INE039A01010,IFCI,A,,,,,IFCI LTD.,59.99,61.36,58.73,59.25,59.25,60.45,,59.22,,,742997,44378037.00,4583,F1,1,,,,,
2024-11-21,2024-11-21,CM,BSE,STK,500108,INE153A01019,MTNL,A,,,,,MAHANAGAR TELEPHONE NIGAM LTD.,43.92,44.55,42.05,42.54,42.54,44.00,,42.52,,,464314,19851498.00,3245,F1,1,,,,,
