TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-11-18,2024-11-18,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6685.70,6746.70,6606.20,6623.75,6628.40,6680.30,,6625.90,,,7449,49584735.00,2502,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,820.40,851.00,820.10,843.55,843.55,804.00,,842.95,,,27195,22938771.00,1499,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1267.25,1271.00,1220.50,1224.90,1224.90,1256.10,,1224.75,,,76215,93768920.00,6640,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,57.70,57.70,55.00,55.75,55.75,55.94,,55.75,,,50131,2806521.00,303,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,75.00,75.00,73.00,74.30,74.69,75.35,,74.30,,,91334,6774439.00,751,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,11.26,12.33,11.26,11.95,11.99,11.75,,12.05,,,40123,478188.00,83,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.10,7.10,6.67,6.84,6.85,6.93,,6.84,,,30737,208967.00,341,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.79,11.20,10.47,10.60,10.60,10.46,,10.60,,,8353,88162.00,51,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,207.95,208.60,202.00,204.65,204.65,206.00,,204.75,,,89761,18438642.00,1543,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,184.00,187.60,183.80,183.80,183.80,193.45,,182.25,,,85,15666.00,8,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7498.95,7498.95,7155.80,7168.75,7218.90,7300.25,,7174.95,,,1086,7856995.00,489,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,33.95,33.95,33.20,33.95,33.95,32.34,,33.95,,,74469,2528076.00,728,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,797.20,797.20,752.35,765.70,765.00,782.70,,765.60,,,5788,4417113.00,979,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,30.80,31.13,30.14,30.71,30.71,30.90,,30.75,,,555938,16953599.00,2183,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,7002.30,7003.00,6674.65,6692.45,6698.85,6924.10,,6693.85,,,2989,20234768.00,1168,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,6590.60,6650.00,6554.00,6566.65,6570.05,6552.90,,6567.95,,,25088,165469339.00,5444,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,537.80,540.40,517.45,525.35,525.35,539.45,,525.30,,,59899,31640373.00,2179,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,873.95,1008.00,864.35,990.80,990.80,840.00,,991.05,,,263322,246333972.00,15061,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2600.85,2653.00,2530.00,2547.10,2554.90,2598.70,,2546.85,,,9289,23783712.00,905,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3499.95,3499.95,3402.75,3428.45,3428.45,3425.20,,3423.20,,,62,213034.00,25,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,6460.00,6460.00,6005.00,6055.80,6055.80,6457.75,,6046.80,,,2714,16523504.00,1046,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1300.75,1306.80,1284.30,1288.75,1288.10,1307.95,,1289.30,,,13896,17974829.00,2245,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3802.80,3824.55,3656.20,3731.20,3731.20,3792.75,,3729.70,,,31041,115455974.00,3636,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,284.00,286.45,277.30,278.10,278.10,281.05,,278.05,,,1264534,355402925.00,20416,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,119.95,122.55,116.60,120.65,120.10,119.95,,120.75,,,112890,13441284.00,1907,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,15.40,15.47,14.25,14.40,14.40,14.96,,14.40,,,57482,847482.00,245,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,15.42,15.42,14.50,14.82,14.80,15.15,,15.08,,,1096,16616.00,15,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,204.95,210.70,204.00,205.95,204.70,205.40,,205.20,,,7408,1532548.00,587,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1804.95,1831.00,1782.05,1806.40,1806.30,1806.15,,1809.40,,,7713,13921503.00,859,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,17975.00,18000.00,17510.05,17606.85,17800.00,18057.00,,17606.85,,,37,659259.00,20,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,474.95,495.90,463.00,479.10,475.15,461.10,,479.10,,,10281,4936363.00,102,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,100.80,101.85,95.70,97.25,97.60,100.70,,97.05,,,29620,2880093.00,721,F1,1,,,,,
2024-11-18,2024-11-18,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,534.60,570.05,520.85,536.75,539.15,545.50,,536.85,,,3841,2056195.00,371,F1,1,,,,,
