SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,858.95,864.00,856.00,859.45,859.50,854.45,412,3899,3353462.00,
500003,AEGIS LOGIS ,A ,Q,235.00,238.50,227.35,228.50,228.50,236.45,442,8418,1958270.00,
500008,AMAR RAJA BA,A ,Q,755.00,765.70,750.45,763.65,763.65,756.15,1389,17996,13650313.00,
500009,A.SARABHAI  ,X ,Q,20.00,20.00,18.55,18.65,18.65,19.50,217,57664,1102563.00,
500010,HDFC        ,A ,Q,1715.00,1744.00,1702.85,1739.30,1739.30,1713.20,6722,782813,1341346277.00,
500012,ANDHRA PETRO,XT,Q,32.40,33.35,31.10,33.35,33.35,31.80,367,178194,5925690.00,
500013,ANSAL INFRAS,B ,Q,3.99,4.00,3.81,3.95,3.95,3.81,28,16343,64398.00,
500014,UTIQUE      ,X ,Q,1.20,1.20,1.14,1.14,1.14,1.20,12,1802,2125.00,
500016,ARUNAHTEL   ,XT,Q,6.75,6.75,6.75,6.75,6.75,7.10,1,100,675.00,
500020,BOM DYEING  ,A ,Q,64.95,64.95,62.65,62.95,62.80,64.20,690,36685,2329630.00,
500023,ASIANHOTNR  ,B ,Q,55.15,55.15,55.15,55.15,55.15,56.20,1,1,55.00,
500027,ATUL LTD.   ,A ,Q,6135.95,6143.85,6063.00,6103.85,6137.75,6135.95,191,426,2596908.00,
500028,ATV PROJECTS,XT,Q,3.68,3.73,3.54,3.73,3.73,3.56,9,1550,5669.00,
500031,BAJAJ ELECT.,A ,Q,480.50,513.75,479.55,502.55,502.55,485.00,2358,550206,275121510.00,
500032,BAJAJHIND   ,B ,Q,5.14,5.14,4.97,4.98,4.98,5.07,454,237004,1186159.00,
500033,FORCE MOTR  ,A ,Q,1080.95,1084.65,1056.10,1058.10,1060.95,1073.25,278,1838,1970650.00,
500034,BAJFINANCE  ,A ,Q,3300.00,3343.65,3259.90,3277.25,3277.25,3293.10,8402,182462,601449341.00,
500038,BALRAM.CHINI,A ,Q,151.90,156.10,151.00,155.10,155.10,149.40,2907,73163,11297137.00,
500039,BANCO PROD. ,B ,Q,91.50,91.50,87.60,89.85,89.85,87.50,428,17142,1535870.00,
500040,CENTURY TEXT,A ,Q,336.00,339.50,329.40,331.35,332.00,334.00,994,29106,9743138.00,
500041,BANNARI AMAN,B ,Q,1302.00,1302.00,1300.00,1300.00,1300.00,1308.00,6,30,39030.00,
500042,BASF INDIA  ,A ,Q,1421.85,1527.30,1414.10,1513.15,1513.15,1417.95,862,5779,8602327.00,
500043,BATA INDIA  ,A ,Q,1371.05,1371.05,1308.90,1318.00,1318.00,1346.20,3197,39197,51943682.00,
500048,BEML LTD    ,A ,Q,619.15,619.95,607.85,610.50,609.00,619.15,1359,63296,38856780.00,
500049,BHARAT ELECT,A ,Q,96.70,96.70,94.00,95.75,95.40,96.00,1961,336258,31900897.00,
500052,BHANSALI ENG,B ,Q,71.60,74.65,71.35,72.55,72.40,71.70,1587,95808,7024280.00,
500055,TATASTLBSL  ,B ,Q,22.00,22.00,20.85,20.95,20.95,21.50,148,38651,816118.00,
500058,BIHAR SPONGE,XT,Q,0.78,0.78,0.78,0.78,0.78,0.75,4,2350,1833.00,
500060,BIRLACABLE  ,B ,Q,52.50,52.75,51.50,51.80,51.90,52.45,92,3242,168061.00,
500067,BLUE STAR   ,A ,Q,643.90,650.80,635.55,637.80,636.50,646.80,790,104754,67167590.00,
500068,DISA INDIA  ,X ,Q,3400.00,3450.00,3395.00,3402.15,3402.15,3440.00,43,208,708233.00,
500074,BPL LTD.    ,B ,Q,17.75,18.45,17.70,18.45,18.45,17.60,126,17005,311836.00,
500078,OAL         ,B ,Q,362.00,362.70,342.00,351.00,353.15,367.45,314,1784,630098.00,
500083,CENTURY EXT ,B ,Q,3.33,3.45,3.33,3.35,3.35,3.50,10,3494,11706.00,
500084,CESC LTD.   ,A ,Q,633.00,633.00,611.00,613.75,612.55,616.90,266,2140,1320827.00,
500085,CHAMBAL FERT,A ,Q,155.00,159.20,153.50,157.80,158.05,155.00,1108,45454,7145019.00,
500086,EXIDE IND.  ,A ,Q,165.00,166.30,164.25,164.75,164.75,164.05,1014,71862,11864078.00,
500087,CIPLA LTD.  ,A ,Q,762.10,794.65,761.00,774.75,774.75,762.25,9427,400212,312947254.00,
500089,DIC INDIA   ,B ,Q,379.95,389.60,379.95,385.00,385.00,375.05,30,556,213403.00,
500092,CRISIL LTD  ,A ,Q,1780.00,1791.25,1762.65,1780.55,1779.60,1772.65,112,276,491116.00,
500093,CGPOWER     ,B ,Q,24.00,24.05,23.10,24.00,24.00,22.95,2133,2967843,71211309.00,
500096,DABUR (I)   ,A ,Q,499.95,513.75,496.45,510.70,510.70,496.95,2461,111166,56493976.00,
500097,DALMIASUG   ,B ,Q,126.10,129.55,126.10,128.55,128.40,126.35,176,3258,417983.00,
500101,ARVIND Ltd  ,A ,Q,34.00,34.55,33.45,33.85,33.75,34.35,884,123790,4182829.00,
500102,BALARPUR IND,T ,Q,1.35,1.35,1.24,1.26,1.26,1.30,242,313786,397250.00,
500103,BHEL        ,A ,Q,30.40,30.40,29.20,29.30,29.30,30.25,9781,2757000,81629424.00,
500104,HIND.PETRO  ,A ,Q,184.00,185.80,175.40,180.20,180.20,184.65,5542,640443,115501277.00,
500106,IFCI LTD    ,A ,Q,6.01,6.13,5.95,6.02,6.02,6.08,12732,205970,1239031.00,
500108,MAHA.TELE   ,B ,Q,8.50,8.51,8.21,8.34,8.34,8.46,308,38140,318176.00,
500109,MRPL        ,A ,Q,26.35,26.80,25.55,25.70,25.80,26.45,883,143484,3729675.00,
500110,CHENNAI PET.,A ,Q,71.00,71.35,68.50,68.85,68.85,71.35,788,52796,3666416.00,
500111,REL.CAP.    ,B ,Q,7.94,8.00,7.80,7.82,7.91,7.94,194,80103,628985.00,
500112,STATE BANK  ,A ,Q,185.00,186.80,182.40,185.40,185.40,185.00,8269,1481029,273905094.00,
500113,STEEL AUTH. ,A ,Q,35.90,35.90,33.60,33.75,33.75,35.55,2997,1122551,38779783.00,
500114,TITAN       ,A ,Q,1177.70,1205.00,1162.75,1200.50,1200.50,1167.45,9012,162706,193115268.00,
500116,IDBI BANK L ,A ,Q,35.05,35.50,34.65,34.75,34.75,35.40,573,71162,2490093.00,
500117,DCW LTD.    ,B ,Q,15.22,15.49,15.05,15.10,15.10,15.20,77,33432,505526.00,
500119,DHAMPUR SUGA,B ,Q,137.90,141.00,136.00,140.30,140.30,135.50,972,28911,4012061.00,
500120,DIAMINES&CHM,X ,Q,430.20,443.70,418.50,419.95,419.95,428.90,365,12035,5139761.00,
500123,ELANTAS     ,B ,Q,2545.00,2629.00,2545.00,2588.55,2594.40,2522.10,369,2888,7487689.00,
500124,DR.REDDY'S  ,A ,Q,5110.00,5315.45,5090.00,5187.05,5187.05,5083.50,13644,179198,932621594.00,
500125,E.I.D.PAR   ,A ,Q,275.00,286.50,271.40,283.10,282.90,275.15,2226,37881,10663421.00,
500126,PGHL        ,A ,Q,5078.90,5078.90,4965.00,5003.05,5010.00,5016.15,310,634,3175616.00,
500128,ELEC.CASTING,B ,Q,20.90,21.62,19.53,20.45,20.45,20.42,820,250492,5232631.00,
500133,ESAB INDIA  ,B ,Q,1367.10,1374.10,1361.30,1370.05,1374.10,1366.80,18,45,61538.00,
500135,ESSEL PROP  ,A ,Q,253.00,253.00,240.45,241.60,241.60,249.40,1335,21429,5231025.00,
500136,ESTER INDUS.,B ,Q,74.60,75.45,73.00,73.80,74.35,74.30,289,15842,1174652.00,
500143,P.H.CAPITAL ,X ,Q,11.60,11.60,11.60,11.60,11.60,12.20,2,20,232.00,
500144,FINOL. CABLE,A ,Q,286.00,286.00,273.20,275.30,275.00,281.80,444,3355,930253.00,
500147,COCKERILL   ,X ,Q,820.00,820.00,782.50,798.05,782.50,822.55,28,1521,1217522.00,
500148,UFLEX LTD   ,A ,Q,314.25,316.45,311.20,313.50,315.90,314.90,1342,18162,5705010.00,
500150,FOSECO INDIA,B ,Q,1257.40,1257.40,1232.05,1234.00,1234.00,1257.40,8,136,168757.00,
500151,GOLDEN TOB  ,B ,Q,19.35,21.00,19.35,21.00,21.00,20.00,6,830,17047.00,
500153,GANESH BENZO,X ,Q,59.55,60.45,57.10,60.45,60.45,57.60,458,163889,9800523.00,
500155,GARDEN SILK ,T ,Q,10.74,10.74,9.96,10.39,10.39,10.48,19,1374,13876.00,
500159,METROGLOBL  ,X ,Q,45.50,45.50,43.05,44.05,44.05,45.45,35,1338,59286.00,
500160,GTL LTD.    ,B ,Q,3.06,3.06,3.06,3.06,3.06,2.92,7,3720,11383.00,
500163,GODFREY PH  ,A ,Q,918.75,926.05,911.40,922.25,918.00,917.60,581,10685,9829894.00,
500164,GODREJ IND  ,A ,Q,406.30,415.40,402.60,411.90,412.30,407.95,699,6667,2718271.00,
500165,KANSAI NERO ,A ,Q,496.80,506.60,490.80,500.25,495.30,498.05,314,2076,1032767.00,
500166,GOODRICKE   ,X ,Q,293.35,293.35,285.00,288.05,289.00,293.20,77,1908,550457.00,
500168,GOODYEAR (I),B ,Q,862.05,867.75,845.05,850.30,850.30,862.05,274,4875,4150423.00,
500171,GHCL LTD    ,A ,Q,161.20,161.95,158.15,158.55,158.55,161.50,173,3585,572679.00,
500173,GFLLIMITED  ,B ,Q,97.90,99.00,91.70,95.90,96.05,92.50,391,20223,1961068.00,
500174,GUJ.LEASE   ,B ,Q,2.58,2.64,2.58,2.58,2.58,2.71,13,4127,10654.00,
500179,HCL INFOSYS ,B ,Q,8.01,8.21,7.84,7.97,8.00,8.02,144,33148,265783.00,
500180,HDFC BANK   ,A ,Q,1055.10,1086.55,1052.55,1079.20,1079.20,1062.50,8841,278072,298001086.00,
