SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,800.05,822.80,800.05,806.00,805.50,808.35,640,4650,3765898.00,
500003,AEGIS LOGIS ,A ,Q,182.95,184.60,178.10,178.95,178.95,181.70,354,3640,658987.00,
500008,AMAR RAJA BA,A ,Q,645.05,661.20,637.95,645.00,645.05,657.15,990,20905,13538844.00,
500009,A.SARABHAI  ,X ,Q,15.60,15.60,15.05,15.20,15.05,15.20,67,10300,157517.00,
500010,HDFC        ,A ,Q,1789.00,1794.25,1726.25,1752.20,1752.20,1792.60,12212,174895,305428724.00,
500012,ANDHRA PETRO,X ,Q,24.00,24.45,22.25,23.10,23.05,24.00,272,84735,1971125.00,
500013,ANSAL INFRAS,T ,Q,4.10,4.13,3.81,4.05,4.05,4.01,53,35194,140155.00,
500014,UTIQUE      ,X ,Q,1.00,1.05,1.00,1.05,1.05,1.00,4,1028,1078.00,
500016,ARUNAHTEL   ,XT,Q,6.32,6.32,6.32,6.32,6.32,6.65,1,400,2528.00,
500020,BOM DYEING  ,A ,Q,63.45,64.80,62.25,62.75,62.75,63.35,1356,112762,7133426.00,
500023,ASIANHOTNR  ,B ,Q,54.75,56.90,54.75,55.70,55.70,54.55,27,1252,69809.00,
500027,ATUL LTD.   ,A ,Q,4505.00,4599.00,4460.00,4479.95,4471.00,4522.70,391,1012,4572324.00,
500028,ATV PROJECTS,XT,Q,3.29,3.29,3.00,3.01,3.00,3.14,15,6407,19726.00,
500029,AUTOLITE(I) ,B ,Q,17.00,17.70,17.00,17.65,17.65,17.40,10,766,13487.00,
500031,BAJAJ ELECT.,A ,Q,395.00,411.60,395.00,402.50,400.05,393.20,928,9421,3804968.00,
500032,BAJAJHIND   ,B ,Q,6.77,6.77,6.59,6.77,6.77,6.45,2151,1968908,13284891.00,
500033,FORCE MOTR  ,A ,Q,920.90,920.90,891.20,900.80,900.80,900.85,412,2164,1958777.00,
500034,BAJFINANCE  ,A ,Q,2419.00,2428.40,2330.60,2350.35,2350.35,2448.95,31848,414431,981150525.00,
