SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1395.00,1407.20,1374.45,1379.35,1379.35,1393.70,990,9122,12684074.00,
500003,AEGIS LOGIS ,A ,Q,291.95,298.15,291.40,294.65,294.20,291.15,282,4722,1392739.00,
500008,AMAR RAJA BA,A ,Q,819.00,834.55,814.00,815.70,815.70,815.90,2567,97458,80312080.00,
500009,A.SARABHAI  ,X ,Q,19.40,19.50,18.75,19.10,19.10,19.05,162,60504,1152350.00,
500010,HDFC        ,A ,Q,2503.00,2556.75,2492.20,2514.25,2514.25,2502.20,5758,106228,267095508.00,
500012,ANDHRA PETRO,X ,Q,63.35,63.35,61.35,62.20,62.20,62.20,459,132505,8247104.00,
500013,ANSAL INFRAS,B ,Q,6.76,6.81,6.50,6.64,6.64,6.72,24,8024,53459.00,
500014,UTIQUE      ,X ,Q,1.78,1.78,1.78,1.78,1.78,1.78,4,1530,2723.00,
500016,ARUNAHTEL   ,XT,Q,4.61,4.61,4.61,4.61,4.61,4.66,1,100,461.00,
500020,BOM DYEING  ,A ,Q,73.05,74.80,72.50,73.35,73.35,73.70,1501,283586,20891698.00,
500023,ASIANHOTNR  ,B ,Q,65.40,68.90,65.40,67.30,68.35,75.90,184,7298,495590.00,
500027,ATUL LTD.   ,A ,Q,7980.00,8082.50,7901.05,7982.30,7982.30,7984.15,709,1612,12900679.00,
500028,ATV PROJECTS,XT,Q,4.40,4.50,4.15,4.42,4.39,4.30,44,4059,17649.00,
500031,BAJAJ ELECT.,A ,Q,1050.00,1070.00,1029.90,1063.10,1067.70,1039.30,799,4798,5071959.00,
500032,BAJAJHIND   ,A ,Q,6.84,6.90,6.65,6.67,6.67,6.76,1114,943963,6371408.00,
500033,FORCE MOTR  ,A ,Q,1196.95,1200.15,1181.00,1184.50,1183.00,1189.50,204,845,1006979.00,
500034,BAJFINANCE  ,A ,Q,4997.75,5025.50,4845.00,4873.20,4873.20,5030.35,10898,94925,465932866.00,
500038,BALRAM.CHINI,A ,Q,243.50,247.90,230.00,234.00,234.00,234.10,5028,250181,60019916.00,
500039,BANCO PROD. ,B ,Q,143.35,147.00,142.65,146.20,145.95,143.25,269,7124,1031275.00,
500040,CENTURY TEXT,A ,Q,487.00,503.00,478.85,484.20,484.20,480.55,2139,67121,32950496.00,
500041,BANNARI AMAN,A ,Q,1672.05,1764.95,1672.05,1696.05,1696.05,1711.00,34,92,157334.00,
500042,BASF INDIA  ,A ,Q,2089.15,2100.00,2063.00,2065.60,2070.00,2103.15,349,2325,4826450.00,
500043,BATA INDIA  ,A ,Q,1402.00,1410.15,1389.90,1391.20,1391.20,1405.30,2299,24830,34700946.00,
500048,BEML LTD    ,A ,Q,1270.05,1311.00,1260.10,1274.20,1274.20,1279.65,2535,76898,97767335.00,
500049,BHARAT ELECT,A ,Q,130.10,131.50,129.00,129.85,129.60,129.95,1947,232841,30296810.00,
500052,BHANSALI ENG,A ,Q,164.10,165.35,160.55,163.60,163.75,164.10,709,50186,8174712.00,
500055,TATASTLBSL  ,B ,Q,60.40,60.75,57.75,58.60,58.60,59.70,3566,1138097,67052032.00,
500058,BIHAR SPONGE,XT,Q,2.52,2.52,2.52,2.52,2.52,2.40,15,11810,29761.00,
500060,BIRLACABLE  ,B ,Q,61.85,62.55,60.75,61.50,61.50,61.85,94,7315,449987.00,
500067,BLUE STAR   ,A ,Q,919.90,921.95,908.50,911.75,908.50,912.85,434,3291,3018613.00,
500068,DISA INDIA  ,X ,Q,4796.60,5000.00,4700.00,4841.90,4841.90,4611.00,62,197,955855.00,
500069,BNK CAPITAL ,X ,Q,185.85,188.90,185.20,186.10,186.00,185.10,139,79709,14800738.00,
500074,BPL LTD.    ,B ,Q,23.50,23.65,23.05,23.30,23.45,23.40,131,11132,259396.00,
500078,OAL         ,B ,Q,750.15,750.15,701.45,719.95,727.00,735.40,686,6435,4607787.00,
500083,CENTURY EXT ,B ,Q,5.38,5.50,4.80,4.87,4.89,5.38,315,196188,999112.00,
500084,CESC LTD.   ,A ,Q,630.00,630.00,612.75,614.30,616.20,628.00,533,9869,6095086.00,
500085,CHAMBAL FERT,A ,Q,228.20,234.85,223.65,232.40,233.45,228.20,2354,99494,22938249.00,
500086,EXIDE IND.  ,A ,Q,186.65,188.80,185.15,186.35,186.35,186.20,1270,97168,18166519.00,
500087,CIPLA LTD.  ,A ,Q,843.00,892.00,836.75,882.30,882.30,841.75,8969,350074,306163404.00,
500089,DIC INDIA   ,B ,Q,387.05,404.70,387.05,398.25,399.85,400.30,23,92,36339.00,
500092,CRISIL LTD  ,A ,Q,1816.05,1849.95,1807.95,1841.20,1842.00,1813.20,713,2537,4651723.00,
500093,CGPOWER     ,B ,Q,78.00,80.45,77.60,78.60,78.60,76.85,3946,880642,69873220.00,
500096,DABUR (I)   ,A ,Q,562.00,566.00,557.20,560.45,560.45,559.25,3850,90311,50837390.00,
