SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,B ,Q,754.00,834.05,754.00,819.30,816.25,743.40,2504,23820,19061761.00,
500003,AEGIS LOGIS ,A ,Q,178.15,178.85,171.20,172.35,172.45,175.40,445,136116,24239526.00,
500008,AMAR RAJA BA,A ,Q,620.00,655.85,620.00,653.50,653.50,614.55,3292,95832,62150388.00,
500009,A.SARABHAI  ,X ,Q,16.90,17.00,16.40,16.80,16.80,16.20,94,40293,682783.00,
500010,HDFC        ,A ,Q,1700.20,1765.00,1700.20,1737.75,1737.75,1659.35,19222,495182,861116538.00,
500012,ANDHRA PETRO,X ,Q,22.35,22.35,22.35,22.35,22.35,21.30,44,6941,155131.00,
500013,ANSAL INFRAS,T ,Q,5.26,5.30,5.01,5.11,5.30,5.27,13,2542,13072.00,
500014,UTIQUE      ,X ,Q,0.83,0.85,0.83,0.85,0.85,0.83,5,549,462.00,
500016,ARUNAHTEL   ,XT,Q,7.30,7.30,6.71,6.71,6.71,7.05,2,20,134.00,
500020,BOM DYEING  ,A ,Q,48.30,50.05,48.30,50.05,50.05,47.70,534,71149,3538587.00,
500023,ASIANHOTNR  ,B ,Q,50.00,54.90,49.25,51.50,51.85,47.75,163,7777,397528.00,
500027,ATUL LTD.   ,A ,Q,4545.00,4766.20,4540.00,4700.55,4699.50,4498.75,425,1174,5500854.00,
500028,ATV PROJECTS,XT,Q,3.45,3.46,3.15,3.20,3.20,3.30,13,2541,8464.00,
500029,AUTOLITE(I) ,B ,Q,17.50,17.70,16.90,17.65,17.65,17.75,7,145,2465.00,
500030,AUTORID.FIN ,T ,Q,0.47,0.47,0.46,0.46,0.46,0.47,2,2,0.00,
500031,BAJAJ ELECT.,A ,Q,378.00,379.00,372.50,377.35,376.00,363.70,830,29324,11000569.00,
500032,BAJAJHIND   ,B ,Q,4.23,4.42,4.23,4.42,4.42,4.21,211,180201,794804.00,
500033,FORCE MOTR  ,A ,Q,888.95,888.95,850.00,855.05,855.05,840.90,935,6953,5991001.00,
500034,BAJFINANCE  ,A ,Q,1998.00,2195.00,1995.30,2160.05,2160.05,1952.70,46574,785499,1668130294.00,
500038,BALRAM.CHINI,A ,Q,101.00,104.60,100.50,104.60,104.60,99.65,1145,92409,9601245.00,
500039,BANCO PROD. ,B ,Q,66.00,67.90,65.70,66.30,66.45,65.75,416,20431,1368161.00,
500040,CENTURY TEXT,A ,Q,292.90,303.00,290.00,294.65,295.70,285.75,1991,96147,28526694.00,
500041,BANNARI AMAN,B ,Q,865.00,865.00,865.00,865.00,865.00,852.35,2,4,3460.00,
500042,BASF INDIA  ,A ,Q,1099.05,1115.00,1089.15,1103.35,1103.35,1079.45,317,1620,1779414.00,
500043,BATA INDIA  ,A ,Q,1345.00,1398.00,1337.05,1386.80,1386.80,1326.50,4957,86606,119174569.00,
500048,BEML LTD    ,A ,Q,590.00,610.00,586.20,596.30,596.30,581.35,2747,60773,36494699.00,
500049,BHARAT ELECT,A ,Q,70.00,71.00,69.10,69.35,69.35,69.25,2272,537928,37723427.00,
500052,BHANSALI ENG,B ,Q,37.45,38.45,36.70,37.10,37.10,36.50,413,35897,1351251.00,
500055,TATASTLBSL  ,B ,Q,19.70,19.70,18.15,19.20,19.05,17.75,1241,154617,2963247.00,
500058,BIHAR SPONGE,XT,Q,0.48,0.48,0.48,0.48,0.48,0.46,3,2641,1267.00,
500060,BIRLACABLE  ,B ,Q,40.00,43.55,40.00,43.55,43.55,39.60,267,17250,734125.00,
500067,BLUE STAR   ,A ,Q,500.00,529.85,500.00,515.05,513.15,489.50,791,7159,3696791.00,
500068,DISA INDIA  ,X ,Q,3576.00,3799.95,3513.15,3535.35,3540.00,3547.00,116,855,3032009.00,
500069,BNK CAPITAL ,X ,Q,50.95,53.45,50.95,51.10,51.10,50.95,6,131,6768.00,
500074,BPL LTD.    ,B ,Q,14.95,15.01,14.90,14.92,15.00,14.30,43,3499,52436.00,
500078,OAL         ,B ,Q,150.00,155.70,142.80,150.25,148.50,140.75,55,675,100941.00,
500083,CENTURY EXT ,B ,Q,2.38,2.43,2.32,2.43,2.43,2.22,12,10658,25861.00,
500084,CESC LTD.   ,A ,Q,556.00,633.20,556.00,614.85,608.65,552.60,1511,24718,14748007.00,
500085,CHAMBAL FERT,A ,Q,135.30,138.50,134.40,137.05,137.05,129.80,2623,101477,13838987.00,
500086,EXIDE IND.  ,A ,Q,165.00,175.15,164.65,173.20,173.20,163.05,7080,600972,103224234.00,
500087,CIPLA LTD.  ,A ,Q,651.00,652.25,634.80,642.05,642.05,647.60,4973,224207,143912794.00,
500089,DIC INDIA   ,B ,Q,314.00,345.00,314.00,342.85,345.00,308.25,103,567,189455.00,
500092,CRISIL LTD  ,A ,Q,1387.00,1425.50,1387.00,1411.95,1415.00,1378.30,123,459,647841.00,
500093,CGPOWER     ,B ,Q,6.26,6.26,6.26,6.26,6.26,5.97,12,2644,16551.00,
500096,DABUR (I)   ,A ,Q,470.25,473.15,462.15,469.15,469.05,466.60,4164,193047,90255022.00,
500097,DALMIASUG   ,B ,Q,68.00,70.40,67.55,70.25,70.25,67.05,211,12400,865642.00,
500101,ARVIND Ltd  ,A ,Q,27.70,30.20,26.80,30.20,30.20,25.20,3003,2059882,59321133.00,
500102,BALARPUR IND,B ,Q,0.50,0.50,0.47,0.47,0.48,0.48,83,350578,169795.00,
500103,BHEL        ,A ,Q,28.50,29.00,27.75,28.00,28.00,27.95,6190,3816965,108095973.00,
500104,HIND.PETRO  ,A ,Q,196.10,200.30,194.95,195.75,195.75,194.00,6570,678888,133852632.00,
500106,IFCI LTD    ,A ,Q,4.96,5.67,4.96,5.67,5.67,4.73,4952,905005,5024359.00,
500108,MAHA.TELE   ,B ,Q,7.29,7.40,7.11,7.40,7.40,7.05,2046,300591,2219303.00,
500109,MRPL        ,A ,Q,29.40,32.65,29.20,31.40,31.40,28.75,1591,278823,8818818.00,
500110,CHENNAI PET.,A ,Q,56.00,57.90,55.55,57.15,57.15,54.75,1868,147204,8363757.00,
500111,REL.CAP.    ,T ,Q,6.95,7.01,6.68,7.01,7.01,6.68,851,364429,2512372.00,
500112,STATE BANK  ,A ,Q,164.00,171.25,163.45,170.05,170.05,160.30,29846,5423451,915309593.00,
500113,STEEL AUTH. ,A ,Q,30.55,31.60,30.35,30.50,30.50,30.15,15911,1491772,46061400.00,
500114,TITAN       ,A ,Q,896.00,978.85,896.00,958.35,958.35,890.60,12226,347981,332302222.00,
500116,IDBI BANK L ,A ,Q,24.35,24.35,23.55,24.35,24.35,20.30,1001,446735,10808675.00,
500117,DCW LTD.    ,B ,Q,10.51,11.43,10.19,10.54,10.51,10.20,105,30693,325819.00,
500119,DHAMPUR SUGA,B ,Q,104.00,104.60,100.45,104.45,104.60,99.65,1455,103253,10722760.00,
500120,DIAMINES&CHM,X ,Q,203.40,203.40,193.90,195.30,195.10,196.50,174,5411,1074451.00,
500123,ELANTAS     ,B ,Q,2400.00,2400.00,2226.05,2287.55,2280.00,2311.95,50,342,789319.00,
500124,DR.REDDY'S  ,A ,Q,4072.10,4095.80,3942.15,3950.80,3950.80,4073.80,3686,40690,162544136.00,
500125,E.I.D.PAR   ,A ,Q,203.00,221.85,197.85,216.30,215.20,195.30,4234,143765,30566651.00,
500126,PGHL        ,A ,Q,4186.95,4339.95,4164.00,4297.80,4278.95,4109.05,551,1491,6362724.00,
500128,ELEC.CASTING,B ,Q,9.36,9.50,9.33,9.45,9.46,9.36,47,29949,283947.00,
500133,ESAB INDIA  ,B ,Q,1424.95,1424.95,1361.70,1413.35,1405.65,1371.30,329,1936,2702709.00,
500135,ESSEL PROP  ,A ,Q,172.80,174.90,164.00,170.80,170.80,171.25,418,12605,2151787.00,
500136,ESTER INDUS.,B ,Q,30.70,31.45,30.60,30.65,30.60,30.65,62,14193,438432.00,
500144,FINOL. CABLE,A ,Q,215.00,222.45,215.00,222.45,222.45,211.90,128,2682,592005.00,
500147,CMI FPE     ,X ,Q,446.05,494.90,446.05,476.35,480.00,480.00,59,3536,1674243.00,
500148,UFLEX LTD   ,A ,Q,190.05,191.60,187.00,187.95,187.95,187.65,587,15143,2866478.00,
500150,FOSECO INDIA,B ,Q,1020.00,1031.85,1015.00,1018.60,1031.85,1000.00,16,36,36764.00,
500151,GOLDEN TOB  ,B ,Q,25.05,25.05,23.20,24.75,24.75,24.35,20,75,1848.00,
500153,GANESH BENZO,X ,Q,30.25,32.00,30.00,31.65,32.00,30.00,147,50066,1570023.00,
500155,GARDEN SILK ,B ,Q,6.15,6.15,6.15,6.15,6.15,5.86,4,145,891.00,
500159,METROGLOBL  ,X ,Q,39.00,45.00,38.00,44.35,44.40,37.75,28,2598,106733.00,
500160,GTL LTD.    ,T ,Q,1.12,1.12,1.07,1.07,1.07,1.07,10,6161,6872.00,
500163,GODFREY PH  ,A ,Q,997.50,1018.00,994.95,997.80,997.00,987.40,804,11352,11419740.00,
500164,GODREJ IND  ,A ,Q,327.00,332.55,320.25,325.30,325.00,319.00,1357,25491,8271443.00,
500165,KANSAI NERO ,A ,Q,375.00,377.00,369.45,375.75,375.10,365.15,567,5721,2137173.00,
500166,GOODRICKE   ,X ,Q,135.45,148.00,135.45,141.35,141.35,135.40,282,16988,2416986.00,
500168,GOODYEAR (I),B ,Q,699.00,722.00,690.10,710.95,710.95,699.50,376,7083,5035908.00,
500171,GHCL LTD    ,A ,Q,108.00,111.10,107.85,111.05,111.05,105.85,399,16929,1861343.00,
500173,GFLLIMITED  ,B ,Q,76.30,76.30,74.50,75.20,75.00,72.70,86,2247,170702.00,
500179,HCL INFOSYS ,B ,Q,6.00,6.09,5.92,6.06,6.03,5.80,231,136868,831071.00,
